handle,rank,oldRating,newRating
cptbtptp,1,1500,1689
FancyCoder,2,1502,1670
Oyk,3,1500,1688
E.B.,4,1587,1715
orzkbc,5,1588,1715
howsiwei,6,1688,1760
Epiq,7,1568,1703
daguodunluobo,8,1500,1686
MYT_angel,9,1582,1710
noel_trang,10,1579,1708
tomsyp,11,1500,1685
qingwen,11,1589,1712
luyangliu,13,1500,1684
acahesky,14,1494,1660
DongPoSu,15,1451,1633
roller,16,1585,1707
bigbrain,17,1651,1738
Salvare001,18,1500,1682
blegat,19,1547,1687
honghaijie,20,1683,1749
xlyle,21,1499,1660
BD777,22,1568,1696
Im_too_old_for_this_shit,23,1627,1724
sunbaofeng,24,1657,1736
Picks,25,1648,1732
Sivon,26,1500,1679
I_LOVE_ELE,27,1666,1738
whd,28,1679,1743
storyn43767,29,1500,1678
Maxim,30,1594,1705
Deason,31,1566,1691
zzyzzy12,32,1513,1663
rong,33,1500,1676
earthWalker,34,1654,1729
grated,35,1594,1703
Veda,36,1666,1733
dragan224,37,1629,1717
kiber,38,1692,1741
cgangee2,39,1500,1674
Dragonborn,40,1582,1694
guoggg,41,1389,1583
zhlikezhz,42,1368,1568
wuyiqi,43,1529,1667
Mikoto,44,1500,1672
MicroC,45,1607,1703
Milad,46,1679,1732
yuusti,47,1485,1641
2333,48,1500,1670
cheswick,49,1340,1546
vvenkai,50,1646,1717
shuying,51,1500,1669
gzh1998n,52,1500,1669
Yepro13,53,1500,1668
Gones,54,1500,1668
sdad120,55,1646,1714
zld3794955,56,1500,1667
kenimo,57,1663,1719
sickplay,58,1500,1666
yaoyan,59,1500,1666
foreseeable,60,1660,1717
nlbao,61,1650,1712
fzszsc,62,1500,1664
uncleFun,63,1547,1666
icarus,64,1620,1698
benbendog,65,1667,1716
bela.mervado,66,1500,1663
k1nval,67,1669,1716
laikebao,68,1500,1662
chenhuan001,69,1657,1710
Aiyuyan,70,1617,1694
potpath,71,1542,1660
Lee_vincent,72,1464,1618
HuihuiL,73,1594,1683
PrashantM,74,1182,1412
Captain_Mushroom,75,1589,1680
1292765944,75,1400,1578
dvorak_,77,1553,1663
ashpsycho,78,1577,1673
aidos,79,1641,1698
ndatta,80,1463,1614
designedtoshock,81,1673,1708
Urker,82,1693,1714
layor,83,1533,1650
yuyan,84,1633,1693
riceCornSorghum,85,1500,1655
scipianus,86,1591,1675
WICZCZ,87,1441,1599
WA_Auto,88,1500,1654
kzvant,89,1557,1659
mentalist,90,1677,1704
osank,91,1482,1620
1a1a1a,92,1491,1625
EMINAYAR,93,1690,1707
ashu1461,94,1519,1639
z3635363,95,1539,1648
like,96,1457,1605
LonelyMelody,97,1500,1650
linjek,98,1665,1696
finisher,98,1552,1652
hyggyh,100,1527,1640
IWillNeverForgetYou,100,1500,1649
cesare_trech,102,1500,1648
whscjr,103,1358,1540
Georgia64,103,1500,1648
stelmah,105,1566,1655
SC_pRo_ION,105,1320,1512
tovValentin,105,1573,1658
andrei_ilyin,108,1500,1646
yang_bro,109,1465,1604
sparshgunner12,110,1608,1670
NimaV,110,1597,1665
Eurce,110,1516,1630
dotagamer,113,1664,1686
xosmig,113,1587,1660
Arthur,113,1644,1680
Eldies,116,1583,1656
Totoro,117,1676,1688
hasta88,117,1594,1661
cashow,117,1550,1643
zhanglg,117,1584,1657
1arwain,121,1487,1611
teru,122,1602,1661
sand-martin,122,1497,1615
Sunar,124,1344,1523
zhaohaoshu,124,1621,1666
Damon,124,1581,1652
MaximBorodin,127,1469,1599
aladdin3,128,1673,1680
Tom.,128,1521,1624
kid178,128,1442,1583
conan_96,131,1577,1647
yzl_dazhazi,131,1500,1636
mike199250,131,1589,1651
lfarrives,134,1535,1628
Aleksandr_Stark,135,1596,1652
xuezhongfenfei,135,1510,1616
