handle,rank,oldRating,newRating
tourist,1,2311,2341
Anton_Lunyov,2,2196,2246
ivan.popelyshev,3,2186,2235
RAVEman,4,2106,2173
Egor,5,2048,2129
vepifanov,6,2212,2241
ilyakor,7,2165,2203
maksay,8,2019,2100
slycelote,9,1936,2043
zhouxingxing,10,1832,1974
syco,11,1992,2074
LayCurse,12,2076,2126
Ra16bit,13,2171,2184
jaaro,14,1952,2036
dAnton,15,1629,1833
evernight,16,1738,1904
enot110,17,1642,1838
LemonTree,18,2004,2063
KADR,19,1963,2035
MBabin,20,1873,1978
Renato_Ferreira,21,1500,1642
Gassa,22,2056,2085
Astein,23,1825,1945
ruslan.sennov,24,1586,1790
ir5,25,1930,2003
Sarkin,26,1666,1841
tanakh,27,1976,2025
Slevin,28,1975,2021
niyaznigmatul,29,1948,1996
Knight,30,1818,1929
Ramzes2,31,1671,1838
AndreySiunov,32,1627,1807
haker4o,33,1685,1842
al13n,34,2046,2043
Nenash,35,1763,1885
Fdg,36,1858,1935
Ixanezis,37,1721,1859
username17920,38,1968,1992
2222,39,2025,2017
---Grigor---,40,1783,1886
vlad107,41,1680,1827
Connector,42,1651,1806
Andreyko,43,1500,1640
Gerald,44,1874,1925
KhaustovPavel,45,1891,1940
diver_ru,46,1922,1953
SergeyLazarev,47,1716,1840
liugang123,48,1387,1536
wRabbits_AlMag,49,1665,1802
abkqz,50,1976,1972
ballon,51,1711,1825
ptrrsn_1,52,1500,1637
Balajiganapathi,53,1506,1699
nadeem,54,1653,1796
Mehrdad,55,1671,1804
ajmarin,56,1500,1635
AlTimin,57,1967,1952
fuch,58,1500,1633
Togop,59,1665,1795
Veldrin,59,1567,1722
Igel_SK,61,1878,1907
suhendry,62,1624,1767
flashmt,63,1681,1800
Soultaker,63,1791,1860
uwi,65,1947,1929
espr1t,66,1731,1823
VladGavrila,67,1885,1897
Copymaster,68,1952,1921
x-ray,69,1915,1903
andrey-tsb,70,1795,1847
Kenny_HORROR,71,1771,1833
hs484,72,1612,1743
joncalhoun,73,1500,1632
zhukov,74,1508,1665
kyun,75,1620,1711
witua,75,1613,1742
Vaness,77,1466,1579
Eledven,78,1514,1658
nevidomy,78,1997,1931
UC2,80,1734,1807
Efgen,81,1835,1853
Hadi_Asiaie,82,1662,1765
kalq,83,1811,1839
ltaravilse,84,1386,1526
mislav,85,1528,1677
filix,85,1861,1856
sidky,85,1760,1811
Liaksiejka,85,1690,1775
Pratham,89,1629,1735
felix_halim,90,1784,1813
volkhin,91,1846,1837
SeMeKh,92,1783,1807
TheLlama,93,1881,1844
Mikes,94,1704,1744
kharm,95,1500,1627
etendren,96,1730,1779
sabbir_yousuf,96,1639,1731
philolo1,96,1376,1516
kantianfadai,99,1524,1658
CtrlAlt,100,1500,1623
svrsvr,100,1596,1702
Soulmusic,102,1500,1622
Sammax,103,1577,1689
Mahdi,104,1667,1739
vilcheuski,105,1374,1510
a286729485,106,1625,1713
DuX,106,1647,1695
dolphinigle,106,2039,1946
imper,109,1532,1653
Eugene,110,1668,1731
balakrishnan,111,1866,1813
lsubra,112,1829,1798
Skoch92,113,1529,1644
DamianS,113,1638,1709
xtpynx,115,1592,1680
Amtrix,116,1595,1636
amirzoyan,117,1500,1618
fura2,118,1626,1698
MihailTyomkin,119,1589,1675
mmaxio,120,1974,1886
panyuchao,121,1686,1724
daffes,122,1532,1636
aan93,123,1617,1685
KLaus,123,1657,1706
PML,123,1421,1537
Abra,126,1636,1692
iensen,126,1538,1636
naagi,128,1687,1713
Bashuk,129,1517,1617
PanZverski,130,1722,1725
nehalem,131,1569,1646
-RooneY-,131,1561,1641
Matt,133,1645,1685
Le-Nika,134,1559,1636
alexej,134,1505,1602
ASoboll,136,1648,1678
MikhailRubinchik.ru,136,1739,1718
M0sTik,138,1664,1689
shohag,139,1454,1555
Stirpar,140,1500,1610
dj3500,140,1717,1711
Firen,142,1461,1552
WladFed,143,1399,1506
gevdemon,144,1500,1613
Codemacher,144,1490,1575
ViktorM,146,1511,1598
matsu4512,147,1542,1616
Alisafe,148,1542,1614
Romka,149,1989,1885
0806580124,150,1500,1606
shevchen,151,1703,1693
Matvey,152,1500,1605
FedyuninV,153,1738,1687
tuananh93,154,1668,1676
Permykov,154,1539,1608
Beast,156,1221,1379
slalex,157,1540,1606
Alireza,158,1667,1663
abstractwhiz,159,1500,1603
Timus,159,1587,1630
JackSparrow,161,1345,1473
