handle,rank,oldRating,newRating
komendart,1,2113,2291
Z38,2,2118,2256
Na2a,3,2233,2319
voidmax,4,2118,2218
Flyrise,5,2178,2249
Farhod_Farmon,6,1767,1943
den41k2204,7,1410,1692
SmallBoy,8,1971,2072
hey_boris,9,2082,2146
Yury_Bandarchuk,10,2092,2147
maxplus,11,2055,2114
fadeeva.kate.22.03,12,1867,1973
ksun48,13,2305,2291
trilis,14,2013,2070
Alex_PKZDL,15,1828,1931
ch_egor,16,1875,1961
RostVel,17,2186,2187
Noobgam,18,1906,1976
Andreikkaa,19,2159,2160
SoMuchDrama,20,1871,1944
w0w,21,1756,1857
Melnik,22,1924,1977
Farhit,23,1905,1960
CleverCoder,24,1500,1666
kefaa,24,1991,2018
Eran,26,2103,2100
Kniaz,27,1771,1852
maxxaon,28,2001,2019
nezametdinov,29,1949,1978
chiyar1,30,1500,1654
ivankrut856,31,1668,1768
Lavrenov_temp,32,1500,1649
step_by_step,33,1976,1990
sancho,34,1943,1964
achulkov2,35,1566,1688
DmitryBelikov,36,1756,1822
ImAlsoJoseph,37,1603,1710
Zharaskhan,38,1915,1936
l21561,39,1485,1625
gritukan,40,2343,2258
Artem48,41,1540,1659
AHTuTTuTyX,42,1965,1967
not_antony,43,1885,1905
AndreaB330,44,2017,2003
annikura,45,2035,2015
AlvinMax,46,1716,1776
Ralif,47,1500,1622
FruitReaper,48,1435,1577
nikolayterek,49,1531,1640
Varfalomei,50,1358,1525
faizov_boris,51,1718,1771
skier,52,1497,1613
Omrigan,53,1670,1733
grumpy_gordon,54,1968,1953
itukh,55,1920,1915
yudgin070707,56,1503,1612
Dmitr-ut,57,1435,1565
Ed_Os,58,1583,1665
fest,59,1619,1689
KingArthur,60,1587,1665
morgana_iv,61,1317,1485
habars2000,62,1376,1521
TerMax,63,1545,1632
Karakotov,64,1973,1946
Shostina,65,1329,1488
fivut,66,1329,1486
qoo2p5,67,2004,1966
tazik,68,1857,1854
Fursin,69,1505,1598
GoToCoding,70,1778,1793
miniL,71,1517,1604
landash98,72,1280,1450
nikitayusupov,73,1591,1654
fba,74,1439,1548
Vosatorp,75,1446,1552
f1u77y,76,1892,1873
poegva,77,1755,1770
krauch,78,1679,1713
ForceMaster,79,1650,1690
videogamez,79,1671,1705
ninexty,81,1498,1581
radoslav11,82,1964,1923
Pollux,83,1607,1656
Jatana,84,1810,1804
ogree,85,1492,1573
biwboris,86,1500,1577
alkurmtl,86,1582,1634
IvanVan,88,1555,1614
1_alex_10,89,1597,1644
belkka,90,1500,1573
P_Nyagolov,90,2069,1995
s-lissov,90,1516,1584
kshj78,93,1760,1760
Roket,94,1590,1634
xmm_,95,1524,1587
Artemiy_fly,96,1500,1569
Ibodullo_Yorov,97,1345,1466
BoQiR,98,1815,1797
alexmir,99,1526,1585
Murtazo.Ali,100,2084,2001
Aphanasiy,101,1647,1670
keymaster,102,1650,1672
sasasagagaga,103,1610,1642
vekarpov,104,1421,1510
RockyB,105,1508,1568
Mr.Crai,106,1500,1562
Shadow,107,1560,1603
levapnilirbuz,108,1394,1489
samatbor,109,1762,1750
chdn,110,1594,1625
slimegh,111,1478,1543
makut,112,1500,1557
iSlava,113,1894,1848
Akylbeek,114,1595,1623
NURx2,115,1609,1632
naytor,115,1500,1555
Garynych,117,1500,1554
Southernair,118,1518,1566
senek_k,119,1984,1913
samar.sharipov,120,1624,1641
Fekete,121,1560,1594
kabutops,122,1684,1684
QoT,123,1669,1672
Tigutor,124,1461,1522
NewBacsNewNick,125,1530,1570
IsmagilS,126,1742,1725
THORinHOODIE,127,1512,1555
Rahmandretop,127,1545,1578
Atomik,129,1523,1562
Bedragaren,130,1527,1564
FlyLikeSoarin,131,1500,1545
arsijo,132,2064,1967
Allors,133,1478,1528
Assassin_Assassin,134,1500,1543
alex_morgan,135,1515,1553
Mikhniuk,136,1309,1414
Vladimir_Yankovskiy,137,1447,1504
TMB,138,1463,1515
koloshmet,139,1428,1490
vasiliydz,140,1495,1536
LadyPython,141,1500,1539
Anuar,142,2076,1972
Bayan,143,1969,1889
aeee,144,1500,1537
Up-2-110H,145,1342,1429
habibulka,145,1474,1518
Numb,147,1418,1478
Pilulkin,148,1383,1454
KKastaneda,149,1423,1481
Frankmayer,150,1332,1420
Loud_Scream,151,1611,1613
nbashaev,152,1610,1612
Zash,153,1632,1628
NorDDay,154,1367,1440
Artmat,155,1476,1514
Diazzz,156,1308,1401
SuperMegaUltraEpicHacker,157,1487,1520
sHack,157,1514,1539
the_timur,159,1370,1439
Grach,160,1464,1503
CloudStrife,161,1500,1528
Reo_SP,162,1375,1441
valeriy227,163,1500,1526
Zhakuda.Magzhan,164,1180,1318
Vladislavec_1,165,1500,1525
Lambo,166,1277,1375
almasalmas,167,1353,1424
Ayazbayev_D,168,1557,1565
Glebodin,169,1270,1369
XFireFall,170,1500,1523
dezdichado,171,1301,1388
YaDon4ick,172,1429,1472
heimdall,173,1504,1524
MrFog,174,1361,1425
MaxZh,175,1500,1520
Renyxa,176,1424,1466
equocredite,177,1419,1462
iSerya,178,1324,1398
usherovich_m,179,1453,1485
ZiyaZa,180,1457,1487
Katuk,181,1636,1618
zigfridd,182,1427,1465
ItalianStallion,183,1534,1541
hunter111,184,1309,1385
Veanules,185,1500,1515
MikeFaraday,186,1175,1301
N02,186,1500,1514
Rwolfx,188,1401,1444
Oleg_Shitikov,189,1500,1514
Karaev_Marik,190,1442,1472
KotMashina,191,1359,1414
Igor_1,192,1517,1524
S0vA,193,1500,1512
tehnik2032,194,1431,1462
gkott,195,1405,1444
AlexStv26,196,1503,1512
K_Y_M_bl_C,197,1634,1610
SemBarner22,198,1474,1491
iura,199,1534,1534
h35jfhr8js,200,1472,1487
NatalyaSann,200,1500,1508
Spieler,200,1544,1540
Miss_Rentar,203,1343,1398
egorov_is,204,1525,1525
Talkytitan5127,205,1457,1475
daniil.vaino,205,1362,1409
Spolutrean,207,1491,1498
Holidin,207,1556,1546
Alexey00,209,1500,1504
dreamteam228,210,1452,1469
Spardoks,211,1460,1475
Khismet,212,1658,1622
Loli228,213,1500,1503
morkovka,214,1505,1506
DanonOfficial,215,1365,1406
konst.elenik,216,1519,1515
