handle,rank,oldRating,newRating
ecnerwala,1,2503,2556
RAD,2,2450,2491
Kenny_HORROR,3,2371,2409
scott_wu,4,2723,2719
ikatanic,5,2501,2515
voover,6,2324,2350
SnapDragon,7,1831,1882
Alex_2oo8,7,2390,2406
ACRush,9,2544,2531
Igor_Kudryashov,10,2404,2406
gojira,11,2354,2359
stevenkplus,12,2181,2201
jonathanpaulson,13,2242,2253
eduardische,14,2232,2241
xiaowuc1,15,2053,2075
Zlobober,16,2557,2521
-XraY-,17,2410,2384
yummy,18,2111,2121
choice,19,1920,1941
Alexus,20,2003,2016
groupbuilder,21,1906,1923
Goofy57,22,2125,2122
tloinuy,23,2144,2136
dojiboy9,24,2083,2080
FreezingCool,25,1964,1969
Abra,26,2135,2120
Khongor,27,2101,2087
vsb,28,2146,2124
yarrr,29,2338,2301
daizhenyang,30,2198,2169
mr146,31,2145,2118
jma127,32,2045,2025
ralekseenkov,33,1997,1980
Anarivu,34,2002,1982
srnth,35,1987,1966
AnnKats93,36,2085,2056
balakrishnan,37,1864,1847
vlady,37,1953,1929
