handle,rank,oldRating,newRating
a58,1,1500,1716
thangpc,2,1496,1684
Minecraft,3,1673,1767
xiaoshua3,4,1442,1652
Noskov,5,1686,1771
dreamzor,6,1558,1715
Zhekin,7,1668,1763
winston_smith,8,1500,1713
ntit_co1,9,1694,1772
lnminusone,10,1500,1713
vdragon4774,10,1430,1643
gomineral08,12,1500,1712
Yoshiap,13,1548,1707
Wasted,14,1627,1742
yamateh,15,1662,1756
atnurgaliev,16,1659,1754
sakurai8989,17,1407,1625
oldjunyi,18,1500,1710
Free777Man,19,1673,1758
enzam,20,1699,1767
vshantarin,21,1643,1745
harhrayr,22,1602,1728
anta,23,1632,1740
jacky777,24,1587,1720
pieprzu,25,1575,1714
UESTC_Spartacus,26,1679,1756
Pavlo_Lviv_NU,27,1691,1760
GoldenMan,28,1649,1744
lion_it,29,1689,1758
cvb,30,1572,1711
scv119,31,1691,1757
hacker,32,1667,1748
Andfive,33,1507,1677
LFLONG,34,1673,1749
pavel.savchenkov,34,1652,1742
Te4NIK,36,1634,1734
alex.velea,37,1697,1756
ahmed.abdrabo,38,1694,1754
derbaer,39,1550,1696
S.HASHEMI,40,1371,1594
frussi,41,1562,1701
dorellin,42,1682,1748
ben.hwang,43,1682,1747
oGhost,43,1628,1728
m.raszyk,45,1664,1740
DeZi,46,1500,1669
nikihub,47,1696,1750
MrShocoladka,48,1671,1741
Tolik,48,1653,1735
alpc105,50,1449,1639
ploym,51,1676,1741
CaiNiao,52,1464,1647
hime,52,1627,1723
gh_ost,54,1567,1698
kzr.buet08,54,1635,1725
MauSica,56,1671,1736
grey_wind,57,1681,1739
ikostia,58,1524,1676
emonzhong,59,1606,1711
guguli,60,1598,1707
wanbo,60,1676,1736
PERNEKHAN,62,1554,1688
schezo,63,1683,1736
coder_1340,64,1640,1722
Delta003,65,1666,1730
ekruten,66,1499,1660
kolina,66,1695,1738
hamid_h,68,1598,1704
fajrinazis,69,1627,1714
Horia,70,1606,1706
Vaness,71,1650,1721
bcurcio,72,1664,1725
jefferson_,72,1680,1730
niuk,74,1575,1692
saobien,75,1493,1653
rucwdp,76,1661,1722
Tokiru,77,1431,1619
haijide,78,1367,1579
ask_1171,79,1570,1687
ksdeol,80,1380,1587
zuev93,80,1590,1695
first_love,82,1500,1686
StefanPochmann,82,1686,1726
sabreath,84,1560,1681
Karmic,85,1558,1679
amitsaharana,86,1539,1671
Surax,87,1649,1713
wuyiqi,88,1470,1637
igsilya,89,1461,1631
jingg.cxy,90,1550,1674
knok16,91,1608,1696
Applejack,92,1500,1682
