handle,rank,oldRating,newRating
winger,1,1708,1889
ivan.popelyshev,2,1960,2054
ktuan,3,1970,2058
LayCurse,4,1889,2001
jbernadas,5,1722,1890
sdya,6,1836,1961
Zhukov_Dmitry,7,2029,2085
Anton_Lunyov,8,1977,2047
ACRush,9,1833,1953
pperm,10,1852,1962
daizhenyang,11,1397,1570
wywcgs,12,1667,1844
vepifanov,13,2097,2110
rem,13,1997,2047
Peteris,15,1558,1767
2222,16,2055,2062
e-maxx,17,1897,1977
sidky,18,1511,1731
mrc88,18,1744,1883
vot,20,1838,1933
Gassa,21,1875,1952
yjulica,22,1794,1903
chEEtah,23,1500,1668
Steps09,24,1872,1945
Seyaua,25,1841,1925
Eryx,26,1500,1666
RAVEman,27,2068,2046
RoBa,28,1840,1920
Shef,29,1500,1665
Ra16bit,30,1791,1890
natalia,31,1903,1950
Arios,32,1562,1748
VinyleEm,33,1500,1661
MBabin,34,1507,1709
Imba,35,1705,1828
yiuyuho,36,1793,1883
Burunduk1,37,1834,1903
fetetriste,38,1650,1798
rng_58,39,1635,1780
PavelKunyavskiy,40,1942,1951
rocket323,41,1645,1788
slycelote,42,1777,1864
romanandreev,43,1696,1814
chavit,44,1472,1617
removed1,45,1669,1797
xiaowuc1,46,1566,1733
Oleg,47,1823,1875
MaxBuzz,48,1873,1897
SergeiFedorov,48,1835,1879
cafelier,48,1821,1872
CherryTree,51,1545,1711
wrong,52,1654,1776
hos.lyric,52,1883,1891
carlop,54,1747,1822
Multifarious,54,1779,1838
Orfest,54,1938,1909
x-ray,57,1693,1789
smilitude,58,1619,1746
subscriber,58,1606,1739
KADR,58,1776,1829
niyaznigmatul,61,1630,1748
Kenny_HORROR,61,1735,1803
kunaljain,61,1500,1657
timotius.wirjawan,61,1500,1657
gmark,61,1725,1798
Edvard,66,1614,1734
hayk.saribekyan,66,1708,1784
Astein,66,1823,1837
yechencheng,69,1511,1666
venkateshb,69,1896,1858
cmd,69,1597,1719
Ferlon,72,1728,1782
pietrzkiewicz,72,1574,1701
lsubra,74,1731,1780
ACube,74,1608,1717
ShadowDancer,74,1558,1688
pes,77,1844,1820
Ch0W,77,1543,1674
Kandyman,79,1552,1677
SNU,79,1602,1706
sillyboy,79,1500,1654
AlexErofeev,79,1683,1748
Shtrix,79,1564,1684
mastersobg,84,1506,1642
lolotp,85,1542,1663
ir5,85,1702,1748
vlad.gazer,85,1566,1678
ykt836,85,1624,1710
felipebart,89,1636,1710
DDDDDDDDDDDDDDDDDDDDDDDD,89,1485,1617
iroro,89,1575,1677
filix,89,1641,1712
wjomlex,89,1638,1711
Ripatti,94,1781,1765
artie,94,1611,1690
ahmed_aly,94,1630,1700
Mehrdad,97,1530,1640
Shik,97,1500,1650
SergeyLazarev,97,1653,1706
Mark_tven,97,1597,1678
luzilon1,97,1360,1532
tomerun,97,1661,1597
frank44,103,1561,1653
sweiss,103,1674,1711
Shady,105,1434,1579
_skip_,105,1592,1667
Fcdkbear,105,1559,1649
P___,108,1568,1651
igor_kz,108,1500,1645
chebanov,110,1566,1649
al13n,110,1743,1729
fegla,110,1633,1683
ConanKudo,113,1609,1667
vlad107,113,1637,1680
MRoizner,113,1731,1719
190510,113,1570,1646
WindsWhisper,113,1621,1673
emo,113,1532,1625
z-unit,119,1500,1643
SYY-EX,119,1640,1672
SmirnovBoris,119,1500,1643
maslowmw,122,1512,1603
m7nika,122,1624,1663
Oryshych,122,1552,1626
Nyatl,122,1616,1659
NikitaD,126,1504,1592
PanZverski,126,1512,1597
mythic_bat,126,1500,1590
bolin.huang,129,1358,1521
felix_halim,130,1626,1652
Hadi_Asiaie,131,1571,1624
dimozzz,131,1581,1629
biochem_fan,131,1500,1638
cyph1e,131,1570,1623
misha_hkl,131,1507,1493
ryuzmukhametov,136,1654,1657
jaaro,136,1901,1786
searcher769,136,1541,1603
pavel13,139,1575,1618
lili,140,1500,1636
cswudi0,141,1539,1598
Saeed_Reza,141,1818,1740
joaquinrj,143,1478,1593
SuBaRaSi,143,1721,1672
AndreySiunov,143,1622,1636
SpookyCookie,143,1757,1693
Commandos,147,1549,1596
Bogdan,148,1633,1634
kostya2vntu,148,1499,1604
yaro,148,1655,1642
SharpC,151,1500,1630
pradhanp,151,1655,1639
GlebsHP,151,1699,1606
arti,154,1690,1650
TheLlama,154,1621,1624
Goldbach,156,1683,1644
nodchip,156,1739,1673
Kepnu4,156,1555,1590
Alireza,159,1535,1575
havaliza,159,1500,1629
undef,161,1536,1574
hinai,161,1507,1510
indy256,163,1773,1696
udalov,163,1578,1593
daffes,163,1566,1588
naagi,166,1380,1524
Yasseryahia,166,1522,1560
Surendra,166,1550,1524
anhdt,166,1581,1590
shindo,170,1577,1585
pt1989,170,1664,1620
Melamori,170,1404,1538
Romka,170,1915,1803
cfk,174,1531,1558
Towhid,174,1533,1559
NemesisII,174,1361,1508
Alien,177,1500,1596
choice,177,1657,1609
macs,177,1621,1596
Sammarize,177,1522,1550
cuiaoxiang,181,1868,1763
rafaeldaigo,181,1657,1604
Egor,183,1968,1838
milkch,183,1663,1605
zero.lin,183,1500,1622
sazzad,183,1597,1578
duviteck,187,1500,1620
Khaled91,188,1165,1358
AChudov,188,1576,1565
brus07,188,1500,1618
Beast,191,1500,1614
Shafer,192,1541,1545
simsa.st,192,1570,1516
---Grigor---,192,1346,1488
nevidomy,192,1648,1591
flashmt,196,1670,1606
tanakh,196,1787,1696
DPR-pavlin,198,1669,1591
Ralf,199,1555,1546
Soultaker,199,1575,1555
KTR,201,1500,1611
gen,201,1493,1545
suineg,201,1500,1611
balakrishnan,201,1528,1530
VUAcoder,201,1308,1460
topskychen,201,1602,1563
sgaflv,207,1500,1605
pimpke,208,1671,1603
rockaustin2k6,208,1421,1527
Igel_SK,208,1619,1565
mikhailt,208,1673,1604
Anton92nd,212,1630,1570
kyno.yang,212,1583,1546
JKeeJ1e30,212,1559,1536
Avalanche,212,1514,1514
AliDiep,216,1273,1427
Pratham,217,1553,1526
rito,217,1500,1600
sulume,219,1429,1526
vexorian,219,1580,1534
alexander.yuriev,221,1674,1599
alexey.enkov,221,1667,1594
pank.dm,223,1610,1549
karpinski,223,1338,1466
jaindsonvs,223,1445,1532
mmaxio,223,1774,1677
TeddyYe,227,1500,1591
MAK,228,1523,1500
Serega,228,1633,1565
rien,230,1340,1462
die.saito,230,1556,1512
lys8918,232,1403,1500
Icemore,233,1500,1586
nel215,233,1281,1419
pershik,233,1619,1552
tranhaidangfpt,236,1643,1570
khayyam,237,1526,1491
Mick,238,1500,1580
jaher,238,1754,1656
todo,238,1500,1580
wolf5x,238,1538,1495
zyx3d,238,1579,1519
mizu,243,1521,1483
rofi,244,1543,1491
msh_shiplu,244,1443,1512
wcao,246,1500,1575
alexeykuzmin0,246,1584,1520
Artishok,246,1511,1475
ft.azadi,246,1612,1542
Sleepwalker,250,1550,1493
maksay,250,1740,1642
formula23,250,1417,1460
nathanielbarshay,253,1575,1504
Krig,254,1637,1560
rankalee,255,1573,1509
dmitrydyatlov,256,1563,1501
Obaida,257,1500,1573
kyo_key,257,1400,1485
hendri,257,1512,1464
aan93,260,1536,1479
imrankane2005,261,1552,1490
steiner,261,1550,1479
Babanin_Ivan,261,1543,1483
yvasyliv,264,1407,1485
Boyarin,265,1624,1546
Efgen,265,1673,1585
Mahdi,267,1589,1517
AlexFetisov,268,1667,1579
Vasya.V,269,1543,1480
KirillB,269,1608,1532
ddrone,271,1457,1511
china.zhangchenzi,272,1578,1507
komiya,273,1590,1513
maos,273,1478,1519
kozima,273,1624,1543
o948,276,1397,1474
peria,276,1500,1550
youbin110,278,1521,1457
liuyubobobo,279,1540,1475
KhaustovPavel,280,1627,1538
ahmed_thabet,281,1567,1496
Georgy,281,1484,1518
Jami_CSEDU,281,1478,1515
Tahlil,284,1347,1439
fahad.sust,285,1383,1459
beginner1010,286,1586,1511
segoon,287,1597,1520
Rubanenko,288,1664,1573
Aksenov239,288,1500,1553
DuX,290,1549,1476
VladBelous,291,1645,1553
Jokser,292,1552,1482
Arkadiy,293,1662,1570
hydrastuff,294,1542,1473
L.I.S.,295,1503,1440
cpphamza,296,1576,1495
Dru,297,1588,1509
Tactic,298,1354,1440
XaBbl4,299,1394,1462
ashi009,300,1571,1495
hs484,301,1641,1551
Harta,302,1619,1532
Denor,303,1404,1462
PAG,304,1254,1350
volkhin,305,1633,1543
asif_iut,305,1404,1460
eik0u,307,1529,1457
S.Yesipenko,308,1649,1555
