handle,rank,oldRating,newRating
tourist,1,2388,2419
Egor,2,2287,2336
vepifanov,3,2333,2366
watashi,4,1951,2100
Zhukov_Dmitry,5,2126,2211
ivan.popelyshev,6,2273,2309
SergeiFedorov,7,2035,2147
al13n,8,1926,2076
ilyakor,9,2312,2323
OgieKako,10,1980,2105
rudradevbasak,11,1852,2026
chhung6,12,1701,1932
cmd,13,1963,2089
ItsNear,14,1801,1990
ramen-,15,1883,2037
PavelKunyavskiy,16,2114,2172
mmaxio,17,1940,2067
LayCurse,18,1855,2015
fushar,19,1691,1916
gojira,20,1922,2051
AlexFetisov,21,1543,1816
ania,22,1820,1988
Duc,23,1973,2073
Shik,24,1951,2059
2222,25,2009,2089
e-maxx,26,2016,2091
Zlobober,27,1724,1925
vlad107,28,1825,1981
pperm,29,1974,2061
Sereja,30,1848,1991
MBabin,31,2049,2096
jbernadas,32,2038,2088
bwps,33,2066,2100
NALP,34,1791,1952
maksay,35,2080,2102
Oleg,36,2126,2121
syco,36,2199,2155
KADR,38,2088,2098
Skiminok,39,1563,1808
Eledven,40,1650,1862
buko,40,1986,2043
ACube,42,1831,1961
amrSamir,43,2032,2059
SpookyCookie,43,2071,2077
Steps09,45,2017,2047
frost_nova,46,1846,1962
mruxim,47,1740,1904
slycelote,48,2119,2084
Rei,49,1820,1944
al_maz,50,1841,1953
niyaznigmatul,51,1920,1989
dragoon,52,2001,2024
cgy4ever,52,1928,1991
daffes,52,1841,1949
hs484,55,1812,1930
the_saint,55,1650,1842
Nenash,57,1964,1997
MciprianM,58,1567,1787
kusano,59,1856,1944
popovaclaire,60,1902,1964
enot110,61,1744,1886
AleX,62,2194,2109
nokia,63,1668,1842
mjmjmtl,64,1700,1858
gen,64,1518,1748
I-juice,64,1841,1929
riad,67,1686,1847
KhaustovPavel,68,1874,1937
AlTimin,69,1952,1967
Ra16bit,70,2107,2034
wasi.ahmed,71,1632,1811
ryuzmukhametov,71,1834,1914
Edvard,73,1793,1892
uwi,74,2046,1989
tgoulart,75,1554,1759
Medium,76,1877,1924
witua,77,1685,1832
burdakovd,78,1727,1852
wjomlex,79,1760,1867
digiter,80,1483,1613
zibada,81,1897,1924
mukel,82,1851,1904
AlexDmitriev,82,1551,1749
Mohammad_JRS,84,1751,1857
nodchip,84,1842,1897
boski.jr,86,1862,1901
diver_ru,87,1991,1944
Fcdkbear,88,1691,1821
VladGavrila,89,1912,1915
it4.kp,90,1813,1875
sabbir_yousuf,91,1820,1876
kssilveira,92,1749,1844
Hadi_Asiaie,93,1908,1906
KirillB,94,1926,1910
dancho,95,1804,1863
RedAnt,96,1569,1744
pablo.aguilar,97,1776,1848
kriii,98,1785,1850
Jughead,99,1869,1881
907th,99,1735,1827
vlady,101,1649,1782
_sunny,102,1603,1756
Connector,103,2033,1953
Fdg,104,1877,1875
MaxBuzz,105,2057,1970
Ixanezis,106,1821,1850
rankalee,107,1801,1841
fura2,107,1654,1776
pyshnograev,109,1643,1767
Gassa,110,2076,1982
_skip_,110,1570,1726
ulandev,112,1781,1825
MAK,112,1771,1821
thocevar,114,1700,1788
VUAcoder,115,1647,1761
MarioYC,116,1508,1681
aura,116,1666,1769
OutSide,118,1587,1726
natalia,119,2113,2005
ysyshtc,120,1648,1755
ruslan.sennov,121,1639,1749
P___,122,1932,1865
