handle,rank,oldRating,newRating
ilyakor,1,2385,2507
rng_58,2,2851,2877
E621,3,1909,2093
ftiasch,4,2356,2434
phtniit,5,2097,2229
SillyHook06,6,2078,2210
niyaznigmatul,7,2543,2570
Dmitry_Egorov,8,2497,2531
ztxz16,9,2085,2212
fsouza,10,2283,2362
916852,11,1975,2126
cfy,12,2178,2280
mmaxio,13,2320,2385
mR.ilchi,14,2399,2442
lxgsbqylbk,15,1966,2116
wrong,16,2370,2417
andytyk,17,1804,1986
AngryBacon,18,2144,2247
Mex-Mans,19,2306,2365
ChuckLin2014,20,2259,2329
hirosegolf,21,2075,2193
boleyn.su,22,2099,2210
phidnight,23,2093,2204
moonlight131,24,2046,2168
natsugiri,25,2148,2242
sankear,26,2296,2347
shytangyuan,27,2189,2269
DPR-pavlin,28,2119,2218
xyz2606,29,2096,2200
huangshenno1,30,1769,1949
msg555,31,2305,2345
Endagorion,32,2297,2338
Egor,33,2554,2507
evima,34,2218,2281
Seyaua,35,2296,2333
enot110,36,2331,2354
cafelier,37,2243,2294
Zlobober,38,2472,2441
For_the_Love,38,2116,2205
tsfn,40,1821,1985
Merkurev,41,2321,2339
ballon,41,2136,2215
pewpew,43,2092,2183
problem-solving,44,1757,1930
Kostroma,45,2157,2225
Gabaum,46,2223,2268
Ruthles,47,1876,2023
OpalDshawn,48,2096,2180
GlebsHP,49,2339,2338
scorpion,50,1999,2111
_meshanya_,50,2268,2292
lovelymoon,52,2083,2168
kennethsnow,53,2154,2214
LGM,54,2242,2270
AleX,55,2233,2262
kickbutt,56,2330,2321
flowlight,57,2221,2254
pedrovictor,58,2029,2125
White_Bear,58,2308,2305
KhaustovPavel,60,2214,2244
guille,61,2237,2257
feyat,62,2062,2144
gawry,63,2339,2314
MrDindows,64,2103,2168
lzsb,64,1983,2087
PattS,66,1987,2088
hytirt,67,2077,2149
qiandichen,68,2001,2096
qph-Jeremy,68,1963,2070
NuM,70,2227,2239
prof.PVH,71,1772,1925
sy2006,72,2139,2183
witua,73,2378,2326
nono,74,1768,1920
asi1024,75,1810,1953
poopi,76,2164,2193
Topspin26,77,1873,1998
vanchope,78,1805,1947
Xiaodongdong,79,1884,2005
ptrrsn_1,80,2071,2131
I_love_Tanya_Romanova,81,2214,2217
tuananh93,82,2138,2171
Vladyslav,83,2067,2126
ft.azadi,84,2008,2087
sinesight,85,2186,2196
hhoomn,86,2111,2150
vlad107,86,2262,2237
AnnKats93,88,1947,2042
architkarandikar,89,2015,2087
GateOne,89,1872,1989
makrusak,91,1828,1955
KrK,92,2006,2078
mrNobody,93,2163,2173
xscape,94,2022,2087
suiyuan2009,95,1853,1971
white_cobra3,96,1856,1972
nhap96,97,1938,2029
Scau-Ly,97,1782,1917
pva701,99,1988,2061
autotaker,100,1700,1849
keivan,101,2129,2144
TMandzu,102,1834,1952
llaki,102,1888,1991
ffao,104,2161,2160
music960633,105,1839,1954
meodorewan,105,1816,1937
Nerevar,107,2266,2216
Kujou_Karen,108,2190,2170
akim_,109,1802,1924
Nik_Storm_2010,110,1762,1893
Fcdkbear,111,2170,2156
Nikitosh,112,1939,2018
Umqra,113,2160,2149
meteorcloudy,114,1929,2010
The_CodeBreakeR,115,2021,2067
kostya_by,116,2211,2170
tanzaku,117,1822,1933
mrtempo,118,1970,2033
moreD,118,2039,2075
sillyboy,120,2074,2093
Gatina,121,1990,2043
m.radwan,122,1908,1990
alex_world,122,1767,1889
kuzmichev_dima,124,1948,2014
Shtrix,125,1893,1977
ray040123,126,1838,1939
Xellos,127,1999,2043
magrady24,128,1858,1951
SmirnovBoris,129,1771,1888
arti,130,2072,2082
kraskevich,131,2209,2158
edward_mj,132,2049,2068
Sindweller,133,1778,1890
dreamyyou,134,1956,2011
andrew.volchek,135,2015,2045
DWLauraa,136,1929,1992
alpq654321,137,1900,1973
xie,137,1853,1941
ADJA,139,1986,2025
ig_dug,140,1919,1983
Goldbach,141,1760,1872
kilotaras,142,1722,1842
sping128,143,1965,2009
BurakYuksel,144,1705,1827
DimaPhil,145,1866,1944
Arterm,146,2124,2093
Corei13,147,1855,1936
flashmt,148,2033,2044
teleport,149,1807,1901
dancho,150,2159,2110
RAF,151,1832,1917
UESTC_Nocturne,151,2354,2271
doxuanviet1996,151,1806,1899
knightL,154,2226,2163
savlik5,154,1781,1879
c0yot3,154,1753,1858
zec23456,154,1702,1819
sbagan,154,1749,1855
ltaravilse,159,1760,1860
pkqs90,159,1859,1930
kmjp,159,1907,1961
stgatilov,159,2312,2233
lxhgww,159,2002,2017
Domenik,164,1720,1827
renannewbie,164,1761,1858
