handle,rank,oldRating,newRating
subscriber,1,2795,2971
rng_58,2,2996,3076
Zlobober,3,2420,2636
ecnerwala,4,2689,2810
FreeMoneyCity,5,1924,2280
OO0OOO00O0OOO0O00OOO0OO,6,2974,2994
IvL,7,2506,2645
Kostroma,8,2611,2712
Golovanov399,9,2507,2630
Swistakk,10,2463,2592
MainDullMoeHand,11,2348,2505
malcolm,12,2297,2464
sigma425,13,2407,2535
enot110,14,2579,2654
452660407,15,2178,2368
Petr,16,3003,2960
KADR,17,2523,2601
I_love_Tanya_Romanova,18,2511,2589
KuchumovIlya,19,2222,2381
step5,20,2590,2637
Haghani,20,2567,2620
Shik,22,2419,2509
Realistic,23,2058,2258
prof.PVH,24,2493,2557
kmjp,25,2352,2453
krismaz,26,2120,2290
HellKitsune,27,2549,2590
ilyakor,28,2604,2628
superpear,29,2222,2351
Endagorion,30,2959,2892
ballon,31,2353,2439
FatalEagle,32,2309,2403
W4yneb0t,32,2624,2633
ainta,34,2521,2554
schezo,35,2018,2200
TankEngineer,36,2723,2702
halyavin,37,2110,2256
fhlasek,38,2296,2383
AlexDmitriev,39,2470,2506
simsa.st,39,2281,2369
zld3794955,41,2521,2541
ershov.stanislav,42,2576,2579
aid,42,2245,2338
snuke,44,2588,2585
DarthPrince,44,2214,2313
Gullesnuffs,46,2511,2526
ikatanic,47,2518,2530
sd0061,48,2478,2499
mmaxio,49,2716,2675
SuperLoser,49,2058,2198
rowdark,51,2563,2558
knightL,52,2398,2433
lewin,52,2251,2326
Um_nik,54,2844,2768
Yousef_Salama,55,2014,2160
pewpew,56,2403,2432
KAN,57,2611,2587
uwi,58,2613,2587
Nero,59,2284,2342
alecsyde,60,1920,2093
quailty,61,2177,2263
ValenKof,62,2240,2306
I_love_Hoang_Yen,63,2527,2516
zxqfl,64,2432,2443
Al.Cash,64,2575,2550
Ra16bit,66,2337,2371
Sergey.Bankevich,67,2082,2189
Sampson,68,2474,2471
gawry,69,2418,2428
elsantodel90,70,2060,2171
MrDindows,71,2562,2534
JeBeK,72,2434,2436
sinesight,73,2327,2356
permin,74,2056,2163
DBradac,75,2401,2409
balakrishnan,76,1993,2117
passick,76,1980,2109
IAmNotDaniil,78,2340,2361
chffy,79,2432,2427
Marcin_smu,79,2814,2719
ExfJoe,81,2190,2249
jsl422,82,2017,2128
mhss,83,2150,2217
izrak,83,2883,2770
cpcpc,85,2083,2169
Sindweller,86,2054,2148
-XraY-,87,2730,2648
albert96,87,2280,2307
ACRush,89,2648,2584
pflueger,90,2090,2168
AleksanderBalobanov,90,2103,2177
chemthan,92,1930,2060
fromWork,93,2131,2195
Rafiki53,94,2028,2123
nfssdq,95,2191,2236
zscc,96,2205,2245
liymsheep,97,2445,2422
m.raszyk,98,1984,2089
Timur_Sitdikov,99,2360,2357
netman,100,2263,2283
Umqra,100,2402,2387
Gomhog,102,2027,2114
hasi,103,1909,2036
kuskova,104,2083,2151
bugCollector,105,2018,2106
Gerald,106,2252,2271
hey_boris,107,1981,2079
gendelpiekel,108,2328,2326
Laakeri,109,2381,2365
HidenoriS,110,1947,2054
b92paul,111,2005,2091
aguss787,112,1990,2080
spentplaying,113,1994,2082
Sklyack,114,2042,2112
ainu7,114,2627,2549
bdzl,114,2339,2328
423555290,117,1998,2081
retrograd,117,1968,2061
Kipsora,119,2074,2132
gvaibhav21,119,2097,2148
ZhNV,121,2190,2213
lostRating,121,2125,2166
xzj1998,123,2122,2163
golEEE,124,1908,2015
tanyuqian,124,1955,2046
Fadeaway,126,1931,2030
ania,127,2257,2259
Godely,128,2098,2142
pwypeanut,129,2081,2129
Na2a,130,2154,2181
dotorya,131,2529,2463
Orenji.Sora,131,1984,2060
fenzhang,133,2246,2247
ffao,134,2459,2408
nwi,135,2243,2243
fwm94,136,2162,2182
ayaze,136,2102,2139
akashin,138,1909,2006
yancouto,139,1952,2033
I_have_many_girlfriends,140,2320,2298
alex_world,141,2010,2071
guille,142,2128,2154
randomusername,143,2084,2122
vici,144,1965,2038
Taube,145,2186,2194
kimiyuki,146,1930,2013
eddy1021,147,2376,2336
hovinhthinh_clone,148,2018,2072
Akigeor,149,2141,2159
StefanoT,150,2331,2300
Temirulan,151,2068,2105
egor_bb,152,2069,2105
Nekosyndrome,153,2113,2136
gen,154,2106,2130
gchebanov,155,2288,2265
zhangguangxuan99,156,1996,2051
uikos,157,2109,2130
natsugiri,158,2225,2215
glassices,159,2430,2371
Z0RR0,159,1965,2027
Gassa,161,2219,2209
Andrei1998,162,2286,2259
ErdemKirez,163,2037,2075
natsukagami,164,1907,1985
SunWukong,165,2012,2056
PattS,166,1958,2018
Reyna,167,2301,2268
rudy102,168,2360,2313
kalinov,169,1971,2025
mstczuo,170,2124,2133
KayacanV,171,1963,2018
Bugday,172,1941,2002
touristv2,173,2095,2110
chavit,174,2226,2207
pekempey,175,1966,2017
Phronesis,176,2253,2227
DemiGuo,177,2362,2310
2222,178,2381,2324
ArtDitel,179,2048,2073
AngryBacon,180,2506,2420
