handle,rank,oldRating,newRating
Sick_coder,1,1500,1768
akaring,2,1500,1768
c0d3junki3,3,1633,1765
raihatneloy,4,1379,1655
sky0917,5,1500,1716
1292765944,6,1486,1709
FastAC,7,1500,1766
xiaohao123,8,1673,1773
veschii_nevstrui,9,1534,1728
Eric_Valdivia,10,1565,1740
zetamoo,11,1498,1713
Stefan,12,1557,1736
tzzcl1,13,1638,1762
RezaSi,14,1600,1750
KochiyaSanae,15,1500,1764
Ronnie007,16,1579,1742
tinStand,16,1492,1709
anubhav94,18,1567,1737
pwk945,19,1500,1763
mgch,20,1550,1731
lucaslima,21,1691,1772
Sergiu,22,1590,1744
bryanhe,23,1500,1761
Stratonov,23,1554,1731
MrArM,25,1612,1749
Ruri_Gokou,25,1687,1768
FeIi,27,1648,1758
xiaojudou,28,1464,1692
isurugieri,29,1629,1753
ruban,29,1653,1759
emachaidze,31,1679,1764
dcms2,32,1631,1752
BogolyubskiyAlexey,33,1661,1759
salar,34,1682,1763
Evgenij,35,1468,1692
jovank,35,1610,1744
mic_s,37,1592,1738
r_chesnokov,37,1624,1747
InheritG,39,1668,1758
Folwar,39,1686,1762
Flyrise,41,1699,1763
KeyV,41,1379,1645
DirtyBit,43,1384,1647
kzvant,44,1533,1715
hackk,44,1683,1758
albertg,46,1594,1735
Wine93,47,1582,1731
pranshul,48,1624,1743
sfjm,48,1640,1747
ASverdlov,50,1483,1694
Tviskaron,51,1547,1718
richard_p,51,1500,1753
Birjik,53,1681,1753
gregorinio,54,1672,1751
Jamaisvu,55,1419,1662
mr_justadog,56,1610,1735
ypa2,57,1509,1702
saba_tavdgiridze,58,1384,1643
tobeornot,59,1404,1653
PCZ,60,1688,1751
MadNick,60,1502,1698
curs0r,62,1533,1709
Reimu,63,1613,1733
stanislav1,64,1415,1657
phuthuynhochienthan,64,1540,1711
NiceDay,66,1496,1694
Egor4k,67,1513,1700
wzt_000,67,1466,1681
ekruten,67,1507,1698
Shojib09,67,1640,1739
code,71,1390,1642
PAP,72,1589,1723
classius,73,1692,1745
Accagain,74,1495,1690
NoobJr,74,1655,1738
hball1st,74,1500,1692
jainprateek2000,77,1512,1696
CNWSYCF,77,1649,1736
Berzhik,79,1674,1740
melonomel,80,1630,1730
moinul.shaon,81,1698,1742
Pedrams,82,1376,1631
rishit,83,1458,1672
TheRedGuy,84,1649,1732
BishalG,84,1463,1674
wwwsealss,86,1525,1698
sara_polyn,86,1639,1730
yamiedie,86,1562,1710
kabir.sohel,89,1686,1737
himank,89,1396,1640
Awa149,91,1614,1722
tabasz,91,1678,1734
Barricadenick,93,1639,1726
egor.lifar,93,1371,1626
Dragonborn,95,1671,1732
icecode,96,1625,1722
tomdmitriev,96,1352,1614
wintowanti,98,1655,1727
Sundar,98,1606,1717
last_one,100,1499,1683
Max_Sliusarenko,101,1503,1684
App,102,1678,1729
alan_navarro,103,1564,1704
1101,104,1507,1685
nuip,105,1619,1717
SEA_Drigger,105,1364,1619
henviso,107,1337,1602
enter1,107,1500,1736
saobien,107,1630,1719
Sherbina_Evgeniy,110,1467,1667
memphis0603,111,1563,1700
anonymousKoders,112,1415,1643
teodor94,113,1640,1718
tussharsingh13,113,1549,1696
WTL,113,1625,1715
diswizetionallities,116,1516,1684
Mikhail_Amirov,117,1301,1577
zyvas,118,1621,1712
sajibcuet09,119,1621,1711
toudada,120,1458,1660
huangxs139,121,1671,1719
ScanNorOne,121,1534,1688
dwoolley3,121,1485,1671
doublelee,124,1484,1670
hinhva,125,1699,1720
hasib,126,1614,1707
iPs,126,1558,1693
xhk,126,1626,1710
SAM_1993,129,1440,1650
shashwat001,129,1695,1718
QqQq,131,1631,1709
PotassiumChloride,132,1532,1684
droidkid,132,1657,1712
jozef.brandys,132,1602,1702
hlju_yangzhibo,135,1430,1643
Le-voeu,136,1611,1702
AmirHossein.sh,137,1412,1634
lovexxx,137,1477,1662
Sherlock.Holmes,137,1693,1713
nf17,140,1698,1712
joey161,140,1549,1685
s.ivanov,142,1500,1725
ParsaA,143,1557,1687
NelsonMondialu,143,1476,1660
Trytrytry,145,1603,1697
shaheen_bd,146,1489,1664
amankedia1994,146,1684,1708
md5_84,148,1578,1690
pirate,149,1644,1702
GameR,149,1675,1706
jays6215,151,1590,1692
handlechanged,152,1552,1682
Svyat,153,1670,1704
TheyCallHimAvi,154,1453,1647
1997cui,154,1462,1651
Heart_Blue,154,1669,1703
mf_101,157,1500,1721
sanyam,157,1525,1672
Tonyforry,157,1560,1682
bottle,160,1585,1687
ProKil,160,1656,1699
Spanta,162,1451,1644
girikarina,162,1490,1659
tomlau,164,1635,1694
seanli,165,1484,1656
somag,165,1564,1680
khatribiru,165,1507,1664
mbaros,168,1622,1690
Eeyore,169,1571,1681
Boxer,170,1499,1660
npsabari,170,1598,1686
amanjain110893,172,1573,1680
shivatejesh,173,1457,1643
a_kabdygali,173,1619,1688
tamir,175,1448,1639
Dowlet,176,1518,1663
sgsurya,177,1554,1673
a.goqadze,178,1499,1657
maxkvant,179,1517,1662
lxl1994121,179,1385,1609
Yukii,179,1540,1669
rmq,182,1548,1670
no_space,183,1545,1669
KayacanV,183,1665,1689
stugots,185,1367,1598
Norrius,185,1611,1682
Baoge,187,1647,1686
jonvonneumann,187,1618,1682
duydn95,189,1500,1711
ErvinK,189,1503,1654
vikas2805,189,1548,1667
quandum,192,1570,1671
Kh.Madi,192,1678,1685
plexus,194,1518,1657
Ariza,195,1601,1676
BornIdiot,195,1500,1709
zhabo,195,1697,1685
sachithg,198,1511,1654
dungpt,199,1531,1659
shivamdixit,199,1556,1666
Safadurimo,201,1466,1638
NevstruevDmitriy,201,1406,1613
silkayY,203,1394,1606
karthikabinav,204,1669,1679
Stefan-Salvatore,204,1439,1626
No_Use_Anymore,206,1610,1673
erdos,207,1649,1677
aHsirG,207,1430,1622
Aaklen,207,1664,1678
ericxu0,207,1505,1649
aqfaridi,207,1439,1625
dimka,212,1579,1665
vubinhne,212,1535,1655
princeladdak,212,1457,1631
SaigyoujiYuyuko,215,1541,1656
wangzheng123,216,1500,1703
metanoia5,217,1646,1672
ImaDra,218,1416,1612
Denis1997,218,1568,1661
Mercurial,218,1304,1553
vanogam,221,1613,1667
hellgeek,222,1521,1648
me_harsh8,222,1564,1658
Yury_Bandarchuk,222,1583,1662
novice_3,222,1668,1671
q15000557748,226,1353,1579
sephiloss,227,1538,1651
CXXXX,228,1441,1620
killswitch,229,1638,1666
dungchuot,230,1550,1652
mhc_AYAN,230,1376,1590
mosa26,230,1636,1665
92anurag,233,1538,1648
qitaishui,233,1645,1664
mad.exe,235,1631,1663
shovonshovo,236,1679,1665
bible,237,1476,1630
Wolfik,237,1533,1646
subway,237,1493,1635
taras.teslyuk,240,1676,1663
Lazycal,240,1672,1663
sach129606,240,1511,1639
nauka,243,1187,1468
Rmynz,244,1616,1658
akshayagupta,244,1657,1660
crbonilha,244,1603,1656
woshichz,247,1608,1655
Honour_00,247,1508,1636
bakery,249,1569,1649
lfarrives,249,1456,1619
yash_arora,251,1501,1632
Mukhamedgarif,252,1566,1647
bigoceanlhy,253,1696,1656
Basha,254,1531,1640
shtorm941,254,1549,1644
_zhouyang,256,1476,1623
zh.sabanbay,257,1500,1691
nothingl414,258,1524,1636
Firebat,258,1656,1655
DiegoAE,260,1586,1647
ShYmPrO,260,1353,1570
I_love_Coding,260,1458,1616
MaxPylypovych,263,1559,1642
yunoac,263,1630,1651
yasharchit,265,1246,1505
shubham_saxena,266,1657,1651
Lactor,267,1530,1634
InheritD,268,1501,1627
aabs08,268,1515,1630
0Apolo,270,1342,1561
Rafsan,271,1478,1619
wdan,271,1586,1643
trumpfan,271,1473,1618
tilak302,271,1413,1595
burakcetin,271,1514,1629
until_the_end,276,1566,1638
Napoleon_cn,277,1623,1644
BlackStar,278,1399,1587
alpc126,278,1657,1645
irina_kr,280,1608,1641
3---Dd8,280,1510,1625
sourav_sust_10,282,1474,1614
Dudka,282,1421,1595
zzzlt,284,1327,1550
Only200,285,1256,1506
Alexey_Nikitin,286,1585,1637
Aleksandr_Stark,287,1562,1633
1101_,288,1406,1587
powerleks,289,1286,1524
I_fucked_Cristina_Melnic,289,1340,1555
Moyues,291,1318,1543
suliang,291,1253,1503
SC_pRo_ION,293,1528,1625
jasperH,294,1663,1638
krans4u,294,1652,1638
NMB,296,1570,1631
honeyslawyer31,296,1509,1619
qgx446738721,298,1546,1626
mrkorkai,298,1560,1629
tahmidhamim,300,1496,1615
Guliash,300,1550,1627
_Skyboy,302,1646,1635
johnjq,303,1674,1633
ksh15,303,1580,1630
puss_in_boots,305,1367,1565
catTom,306,1296,1526
ahm0011994,307,1338,1549
TxCowboy,308,1567,1626
shiv,309,1319,1539
nikalosaberidze,310,1480,1607
BenderRodriguez,310,1455,1599
osank,312,1603,1628
guptashailesh92,312,1095,1379
bboy_drain,314,1500,1673
rouder,315,1121,1400
TommyTT,315,1614,1627
zxc542931843,317,1596,1625
dmitry.s,318,1310,1531
baqargam,319,1635,1627
sud962468,319,1321,1537
Towhid,321,1651,1626
saumanbiswas,322,1311,1531
Skady,323,1648,1625
marut,323,1534,1615
strawberry,323,1626,1625
saurabhsuman,326,1342,1546
aandrukhovich,327,1622,1623
nikitaevg,327,1370,1560
sjshuan002,329,1500,1669
abdelaaty,329,1697,1640
ataha,331,1504,1606
burakov28,332,1433,1585
shakandrew,333,1472,1597
Minion,334,1298,1520
bestboy,335,1500,1667
martinezgjuan,336,1469,1595
brightcoder,336,1659,1618
vgoel38,338,1685,1631
shiyuan,338,1597,1617
parsa327,340,1142,1411
matici,341,1371,1556
chill_yaar,342,1615,1616
iiitiandeepak,343,1461,1590
chengtbf,343,1404,1570
Match_Moving,345,1600,1614
wdmytriy,346,1502,1601
pankaj_cdr,347,1512,1602
qqspeed,348,1583,1612
Pacific,349,1587,1612
Farsid,349,1642,1613
underSpirit,351,1474,1592
ayusha,352,1448,1584
_tli,352,1562,1609
Horea,354,1302,1517
Cr0wley,354,1445,1582
inspirer,356,1576,1609
Saki_sin,356,1500,1661
Blesthee,358,1250,1485
I_AM_SAND,358,1595,1609
Bek13t,360,1474,1589
rowanhao1,361,1508,1597
sagar55,361,1652,1608
Sry4BadEnglish,361,1500,1659
counsel,361,1500,1659
amitrc17,365,1548,1602
kevin.sebastian,366,1457,1582
Alina239,366,1562,1603
PuncocharM,368,1572,1603
littlet,369,1687,1628
dazzling_kind,369,1383,1554
shubham,371,1599,1604
kazekage,372,1202,1449
xavier13540,373,1540,1598
Ronakkothari,374,1196,1444
ttbxxls,375,1517,1594
yujiesheng,376,1527,1595
HASP,377,1582,1601
LeoX,378,1374,1547
JackyWijaya,379,1534,1595
Unstoppable,379,1555,1598
