handle,rank,oldRating,newRating
ilyakor,1,2547,2674
kcm1700,2,2186,2362
LayCurse,3,2506,2599
RomaWhite,4,2566,2639
TankEngineer,5,2621,2678
semiexp,6,2410,2507
sdya,7,2582,2640
data_h,8,2374,2477
_meshanya_,9,2274,2398
al13n,10,2541,2602
I_love_Tanya_Romanova,11,2539,2598
hos.lyric,12,2585,2631
.o.,13,2232,2362
Gerald,14,2388,2479
Milanin,15,2366,2461
DEGwer,16,2376,2467
kawatea,17,2468,2534
OO0OOO00O0OOO0O00OOO0OO,18,2510,2564
wjh720,19,2386,2471
yeputons,20,2764,2742
GlebsHP,21,2555,2591
E621,22,2279,2388
KrK,23,2309,2409
Alex_2oo8,24,2535,2571
V--o_o--V,25,2482,2531
I_have_many_girlfriends,26,1733,1942
Armenoid,27,2181,2309
Syloviaely,28,2104,2249
maksay,29,2274,2376
anta,30,2591,2597
xing89qs,31,2117,2257
pewpew,32,2451,2498
ikatanic,33,2551,2565
mjy0503,33,2213,2327
sokian,35,2251,2353
ChuckLin2014,36,2276,2370
Im_too_old_for_this_shit,37,1928,2103
gchebanov,38,2294,2380
sanma,39,2147,2272
sinesight,40,2279,2367
logicmachine,41,2368,2428
Arterm,42,2463,2490
SanSiroWaltz,43,2414,2456
j_______________________,44,2414,2455
VArtem,45,2591,2568
HanzhongBall_Quanling,46,2006,2159
poopi,47,2326,2392
whd,48,2013,2163
alpq654323,49,2272,2352
azukun,50,2239,2328
liympanda,51,2496,2496
stjepan,52,2250,2335
syah,53,1916,2083
Eryx,54,2189,2289
ainta,55,2381,2418
eddy1021,55,2100,2224
alexey.enkov,57,1916,2080
squarefk,58,2204,2296
ConfidenceGainer,59,2101,2221
HYPERHYPERHYPERCUBELOVER,60,2497,2482
Swistakk,61,2484,2473
__math,62,2315,2366
ecnerwala,63,2480,2468
Haghani,64,2372,2400
Baklazan,65,2397,2414
net12k44,66,2142,2244
yutaka1999,67,2539,2494
JeBeK,68,2234,2306
pkqs90,69,2069,2189
Shangke7788,70,2150,2246
vilcheuski,71,2057,2179
haas,72,2374,2391
pavel.savchenkov,73,2372,2388
tyamgin,74,2235,2300
andrew.volchek,75,2439,2427
Gullesnuffs,76,2495,2454
yukim,77,2235,2297
aaaaajack,78,2190,2266
TeaPot,79,2369,2378
sky58,80,2231,2292
kutengine,81,2326,2350
malcolm,82,2469,2430
CleRIC,83,1932,2075
ydc,84,2199,2266
vlad107,85,2354,2362
vml,85,2047,2160
wrong,87,2404,2388
izrak,88,2487,2437
JeffCsoul,89,2114,2205
dnk,90,2283,2313
zlzmsrhak,91,1928,2067
shigule,91,2250,2292
ifsmirnov,93,2382,2368
NuM,94,2388,2370
pashka,94,2463,2414
johnasselta,96,2318,2327
WCG,97,2176,2239
Auster,98,2199,2253
haitian,99,2064,2161
Petr,100,3002,2893
Nikitosh,100,2236,2274
darnley,102,2296,2307
HellKitsune,103,2257,2283
hiukim,104,1984,2100
havaliza,105,2181,2235
zerokugi,106,2179,2232
Koblyk,106,1964,2084
ffao,108,2461,2404
JohnPaulII,109,2103,2180
vitar,110,2054,2146
mruxim,110,2310,2307
matrix,112,2363,2332
vagnard,112,1978,2090
kien_coi_1997,114,2237,2260
zxqfl,115,2333,2313
gs12117,116,2291,2289
ikbal,116,2372,2332
paulwang,118,2262,2270
sankear,119,2691,2592
Komaki,120,2418,2363
xyz2606,121,2296,2286
19891101,122,2095,2164
iSea,123,2090,2159
MrDindows,124,2501,2431
Damon,125,1930,2045
cjtoribio,126,2013,2105
mukel,127,1886,2010
kriii,128,2357,2310
gendelpiekel,128,2213,2231
winger,130,2467,2400
gustav,131,2343,2298
yuusti,132,2042,2120
ami,133,2011,2098
Hasan0540,134,1920,2032
LiTi,135,2021,2104
fleimgruber,136,2057,2127
gregorinio,137,1818,1950
Timur_Sitdikov,138,2321,2279
jason_yu,139,2023,2102
tabasz,140,2205,2215
tanas,141,1837,1963
Manul,142,2028,2103
IvL,143,2388,2329
knightL,144,2264,2244
Tyg3R,145,2031,2103
mathlover,146,2170,2189
KJBS2,146,1860,1978
ForceCodes,148,1710,1853
akaiNeko,149,1970,2058
EG0R,150,1734,1873
tonkosi,151,1921,2021
hzwer,152,2078,2128
FinaleVawait,152,2166,2181
LLI_E_P_JI_O_K,154,2043,2104
atetubou,155,2422,2353
KuribohG,156,2101,2139
AstroConjecture,157,2344,2287
Horia,158,1761,1891
fenzhang,159,2147,2164
Nero,160,2252,2220
Krainov_Dmitry,160,1903,2002
kraskevich,162,2292,2243
jozef.brandys,162,1858,1966
zld3794955,164,2290,2240
drod,165,1971,2047
newSolar14,165,1732,1863
ccdd4211,167,2059,2104
carabet.cosmin,168,1944,2026
NUOUN,169,2020,2077
yoones.rezaei,170,1856,1960
prof.PVH,170,2182,2174
Maxim,172,1955,2031
Bugman,173,2028,2079
fwm94,174,2095,2120
yokozuna57,175,2217,2187
natsugiri,176,2227,2191
kyuridenamida,177,1918,2001
sigma425,178,2140,2143
sweiss,178,2083,2109
error202,180,2127,2133
AleksanderBalobanov,181,2160,2152
schezo,182,1916,1996
snuke,183,2524,2429
black_horse2014,184,2191,2165
trigon,185,1750,1867
matthew99,186,2224,2179
hjx1212,187,2132,2131
igor.lifar,188,1790,1897
Goofy57,189,2229,2181
