handle,rank,oldRating,newRating
Endagorion,1,2712,2891
MakeRussiaGreatAgain,2,2585,2759
ikatanic,3,2901,2964
izrak,4,2983,3007
rowdark,5,2730,2808
TankEngineer,6,2916,2934
mnbvmar,7,2784,2828
ksun48,8,2411,2551
gongy,9,2029,2283
I_love_Hoang_Yen,10,2443,2559
snuke,11,2517,2606
aid,12,2424,2534
desert97,13,2266,2417
matthew99,14,2729,2745
ainta,15,2557,2615
uwi,16,2510,2576
AngryBacon,17,2630,2660
ErdemKirez,18,1938,2175
ilyakor,19,2452,2523
davidlee1999WTK,20,2267,2387
DEGwer,21,2613,2634
memset123,22,2013,2208
prof.PVH,23,2365,2447
ed1d1a8d,24,2123,2274
Breakun,25,2060,2229
RNS_RMH,26,2353,2430
al13n,27,2835,2784
alex20030190,28,2456,2499
ko_osaga,29,2477,2512
Shik,30,2547,2561
eddy1021,31,2571,2577
ftiasch,32,2583,2583
azneyes,33,2260,2345
wjy233,34,1952,2134
Nero,35,2396,2439
DBradac,36,2505,2517
W4yneb0t,37,2695,2658
dreamoon,38,2617,2598
vlad107,39,2621,2599
krismaz,40,2487,2497
t1016d,41,1946,2115
fsouza,42,2724,2671
paulwang,43,2163,2256
KrK,44,2544,2532
aurinegro,45,2316,2362
IvL,46,2432,2446
yic,47,1919,2086
M.Mahdi,48,2178,2258
huantwofat,49,1986,2126
ikbal,50,2189,2263
quailty,51,2323,2358
a0666,52,2124,2214
kefaa,53,1912,2071
tanyuqian,54,2080,2180
Fadeaway,55,2163,2237
Zorua,56,1925,2075
e-pluszak,57,2125,2207
alecsyde,58,2235,2284
mgch,59,2120,2201
pewpew,60,2495,2474
marcoskwkm,61,2219,2268
kcm1700,62,2827,2725
suchir,63,2068,2159
FeIi,64,2056,2149
pab2,65,2054,2147
mhss,66,2281,2307
hey_boris,67,2137,2202
sigma425,68,2453,2433
pvs,69,2172,2224
Nerevar,70,2425,2409
UESTC_Sphinx,71,2017,2114
Hasan0540,72,2225,2259
pwild,73,2154,2206
kraskevich,74,2516,2474
HYEA,75,2281,2296
victorsenam,76,1979,2082
Stetsyk,77,2190,2228
rajat1603,78,2055,2131
Reyna,79,2357,2349
liuxiansheng,80,1995,2088
SakurakoujiRuna,81,2292,2297
Enchom,81,2630,2553
knightL,83,2393,2372
marX,84,2199,2227
joey2005,85,2224,2244
ZJiaQ,86,2139,2181
sharph,87,2238,2252
lostRating,88,2268,2274
triploblastic,89,1975,2065
markysha,90,1981,2067
rzmn,91,1988,2071
BSBandme,92,2301,2294
Ximera,93,2141,2176
nwi,94,2159,2188
TimonKnigge,95,2322,2308
SlavaSSU,96,1985,2064
WhatIsLove,97,1946,2037
kmjp,98,2442,2396
maopao,99,1941,2032
AndreySiunov,100,2111,2148
gendelpiekel,101,2208,2217
Gassa,102,2322,2302
hloya_ygrt,103,1948,2032
_Dragon_,104,2034,2090
egor.lifar,105,2091,2129
_shava04,106,1922,2012
Nezzar,107,2508,2440
grumpy_gordon,108,2010,2069
jonathanpaulson,109,2094,2128
TsunamiNextYear,110,2376,2336
hiThere23,111,1960,2032
Eran,111,2072,2109
namai,113,2089,2120
SYury,114,1920,2001
satyaki3794,114,2077,2109
ania,114,2233,2224
AllCatsAreBeautiful,117,2067,2101
ComradeMike,118,1996,2051
Misha100896,119,2045,2083
agul,119,2144,2155
demon1999,121,2172,2174
maximumSHOT,122,2139,2149
NedoL,123,2031,2071
yancouto,124,2102,2119
FatalEagle,124,2633,2524
aidos,124,2182,2178
akashdeep,127,2209,2197
Doju,128,2045,2074
sokokaleb,128,2137,2141
kabell,128,2017,2054
Milanin,128,2513,2427
cescmentation_folch,132,2146,2146
Laakeri,132,2293,2257
Trumen,134,2266,2235
fetetriste,134,2220,2201
santjuan,136,1980,2024
Stastomash,136,1928,1988
JustasK,138,2327,2279
ZhNV,138,2303,2260
Velter,138,1974,2017
behzad.nouri,141,2034,2059
ivanilos,142,1948,1995
__math,142,2196,2176
sparik,142,1995,2028
uhateme,142,1952,1998
m.raszyk,146,2060,2073
Z0RR0,146,1923,1977
YerzhanU,148,2039,2056
NourElRashidy,148,1937,1985
FallenTurret,150,1993,2021
noob94,150,1993,2021
RamTararam,150,2115,2110
gepardo,153,1993,2019
abisheka,153,1935,1979
Landertxu,153,2201,2173
paulik,156,1950,1987
squee_spoon,156,2047,2056
gasin,158,1936,1976
james007,158,1913,1960
Archazey,160,2026,2036
tumut,160,2023,2034
MathCrusader,160,2127,2111
step_by_step,160,1929,1968
guille,160,2327,2264
harrypotter192,165,2130,2113
Meirambek,166,2011,2023
reality420,166,1912,1953
puss_in_boots,166,1969,1993
Bekzhan.Kassenov,169,1944,1974
DmitryBelikov,169,2011,2021
logicmachine,171,2315,2251
DanAlex,172,1976,1995
japh,173,2025,2028
anubhav94,173,2056,2051
SEGFAULTSEGFAULTSEGFAULT,173,2012,2019
SaveVMK,176,1957,1978
norge,176,1952,1974
l0vec0de,178,2052,2045
gritukan,178,2192,2152
_MonkeyDLuffy_,180,2229,2179
latte0119,180,2086,2070
gvaibhav21,182,2172,2135
KArs,183,1926,1951
Bouncheck,183,2072,2058
leaomatheus,185,1934,1955
Butane,185,1905,1935
chenmark,187,2025,2020
zetamoo,188,2067,2051
dnvtmf,189,2030,2023
swust_20170292,190,1916,1938
karanaggarwal,190,2077,2056
kllp,190,1974,1979
Omelianenko,193,1928,1946
Kvark161,194,2182,2135
Jhamra,194,1904,1927
lester,196,2079,2056
akim_,197,1966,1970
2013300262,198,1938,1949
LeMieux,199,2088,2061
xiaoshua,200,2022,2009
TheTerminalGuy,200,1910,1927
snowy_smile,200,1989,1984
zglicz,203,1975,1973
k0st1a,204,1930,1939
rbenic,204,1955,1957
hiro116s,206,1988,1980
Silent_coder,207,1943,1946
FizzyDavid,207,2327,2242
Irkutsk_ISRU,209,1965,1961
rishicomplex,209,1936,1940
Birjik,211,1985,1974
sping128,211,2071,2039
erdos,211,2034,2011
