handle,rank,oldRating,newRating
tourist,1,3034,3082
cerealguy,2,2467,2534
Dmitry_Egorov,3,2566,2603
RAVEman,4,2520,2553
UESTC_Nocturne,5,2205,2286
subscriber,6,2143,2231
tomasz.kociumaka,7,1755,1907
Anton_Lunyov,8,2340,2387
abacadaea,9,1878,2011
hogloid,10,2260,2319
haas,11,2109,2197
aa2985759,12,2019,2124
Komaki,13,2111,2196
darknsux,13,2000,2107
Coder,15,2280,2325
White_Bear,16,2111,2192
scott_wu,17,2172,2238
Milanin,18,2282,2321
GlebsHP,19,2309,2339
R_R_,19,2122,2196
cfmode,21,1946,2055
hytirt,22,1943,2052
Kostroma,23,2010,2104
Endagorion,24,2116,2184
nvilcins,25,1796,1927
Edvard,26,2176,2227
Ilya_MSU,27,1891,2005
al13n,28,2325,2332
roosephu,29,2041,2121
v.haralampiev,30,2185,2227
bad,31,1754,1886
Shef,32,2266,2282
pimpke,33,1865,1978
zeliboba,34,1965,2056
lavin,35,1853,1966
cgy4ever,36,2229,2248
rares.buhai,37,2063,2127
infrmtcs,38,1992,2073
sths,39,1942,2033
maksay,40,2149,2186
kennethsnow,41,1957,2043
mmaxio,42,2150,2183
pewpew,43,2020,2088
flowlight,44,2142,2175
Avalanche,45,1747,1869
doraemon,46,1738,1860
Swistakk,46,1726,1850
KuchumovIlya,48,1766,1883
robert_rosolek,49,1900,1990
lazylie,50,2038,2093
seanwu,51,2043,2095
freak93,52,2096,2133
ysyshtc,53,2107,2139
StefanoT,54,1767,1879
Captain_CoCo,55,1893,1979
PavelKunyavskiy,56,2357,2308
blue.boy,57,1764,1874
ACMonster,58,1735,1848
MBabin,59,2104,2128
S.Yesipenko,60,1974,2035
permin,61,2149,2154
hanfei19910905,62,2004,2054
-XraY-,63,2183,2174
ramen-,63,2158,2158
Sereja,65,2123,2132
Neroysq,66,1703,1815
NALP,67,2215,2187
sexyprincess91,68,2223,2190
architkarandikar,69,1829,1916
pty,70,2055,2080
qwerty787788,71,1947,2004
dancho,72,1935,1995
SkyHawk,73,1725,1829
Mimino,74,2358,2298
forest,75,2024,2053
xkszltl,76,1879,1948
fushar,77,1847,1923
Seter,78,1863,1935
11223d,79,1858,1930
ib18,80,1978,2016
ts10,80,1951,1997
zhj5chengfeng,82,1712,1810
lxc,83,1712,1809
poopi,84,2071,2073
fura2,85,1819,1894
RAD,86,2531,2438
gty3296,87,2112,2095
KAN,87,2188,2145
evgentu,89,1828,1898
xhae,89,1998,2020
ainta,91,2164,2123
Alpc_Necs,91,1783,1861
daidailanlan,93,1871,1927
Andrew_Makar,93,1982,2005
yvasyliv,95,2162,2119
xscape,96,1768,1845
andrey-tsb,97,1877,1927
razimantv,98,1931,1965
marspeople,98,1871,1922
LLI_E_P_JI_O_K,100,1850,1905
otakkanan,100,1845,1901
cuiaoxiang,102,1974,1989
Jokser,103,1778,1847
b-inary,104,1839,1893
WXYZ,104,2257,2196
pershik,106,1851,1900
sankear,107,2193,2139
it4.kp,107,2047,2030
BSBandme,109,1890,1925
roypalacios,109,1982,1987
zlfengyi1,111,2009,2003
guille,111,1941,1958
flashmt,113,2058,2029
hiphip,114,1761,1825
tigvarts,115,2101,2058
balakrishnan,116,1769,1829
JShmatov,116,1830,1875
jzd,118,2052,2020
yaro,118,2235,2171
yukim,118,1951,1957
knightL,121,1866,1897
stevenkplus,122,1823,1865
vfleaking,122,1765,1821
Nicolas16,124,2011,1989
keivan,125,1839,1874
I_love_Tanya_Romanova,126,2025,1995
dj3500,127,2197,2135
miketcyue,127,1754,1809
dojiboy9,129,1789,1834
