handle,rank,oldRating,newRating
OO0OOO00O0OOO0O00OOO0OO,1,3183,3285
matthew99,2,2867,3001
jerry,3,2081,2430
Burunduk1,4,2541,2725
izrak,5,2894,2966
LHiC,6,2928,2980
SanSiroWaltz,7,2260,2494
dotorya,8,3046,3050
Arterm,9,2646,2749
zeliboba,10,2559,2680
aid,11,2780,2834
kdh_9949,12,1961,2259
sinesight,13,2523,2637
Jacob,14,2415,2555
netman,15,2464,2586
chemthan,16,2072,2309
lych123,17,2127,2341
Kaban-5,18,2578,2655
Taube,19,2293,2448
Lweb,20,2030,2265
zemen,21,2651,2698
sd0061,22,2629,2679
-XraY-,23,2652,2693
la1la1la,24,2059,2270
Radewoosh,25,2716,2735
xyz2606,26,2513,2583
I_love_Tanya_Romanova,27,2663,2690
al13n,28,2863,2837
V--o_o--V,29,2651,2677
semiexp,30,2691,2704
ErdemKirez,31,2538,2589
akulsareen,32,2239,2369
ExfJoe,32,2358,2454
ko_osaga,34,2592,2622
espr1t,35,2018,2214
Kostroma,36,2739,2728
Kattana,37,2065,2241
Hezhu,38,2581,2607
kefaa,39,2100,2260
gs12117,40,2670,2669
osmanorhan,41,2050,2222
dreamoon,42,2347,2428
mmaxio,43,2608,2618
Shik,44,2687,2674
WuHongxun,44,2398,2460
cuber2460,46,2261,2360
yancouto,47,2236,2340
Um_nik,48,3035,2934
R.xddddddd,49,2124,2258
DBradac,50,2556,2569
Tehnar,51,2214,2318
Na2a,52,2192,2301
IvL,53,2389,2441
ainta,54,3048,2936
Marcin_smu,55,2825,2765
koishi,56,2291,2366
ershov.stanislav,57,2661,2638
joisino,58,2150,2261
aasddf,58,2555,2556
LuckyBreak,60,2062,2198
mythologicalsama,60,2298,2364
woqja125,62,2216,2301
TeaPot,62,2680,2644
nhho,62,2272,2342
japh,65,1947,2117
latte0119,66,2289,2352
kawatea,67,2421,2447
csehydrogen,68,2186,2275
Swistakk,69,2638,2606
M.Mahdi,69,2177,2266
touristv2,71,2061,2184
bdzl,72,2291,2346
Sammarize,73,2170,2258
dario2994,74,2147,2239
retrograd,74,2474,2478
Hyperbolic,76,1952,2106
victorsenam,77,2040,2163
temich,78,2053,2171
sereja589,79,1947,2099
RomeoFantastik,80,1992,2127
linkct,80,2139,2227
hohomu,82,2172,2250
yyhslcj,83,1913,2071
matrix,83,2305,2343
yokozuna57,83,2342,2370
GentleSmile,86,2067,2172
satashun,87,2190,2258
yutaka1999,88,2557,2528
arechitsky,89,1937,2081
sharph,89,2370,2386
noxwell,91,2058,2160
ayoyia,91,2260,2304
pulgares,93,2124,2205
tloinuy,94,2156,2227
mgch,95,2395,2400
namai,95,2323,2346
MadNick,97,2026,2133
Wuvin,98,2051,2150
tom,99,2011,2122
logicmachine,100,2251,2290
aeremin,101,1985,2102
Nikitosh,102,2508,2480
idy002,103,1944,2074
Laakeri,104,2495,2469
komendart,105,2462,2443
qingping95,106,2146,2208
