handle,rank,oldRating,newRating
Petr,1,2344,2391
neal,2,1922,2088
tomek,3,1643,1884
watashi,4,2266,2325
e-maxx,5,2091,2199
rng_58,6,2364,2390
dolphinigle,7,2198,2269
iwiwi,8,2084,2190
Gassa,9,2281,2322
vepifanov,10,2324,2349
pperm,10,2113,2206
ilyakor,12,2272,2309
Xazker,13,2015,2137
ivan.popelyshev,14,2112,2199
Zhukov_Dmitry,15,2247,2285
freopen,16,2000,2123
Imba,17,1981,2110
pank.dm,18,1878,2043
PavelKunyavskiy,19,2151,2215
Ra16bit,20,2038,2142
LayCurse,21,2202,2243
yeputons,22,1941,2078
Egor,23,2371,2338
liympanda,24,1852,2021
ACube,25,1898,2049
ktuan,26,2112,2178
sankear,27,1988,2102
Dumbear,28,1929,2064
navi,29,1909,2051
fsouza,30,1500,1746
ConanKudo,31,1978,2090
marek.cygan,32,2066,2141
macs,33,1842,2006
pt1989,34,1866,2019
Medium,35,1843,2004
NALP,36,2110,2160
dreamoon,37,1952,2068
Saeed_Reza,38,2041,2118
ir5,39,2102,2150
oioi98,40,1680,1892
maksay,41,2023,2103
aropan,42,1998,2088
DStepanenko,43,1996,2085
Orfest,44,2165,2175
GrumpyKitten,45,1833,1989
Vintik,45,1939,2051
ami,47,2020,2093
v.haralampiev,48,1780,1953
ashmelev,49,2142,2154
nevidomy,49,2052,2108
kohyatoh,51,1986,2069
quyse,52,1932,2038
RedAnt,53,1749,1930
LinesPrower,54,2074,2111
AleX,55,2021,2083
S.Yesipenko,55,1870,2000
frost_nova,57,1976,2056
z__jj,58,1835,1977
balakrishnan,59,1952,2041
hydrastuff,60,1960,2044
Slevin,61,1811,1960
fengzlzl,62,1451,1693
natalia,63,2088,2104
Borisp,64,2056,2087
fhlasek,65,1888,2000
ramen-,66,2056,2084
Sisu,67,1966,2039
whhone,67,1813,1956
pragrame,69,1547,1773
ifsmirnov,70,1790,1939
adavydow,71,1844,1970
fushar,72,2005,2051
Evilin,73,1698,1879
AlTimin,74,1958,2026
MciprianM,75,1751,1913
ItsNear,76,2064,2073
Zlobober,77,1854,1969
I_love_Tanya_Romanova,78,1789,1932
dj3500,79,2044,2059
dalex,80,1832,1955
Hero,81,1557,1774
cgy4ever,82,2217,2138
johar,83,1568,1781
sonyckson,83,1941,2007
voover,85,2070,2061
K_operafan,86,1767,1913
chyx,87,1701,1871
package.zaic,88,1890,1977
Horuka,89,1531,1750
avm,89,1745,1898
SpookyCookie,89,2194,2116
CroDoc,92,1810,1932
Chaker,93,1806,1929
wRabbits_AlMag,94,1845,1948
espr1t,95,1980,2010
kormyshov,96,1669,1845
vout,97,1500,1703
zgmf_x56s,98,1616,1808
fuch,98,1858,1950
t__nt,100,1974,2001
DDDDDDDDDDDDDDDDDDDDDDDD,101,1724,1875
yak_ex,102,1854,1944
toshima,103,1828,1931
Kenny_HORROR,104,2001,2007
caustique,105,1730,1876
Ixanezis,106,1943,1981
handojo1,107,1775,1900
Fcdkbear,108,1858,1940
islam-al-aarag,108,1906,1962
hogeover30,110,1681,1842
Duc,110,1888,1952
Ignat,112,2141,2062
liangjiaxing57,112,1596,1785
Dabek,112,1884,1948
hasi,115,1767,1889
forest,115,1830,1920
root85,117,1483,1697
anhdt,118,1829,1917
fixme,119,1678,1834
soundsdx,120,1735,1868
Smylic,121,1793,1897
Steps09,121,2060,2002
007.chandru.vels,123,1469,1681
goo.gl_SsAhv,124,1924,1952
al13n,125,2112,2034
AlexErofeev,126,1799,1895
Jughead,126,1823,1907
m.sabouri,128,1661,1816
UESTC_Nocturne,129,1750,1868
freak93,129,2065,1997
dragoon,131,2024,1977
uwi,131,2125,2041
self_healing,131,1631,1797
makagonov,134,1667,1817
VladGavrila,134,2131,2044
sky58,136,1969,1954
venkateshb,137,1988,1959
Cruiser,137,1814,1892
atol,139,2066,1993
imrankane2005,140,1852,1906
lcqbest,140,1706,1835
blazerer,142,1688,1824
KirillB,142,1654,1803
krhgg,142,1668,1812
Vaness,142,1911,1927
polmauri,146,1583,1757
Bugman,146,1738,1848
undef,146,1639,1792
lgarcia,149,1931,1926
felix_halim,149,1817,1882
Oleg805,149,1826,1886
Lepetrandr,149,1875,1906
Amtrix,153,1896,1909
Leonid,154,1758,1851
Spacejoker,154,1881,1903
Alireza,156,1727,1834
SobolS,157,1815,1873
sidky,158,1864,1892
Ruslan,159,1796,1863
Skiminok,160,1881,1896
sementry,160,1699,1815
L.I.S.,162,1686,1806
