handle,rank,oldRating,newRating
AcFast,1,1671,1753
songlj,2,1585,1716
t.gogniashvili,3,1574,1711
scientist1642,4,1518,1682
Acko,5,1524,1685
ainta,6,1673,1750
llaki,7,1500,1694
worldhealer,8,1581,1712
calculus.saransh,9,1691,1756
Tadrion,10,1613,1725
fegla,11,1690,1754
vexorian,12,1681,1750
linh810,13,1606,1720
PooPS,14,1611,1722
minhvuong9cdt,15,1574,1705
Shahriar_sust,16,1613,1722
marxi,17,1649,1736
NotSoFat,18,1682,1747
nasarouf,19,1628,1726
cuperman,20,1609,1718
kleninz,21,1573,1702
Jigers,22,1555,1693
lamphanviet,23,1644,1731
jehad131,24,1649,1732
mjmjmj,25,1568,1698
Vladimir.Del,25,1591,1708
AlexBoyko,27,1686,1743
hama-du,28,1595,1708
kwlyeo,29,1563,1694
PMichalak,30,1630,1721
R_Silva,31,1566,1694
Tranvick,32,1637,1723
semicolon29,33,1434,1624
Bidhan,33,1620,1716
jonathanasdf,35,1648,1725
safeasmilk,36,1635,1720
juwon,37,1614,1712
brunoja,38,1652,1725
Zen,39,1588,1700
zzzzxk55,40,1675,1732
reconst,41,1597,1702
maddoctor,42,1416,1609
sn23581,43,1448,1629
flp_102,44,1417,1610
ErzhanDS,45,1615,1708
zhbb1228,46,1392,1593
ib18,47,1390,1591
Nonesome,48,1336,1555
kuku6e4ka,49,1500,1678
pratikmoona,50,1562,1684
KungA,51,1601,1700
sachith500,52,1354,1566
your_conscience,53,1592,1695
Amir.bh,54,1438,1618
bitekas,55,1618,1704
unrated,56,1632,1708
odule,57,1492,1647
Rex,58,1444,1621
DimaPhil,59,1603,1696
pascal,60,1464,1631
Nezquick,61,1686,1723
CarlosM,62,1330,1546
bswig,63,1559,1676
wujianan2007,64,1644,1709
An4ik.D,65,1396,1589
clfhaha1234,66,1606,1694
mustafij,67,1675,1716
gourav.bit,68,1573,1680
wbswsn,69,1652,1708
trains,70,1672,1713
cyon,71,1608,1692
Goshish,71,1694,1719
Spacejoker,73,1659,1708
Aman,73,1561,1673
iRomchig,75,1454,1620
Betlista,76,1606,1689
pfctgeorge,77,1673,1710
Thomas_Ahle,78,1635,1698
ItsLastDay,78,1562,1671
stostap,80,1638,1698
adnim,81,1556,1667
wisterik,82,1606,1686
timmy,83,1639,1696
testmhigashi,84,1620,1690
vth,85,1521,1649
nurzhands,85,1663,1702
lady_inceptum,87,1479,1628
hakomo,88,1592,1677
Isa_rentacs,89,1552,1661
sazas,90,1589,1675
Haibara502,91,1500,1662
zlc55321,92,1532,1651
maslowmw,93,1494,1633
rexim,94,1664,1697
dojiboy9,95,1589,1672
DenXX,96,1664,1695
savsmail,97,1674,1698
ASh_Tyrant,98,1579,1668
Garret,98,1698,1703
viv001,100,1598,1678
kzr.buet08,101,1577,1666
notEphim,101,1503,1634
