handle,rank,oldRating,newRating
Petr,1,2725,2753
lovro,2,2217,2258
Anton_Lunyov,3,2497,2512
cmd,4,2301,2323
dzhulgakov,5,2559,2552
TomConerly,6,2191,2211
fhlasek,7,2292,2300
zcg.cs60,8,1927,1955
caustique,9,1928,1953
ACube,10,2275,2271
winger,11,2323,2309
m.radwan,12,1890,1908
xiaowuc1,13,2100,2102
azizkhan,14,2249,2231
Jughead,15,1899,1909
Aksenov239,16,2215,2193
vlady,17,1901,1905
jonathanpaulson,18,2163,2140
al13n,19,2538,2490
lavin,20,2002,1989
ralekseenkov,20,1801,1802
AlexFetisov,22,1979,1962
yandry,23,1792,1786
Seikang,24,1932,1913
fiver,25,1796,1784
aste,26,1832,1815
