handle,rank,oldRating,newRating
feyat,1,1500,1716
Villias,2,1643,1754
tonyjjw,3,1647,1755
DemiGuo,4,1500,1715
Muali,5,1666,1762
NegaTeeF,6,1633,1748
andytyk,7,1500,1713
RyongNamSan,8,1500,1713
antun.razum,9,1630,1745
windhunterSB,10,1500,1713
TeaPot,11,1663,1758
sn23581,12,1690,1767
delayyy,13,1577,1720
Bidhan,14,1552,1707
binwin20,15,1671,1758
xiaotao,16,1662,1754
Eurce,17,1634,1742
ddyyxx,18,1598,1727
mostafa_fahim,19,1682,1760
Crayon,20,1689,1762
Ramzes2,21,1662,1752
hoanglm,22,1686,1760
shigule,23,1539,1697
Calvinxiao,24,1607,1728
kevix,25,1676,1754
Nezzar,26,1605,1726
byte,27,1558,1705
CallMeHehe,28,1654,1745
heduenas,29,1644,1741
vitipunto,30,1652,1743
jack.yyf,31,1500,1705
Miras321,32,1607,1724
fog,33,1469,1656
ViruZ,34,1652,1741
Cyber.1,34,1622,1729
CaliburianC.C.,36,1657,1742
ufo-cpu,37,1615,1725
bool_kzf,38,1678,1748
enesoncu,39,1602,1719
Betlista,40,1541,1691
aspotashev,41,1500,1701
Solaris,42,1500,1700
scientist1642,43,1689,1748
LeMieux,44,1564,1700
andrew.volchek,45,1689,1748
pllk,46,1653,1735
jupanul,47,1626,1724
phantom11,47,1598,1713
abz,49,1403,1611
Heart_Blue,50,1658,1734
kadalijo,51,1338,1568
vou-vou_posoni_polehche,52,1642,1728
seraph1212,53,1696,1745
Gte10,54,1500,1696
Mostafa.Ali,55,1540,1684
zzxchavo,56,1655,1730
vineet.paliwal,57,1688,1740
mlc,58,1668,1733
Natali,59,1514,1670
alexyz,60,1688,1738
Sosi,61,1494,1659
c_on,62,1526,1674
ONU_1785,63,1651,1725
yoones.rezaei,64,1564,1691
timxad,65,1635,1718
rspencer,66,1568,1692
Olga24912,67,1659,1725
onceanight,68,1500,1691
isti757,69,1699,1736
notbad,70,1539,1677
PeterGriffin,71,1589,1698
Fbulatov,72,1653,1721
mustrumr,72,1500,1690
MZuev,74,1691,1731
vector9x,75,1690,1730
silver__bullet,75,1545,1677
asusp4s333,77,1590,1695
Vladimir.Del,78,1690,1729
ccarter,79,1533,1671
black3r,80,1580,1690
courtesy,81,1624,1706
aRaGaR,82,1510,1658
hyPiRion,83,1560,1680
Dr.,84,1616,1702
wesuixi,84,1500,1685
gantians,86,1659,1715
avelino_2013,87,1621,1702
TheSavageKoder,88,1546,1672
toilanvd_HSGS,89,1440,1619
fnozoszzt,90,1492,1646
i14,90,1678,1719
nf001,92,1689,1720
ByrantMark,93,1609,1695
Flawless,94,1372,1576
otero1991,94,1636,1703
dimad,96,1500,1648
I_love_Malika,97,1671,1713
gark87,98,1533,1662
plusplus7,99,1642,1703
prof.PVH,100,1686,1715
alapshin,101,1683,1713
Garo9521,102,1589,1683
spOoky,103,1659,1706
bacterium,104,1656,1705
Yarko,105,1462,1625
Kazim,106,1654,1703
Al2K,107,1549,1665
chemicalX,108,1262,1495
shamir0xe,109,1689,1710
lzl65825,110,1695,1711
lightstone,111,1359,1562
Morandi,111,1549,1663
SSJJ,113,1622,1690
FlaminRage,113,1653,1699
ruban,115,1501,1641
shikhar,116,1529,1653
Al3ks1002,116,1634,1692
nekrald,118,1660,1698
alkaid,119,1534,1654
logic_max,119,1568,1667
QqQq,121,1592,1675
