handle,rank,oldRating,newRating
wut,1,1500,1633
wakaka,2,1665,1724
Spumote,3,1684,1735
left_wing,4,1697,1742
marty.magician,5,1631,1700
GaoYusong,6,1673,1725
chenrui9551,7,1500,1629
so_what,8,1500,1628
0909100811,9,1500,1627
Gowill_Yellow,10,1500,1627
TSZWL,11,1500,1627
VNBZTY,12,1500,1626
Lancelot,13,1609,1680
sunmeng94,14,1438,1561
go_zyw,15,1689,1727
tereshinvs,16,1683,1722
bdzl,17,1645,1699
Liu_Ts,18,1500,1622
loli,19,1500,1622
xiaoshua2,20,1552,1638
YerzhanU,21,1653,1700
yinthewind,22,1630,1686
lyoz,23,1689,1719
shytangyuan,24,1500,1619
crx,25,1500,1618
mikeCAT,26,1669,1705
AnnKats93,27,1670,1704
emppu,28,1620,1675
Sinner,29,1614,1671
Jovfer,30,1485,1586
Creed,31,1673,1703
MatRush,32,1690,1712
soundsdx,33,1640,1682
agul,34,1692,1711
Nurlan111,35,1582,1646
AmirAli,36,1503,1594
Likogra,37,1688,1706
Koblyk,38,1627,1671
ConLonCon,38,1565,1634
NGiUp,40,1487,1581
SiddharthBora,41,1650,1681
ItsLastDay,42,1573,1635
HeartCircuit,43,1500,1607
blackapple,44,1500,1607
Sultan,45,1456,1556
scorpion,46,1643,1674
Parsee_Mizuhashi,47,1393,1509
kantianfadai,48,1658,1680
DARK_YJSNPI,49,1655,1677
MciprianM,50,1595,1643
wspp,51,1632,1663
lcastillov,52,1648,1671
NeverLand.Dai,53,1674,1683
Niko,54,1662,1676
Spacejoker,55,1656,1673
mongolrgata,56,1537,1603
sazzad,57,1645,1665
luckyi,58,1576,1626
fsy,59,1500,1598
s864372002,60,1457,1548
zlc55321,61,1558,1612
takapt,62,1683,1681
milesperhour,63,1487,1566
gjh,64,1500,1595
hamlet_fiis,65,1593,1630
semicfly,66,1669,1670
nullmineral,67,1652,1660
ziliang,68,1655,1661
zakharvoit,69,1440,1531
Altynai,69,1592,1626
hhddff,71,1440,1530
NVAL,72,1546,1597
Tariqul,73,1541,1593
Logvinov_Leon,74,1649,1653
bohuss,75,1560,1604
killzhu,76,1509,1572
kon_an,76,1675,1665
yongwhan,78,1638,1644
lamphanviet,79,1616,1632
bigoceanlhy,79,1412,1505
sysy,79,1481,1552
shindannin,82,1521,1575
trungda,83,1629,1635
Jayvic,84,1533,1582
Azat_Yusupov,85,1530,1579
gzgqllxh,85,1439,1521
vikashparida,87,1400,1492
Tomik,88,1599,1616
ishikado,89,1664,1648
xianbin5,89,1523,1572
De_nis,89,1432,1514
MeHdi.KaZemI8,92,1423,1506
Monmoy,93,1677,1650
3141592653ly,94,1500,1578
Kokos,94,1660,1642
Aleks,94,1665,1644
hlchan,97,1500,1576
landscape95,98,1489,1545
hithere,99,1563,1588
jiangzoi,100,1517,1561
climpet,101,1608,1611
amit5148,102,1321,1426
lynne,102,1274,1389
xwchen,104,1607,1607
rofi,105,1620,1614
vector9x,106,1571,1587
zz1215,107,1500,1570
chousan,107,1584,1593
nurzhands,109,1654,1625
mirsaid_mir,109,1577,1588
ACBOY,111,1388,1471
wilsonlym,111,1500,1568
ljl,113,1536,1564
sergio10barca,114,1523,1556
Odeen,114,1394,1473
dinarisio,116,1452,1511
ichyo,117,1683,1640
ts12shuai,118,1624,1605
max777alex,119,1601,1594
aaa_bbb_ccc,120,1657,1620
coderbd,121,1634,1607
night10101,122,1505,1540
NickAltair,122,1574,1577
dimatomp,124,1603,1591
dc.,125,1500,1559
tatsuhiro.t,126,1624,1598
abdukodir,127,1668,1625
fendy_k1,128,1614,1593
carter91620,129,1588,1580
sunhaowen123,129,1567,1569
FameofLight,131,1509,1537
bulatov,132,1637,1600
pavel.savchenkov,133,1600,1582
jonathanso123456,133,1682,1635
Pekaz,135,1581,1572
wil93,136,1592,1576
velvet,137,1626,1591
makanbeling,137,1617,1587
akat,139,1500,1551
wysoviet,139,1678,1630
chris,141,1500,1550
teoy,142,1631,1592
CHOWSHCHN,143,1324,1407
Lepton_s,143,1560,1556
radix.ru,145,1573,1561
Chunky.Gecko,145,1533,1540
gpac,147,1432,1481
leq,147,1500,1546
IgorL,149,1578,1561
scier,150,1384,1447
gnull,151,1524,1531
zzyzzy12,151,1552,1547
uditiiita,151,1486,1511
zhouxc,154,1501,1517
Caesar11,155,1607,1570
raviagarwal,155,1452,1488
HJWAJ,157,1532,1532
Shafaet,158,1598,1563
KFile,159,1610,1571
277351771,160,1500,1538
ndlong,160,1449,1483
yimao,162,1642,1595
Player1_SERG,163,1511,1516
trickShuffle,164,1433,1471
MinWoo,165,1570,1545
agarwaen,165,1436,1473
zhupeijun,167,1625,1580
ilona,168,1556,1537
purplest,169,1382,1435
___watanabe,170,1543,1529
wzp,170,1560,1537
CheatEnabled,172,1487,1498
fxu,173,1546,1528
PeterGriffin,173,1542,1526
sami001,175,1349,1410
Ignatyev_Aleksey,175,1475,1490
miyu,177,1440,1468
PrakharJain,178,1557,1530
PERNEKHAN,178,1369,1422
Yukar,180,1352,1409
BlackJJ,181,1678,1620
M.Amangeldi,182,1454,1473
ivancastel,183,1316,1382
pratvick,183,1380,1427
marymex,183,1632,1582
sunhong,186,1500,1523
buaabella,186,1539,1516
Hina_Maeda,188,1450,1467
ynalench,189,1500,1521
dreamzor,189,1491,1490
shtorm941,191,1480,1482
osa_k,191,1689,1627
fiver,193,1649,1594
Mark_Fan,194,1426,1450
bigrabbit,194,1442,1459
cubic,196,1158,1249
safarisoul,196,1435,1454
merdan,198,1549,1513
Wayne1992,199,1500,1515
equi,200,1542,1508
jefferson_,200,1547,1510
mantas_urnieza,202,1424,1444
purrpurr,203,1500,1513
xXxVano,204,1405,1431
Bega,205,1364,1404
nCk,206,1471,1469
mgorvat,206,1368,1406
trunghieu11,206,1169,1254
shef_2318,206,1644,1587
ckcz123,206,1500,1511
KaiZeR,211,1572,1527
Danstahr,212,1500,1508
SSJJ,212,1436,1445
5mds,212,1406,1428
azneyes,215,1524,1490
ARIFIN,216,1122,1209
alex4814,216,1518,1486
jiangxiong,216,1500,1505
bswig,216,1615,1561
liuzaoxin,220,1302,1353
Samsara,220,1423,1433
nikunj165,220,1443,1445
shovonshovo,223,1452,1449
ccad2015,224,1500,1500
Lvsi,224,1500,1473
Rosetta,224,1387,1409
yan4ik,224,1507,1476
velazqua,228,1394,1411
DenStep,229,1553,1508
Pronin_Sergey,230,1358,1387
Paradise,230,1390,1408
cs1090171,232,1346,1378
rubbaltherebel,233,1491,1463
cyhbyw,233,1453,1443
huangc,235,1464,1448
skleppy.inc,235,1500,1495
Betlista,237,1516,1476
abistrigova,238,1399,1409
Parsa.pordel,239,1401,1410
median0816,240,1556,1508
ratulghatak,241,1460,1442
SharpBlade,242,1439,1430
amanchik,242,1172,1241
Sayakiss,244,1634,1571
lvdo92,244,1403,1408
330459659,246,1435,1426
Neil,247,1671,1601
peking2,248,1476,1446
bolivar1997,249,1463,1439
cotton,250,1500,1486
ann_hmt,251,1195,1256
Akigeor,251,1500,1485
cplayer,251,1305,1340
van_gogh,254,1500,1484
caolslovewuyn,254,1500,1484
Ahmedov,256,1529,1482
eldar,257,1596,1537
__math,257,1542,1493
cholerikasi,259,1649,1580
hnu0238,260,1294,1328
problem-solving,260,1438,1419
pine,262,1329,1351
dasha1024,263,1500,1478
MHM,264,1505,1461
Emettant,265,1387,1387
juesato,265,1500,1478
huangwei_njust,265,1433,1414
Drinker,268,1410,1400
zb_hnu,269,1450,1420
sbasrik,270,1406,1396
yucenh,271,1478,1438
ruban,272,1491,1448
elunichkin,273,1589,1529
csurfer,274,1207,1256
YangJueji,275,1458,1422
Flyrise,276,1547,1493
dshaman92,277,1490,1446
i_swing_by,278,1561,1505
d4rth_cod3r,279,1405,1391
pius_88,280,1570,1512
dianbei,280,1500,1468
icerain,282,1338,1347
Yu2012,283,1500,1466
slavik990,284,1258,1290
stryan123,285,1527,1475
temp24,285,1449,1412
xcoder1,287,1230,1267
ruslan_thakohov,288,1458,1418
snowfall1983,289,1500,1463
minhongliang,290,1659,1583
nrg3,291,1640,1567
sixshine,292,1479,1434
hai906040111,293,1433,1397
avalizada,293,1350,1349
yuta1024,295,1470,1426
CharlieBrown,295,1500,1461
