handle,rank,oldRating,newRating
chickennethsnow,1,1500,1797
donghao3,2,1500,1796
mikeyue_tc,3,1500,1796
Dennord,4,1580,1764
KilluaZoldyck,5,1500,1795
ionutbudisteanu2,6,1500,1795
alwayswannacode,7,1678,1783
rednivrug15,8,1693,1784
StoneCold_,9,1585,1763
Mario88,10,1687,1783
achiever202,10,1540,1750
Snezhok,12,1522,1744
SirNickolas,13,1690,1782
sergw,14,1500,1793
iambb5445,15,1568,1757
xtrome,16,1597,1764
Arturgo,17,1644,1773
thelast8,18,1399,1691
defias,18,1625,1769
theRevenant,20,1642,1772
remilias,21,1691,1779
ianaesthetic,22,1386,1683
GoDDoS,23,1526,1741
__The__Mastermind__,24,1656,1772
WhyWhy,25,1510,1735
orhan,26,1668,1773
goga24,27,1693,1776
determinism,28,1695,1776
FreeMoneyCity,29,1500,1789
mhy54321,30,1500,1789
pwild,31,1687,1774
mbily,32,1674,1772
Ibro,33,1663,1770
TheDarkKnight989,34,1500,1788
buptacm,35,1500,1787
artem1416,36,1685,1772
Fedepousa,37,1660,1768
kien14312,38,1667,1768
IceCocoa,39,1582,1752
LearningGo,40,1500,1786
nxphuc,41,1691,1770
BoBaH6eToH,42,1691,1769
PTNK131215,43,1671,1767
backPacker,44,1154,1524
marmoset,45,1689,1768
sdss,46,1585,1750
ILovePanther,47,1500,1784
Alimol,48,1583,1749
bes4etnov,49,1604,1753
facug91,50,1572,1746
ilyoan,51,1500,1783
martinv,52,1626,1756
itu,53,1697,1765
I_love_Malika,54,1651,1760
cr.rusucosmin,55,1605,1751
cmzuluagam,56,1512,1727
Absolut,57,1500,1781
tsukasa_diary,58,1684,1762
BIT-silence,59,1688,1762
Eran,60,1669,1759
Pavluha,61,1564,1740
SHU_Orz,62,1500,1780
NabiNaga,63,1536,1732
hellman_,64,1645,1755
Qumeric,65,1649,1755
sarasgupta,66,1586,1743
Victoralin10,67,1682,1758
Amor727,68,1666,1756
aostankov,69,1652,1754
okaduki1,70,1693,1757
littlefour,71,1662,1754
0.o.0..,72,1553,1734
sadhwaniyash6,73,1677,1755
burakcetin,74,1600,1744
xuzequn,75,1573,1737
pelak,75,1599,1743
choniong,77,1639,1749
llaugusty,78,1507,1718
snailbaron,78,1561,1734
uuuuuu,80,1409,1680
dinarisio,80,1663,1750
vignesh_m,82,1429,1688
SkouB,82,1525,1723
123ghusa,82,1651,1748
hrishikeshv,82,1571,1735
Kniaz,86,1653,1747
Dutzul,86,1669,1748
