handle,rank,oldRating,newRating
fateice,1,2827,3009
simonlindholm,2,2606,2801
Haghani,3,2593,2766
yjq_naiive,4,2452,2647
Petr,5,3192,3173
lmmortalCO,6,1903,2254
Radewoosh,7,2928,2956
yosupo,8,2850,2890
aid,9,2621,2715
ainta,10,2907,2918
mareksom,11,2453,2580
ksun48,12,2830,2849
ko_osaga,13,2822,2838
Golovanov399,14,2504,2601
black_horse2014,15,2504,2596
joyfun,16,2330,2466
nguyenthibanh,17,2217,2383
uwi,18,2804,2804
matthew99,19,2749,2759
dotorya,20,2928,2890
Ali.Sh,21,2278,2410
SkyDec,22,2780,2773
khadaev,23,2716,2722
zemen,24,2737,2735
mcfx,25,2701,2706
Shik,26,2791,2770
613,27,2241,2365
OO0OOO00O0OOO0O00OOO0OO,28,3318,3158
eds467,29,2417,2484
dddddddx.R,29,2537,2572
grumpy_gordon,31,2502,2544
AllCatsAreBeautiful,32,2440,2496
300iq,33,2437,2491
Will_Dearborn,34,1928,2138
pashka,35,2605,2611
HIR180,36,2402,2459
gtwgtw,37,2345,2416
miaom,38,2160,2282
KrK,39,2693,2669
peehs_moorhsum,40,2305,2381
248926,41,2427,2468
lewin,42,2595,2591
FlZZYDAVlD,43,2336,2398
AwD,44,2253,2336
Kostroma,45,2677,2647
fofao_funk,46,2113,2235
LzyRapx,47,1943,2121
mmaxio,48,2511,2518
IHaveShort,49,2130,2241
shanquan2,50,2383,2421
dreamoon,51,2742,2688
ErdemKirez,52,2252,2323
voover,53,2430,2451
zhangzy,54,2133,2236
zscc,55,2290,2346
HellKitsune,56,2534,2524
dwjshift,57,2124,2225
orbitingflea,58,2098,2206
MicGor,59,2201,2276
OhWeOnFire,60,2481,2479
woqja125,61,2311,2353
MarkF,62,1958,2107
function348,63,2207,2275
AAWisong,64,2244,2300
cdsfcesf,65,2260,2311
hohomu,66,2234,2291
fjzzq2002,67,2495,2482
k__mas,68,2159,2235
t90tank,69,2443,2441
Mez,70,2389,2399
alex_china,71,1994,2118
darnley,72,2493,2475
BudAlNik,73,2498,2478
I_love_Tanya_Romanova,74,2728,2651
FizzyDavid,75,2710,2636
zscoder,76,2409,2408
eddy1021,77,2620,2566
Boterphile,78,2019,2127
Mateuszrze,79,1988,2105
yancouto,80,2321,2339
fwm94,81,2146,2211
cuizhuyefei,82,2026,2127
palayutm,83,2087,2168
wannafly,84,2525,2487
guille,85,2290,2311
Thesedays,86,2147,2207
Motarack,87,2255,2283
sublinekelzrip,88,2395,2385
Shayan,88,2121,2185
Jakube,90,2100,2170
aufeas,91,1982,2088
Mikester,92,2267,2288
fhlasek,93,2325,2329
co_farmer,94,2010,2104
MrDindows,95,2645,2569
atomicenergy,96,2246,2269
Melnyk,97,2199,2234
VastoLorde95,98,2184,2222
LuoTianYi,99,1968,2071
Sampson,100,2311,2313
__math,101,2428,2400
seyedparsa,102,2040,2117
FlappyBird,103,2191,2223
BigBag,104,2384,2365
acyume,105,2170,2206
xuanquang1999,106,2249,2262
heweifeng11,107,1926,2036
Kmcode,108,2480,2434
gisp_zjz,109,2008,2089
