handle,rank,oldRating,newRating
rng_58,1,2359,2422
hos.lyric,2,2470,2508
ilyakor,3,2370,2424
Burunduk1,4,2443,2478
2222,5,2292,2357
peter50216,6,1831,1991
liympanda,7,2235,2309
Egor,8,2451,2468
Vedensky,9,2149,2240
msg555,10,2097,2199
Chmel_Tolstiy,11,2029,2145
Imba,12,2098,2196
RAVEman,13,2416,2424
yeputons,14,2188,2258
ikatanic,15,1826,1976
dzhulgakov,16,2475,2451
marek.cygan,17,2231,2282
pperm,18,2131,2209
pank.dm,19,1887,2026
tmt514,20,2263,2296
yuscvscv,21,1686,1846
cos,22,1839,1982
AleX,23,2030,2128
fsouza,24,1847,1986
valich,25,1858,1994
qw842,26,1676,1832
goryinyich,27,2110,2177
poopi,28,2099,2168
Jacob,29,2292,2291
zhouxingxing,30,2031,2117
MikhailRubinchik.ru,31,1883,2009
VArtem,32,2030,2114
delsius.sk,33,1831,1962
a180285,34,1695,1843
glassices,35,1691,1838
AHdoc,36,1802,1933
DDDDDDDDDDDDDDDDDDDDDDDD,37,1946,2047
hadi,38,1849,1971
Coder,39,2253,2241
kcm1700,40,2228,2225
Gerald,41,2270,2245
MinakoKojima,42,1736,1871
cgy4ever,43,2203,2203
uwi,44,2104,2142
niyaznigmatul,45,2211,2203
dj3500,46,2137,2160
monocofe,47,1726,1859
Oleg805,48,1901,2000
Martin,49,2095,2127
atol,49,2015,2077
vance,49,1771,1894
shevchen,52,1854,1960
Thost,53,1797,1913
shindo,54,1894,1987
freopen,55,2125,2134
dolphinigle,56,2237,2193
sbzlyessit,57,1896,1985
vout,58,1825,1930
KrK,59,1714,1838
Gassa,60,2194,2160
chyx,61,1873,1962
Commandos,62,1895,1978
ebd,63,2022,2059
ir5,64,2276,2212
sune2,65,1686,1809
vitar,66,1962,2018
ramen-,67,2230,2173
zaq1xsw2tktk,68,1818,1914
haker4o,69,1767,1871
KhaustovPavel,70,2172,2128
frankyym,71,1781,1882
helThazar,72,1664,1782
ikicic,72,1764,1866
SkorKNURE,74,1914,1975
lordklotski,75,1719,1828
S.Yesipenko,76,1997,2025
bayleef,77,2146,2101
dkirienko,78,1920,1974
aropan,79,2064,2057
Ra16bit,80,2193,2133
Babanin_Ivan,81,1764,1857
right_wing,82,1882,1944
ysyshtc,83,1846,1917
bjin,84,2071,2052
Fdg,85,1987,2005
Fefer_Ivan,86,1933,1971
yvasyliv,87,1900,1949
serbanstan,87,1779,1863
spartac,87,1961,1987
Jokser,90,1855,1916
nagochan,91,1677,1779
cylixstar,92,1842,1903
dreamoon,93,2045,2024
havaliza,94,2096,2047
diver_ru,95,1778,1853
Nightmie,96,1670,1767
ft.azadi,96,1980,1985
tanzaku,98,1742,1823
Hitrez,98,1870,1915
mmaxio,100,2015,1998
xptree,101,1897,1929
suhendry,101,1927,1947
package.zaic,103,1987,1979
Artishok,104,1729,1806
chaemon,105,1850,1893
I_love_Tanya_Romanova,105,1672,1761
alexander86,107,2181,2107
kozima,108,1791,1849
ksjuchi,109,1745,1814
AndreySiunov,110,1761,1824
FatSheep,111,1719,1792
yuzeming,112,1773,1832
sapalskimichal,112,1700,1777
Komaki,114,1812,1856
Fcdkbear,115,1984,1960
zglicz,116,1853,1883
Deamon,116,1863,1889
lyoz,118,1650,1729
gojira,119,1881,1897
naihuangbao,120,1815,1852
AlexAlvarez,121,1932,1923
sping128,122,1660,1733
discover,123,1680,1750
islam-al-aarag,124,1754,1804
iakolzin,125,1912,1907
felix_halim,126,1804,1838
kuzmichev_dima,127,1882,1888
ch_g,127,1799,1832
witua,129,1791,1825
HolkinPV,130,1788,1822
NGNCMH,131,1691,1751
ryuzmukhametov,132,1859,1867
giongto35,133,1659,1721
kennethsnow,134,1844,1854
tuananh93,135,1751,1790
chensqi,136,1681,1738
Ever1989,137,1726,1770
pab2,138,1945,1908
VUAcoder,139,1670,1725
lne,140,1739,1777
kelvin,141,2170,2080
nk.karpov,142,2028,1965
Mex-Mans,143,1737,1773
Oryshych,144,1695,1742
AlexDmitriev,145,1789,1806
Shik,146,2066,1995
pyshnograev,147,1653,1704
bobogei81123,148,1664,1711
Sereja,149,2215,2112
jyliu27,150,1653,1702
xrtgavin,151,1664,1709
Urbanowicz,151,1673,1718
GaoYusong,153,1702,1739
LGM,154,1775,1788
freak93,154,2039,1969
Kurpilyansky,156,1971,1913
SergeyLazarev,157,1990,1928
natalia,158,2245,2131
redox,159,1690,1724
piloop,160,1746,1763
FattyPenguin,161,1848,1825
KapJI,161,1650,1690
ballon,161,1817,1807
xujie,164,1835,1814
johar,164,1675,1708
JalbaRu,164,1674,1708
Escapist,167,1687,1714
Unicorn,167,1730,1744
espr1t,169,1939,1881
antonkov,170,1808,1792
yak_ex,170,1819,1798
zurg,172,2071,1988
pva701,172,1877,1830
fura2,172,1813,1792
whhone,175,1937,1877
fhlasek,176,1817,1790
Mehrdad,177,1804,1782
tracyhenry,177,2343,2221
riad,179,1881,1830
Madiyar,180,1829,1793
buaamm,181,1805,1779
venkateshb,182,2007,1932
danbanica,182,1781,1763
cmd,184,1942,1878
portal,184,1898,1842
Jughead,186,1846,1798
winterwolf94,187,1663,1676
zzldjk,188,1751,1737
sayuan,189,1830,1784
Aleksander,190,1698,1700
flashmt,191,1922,1859
Ferlon,192,1940,1873
Fhtagn,193,1715,1708
bigeye,194,1654,1662
igor.lifar,195,1853,1800
sunhaowen123,196,1778,1746
_sunny,197,1932,1865
LinKin,198,1683,1681
kohyatoh,199,2173,2057
Orfest,200,2253,2133
yiuyuho,201,2023,1938
prunthaban,202,1688,1682
kickbutt,202,1738,1717
ahmed_thabet,204,1844,1789
Sarkin,205,1920,1852
iensen,206,1712,1695
Googly,207,1737,1711
shilov,208,1800,1751
alex_mat,209,1749,1716
Moskupols,210,1859,1799
Kh.Madi,211,1838,1781
safeasmilk,212,1756,1717
tigvarts,213,1767,1723
indy256,214,1876,1812
sas4eka,215,1657,1646
Myungwoo,216,1669,1655
DamianS,217,1955,1877
Monyura,218,1723,1690
Berestinsky,218,1807,1753
balakrishnan,218,1918,1846
Shadz07,218,1681,1662
MAK,218,1953,1875
jiangzhijie,218,1747,1705
ciprianfarcasanu,218,1672,1655
Barsuk_Alexey,218,1716,1685
timgaripov,218,1832,1774
NKolotey,218,1651,1639
vlady,218,1865,1801
TheRaven,218,1853,1791
imslavko,218,1689,1667
TangJie,218,1660,1645
SmirnovBoris,218,1666,1649
eik0u,218,1917,1845
anhdt,218,1766,1719
wiw,218,1729,1693
jackiesteed,218,1765,1718
sequence,218,1727,1692
akashin,218,1858,1795
iamcs1983,218,1859,1796
Bugman,218,1752,1708
moshiur,218,1884,1818
flowlight,242,1863,1792
Andrew_Makar,243,1943,1859
ilya.korovin,244,1848,1779
mingrimingyue,244,1854,1784
XiaoXiaoTang,244,1789,1729
MBabin,244,2002,1907
enot110,244,1968,1879
mustafij,244,1653,1617
DryukAlex,244,1813,1749
stostap,244,1680,1638
Bo_Odya,244,1766,1709
luckyi,244,1692,1647
thphong,244,1654,1619
yaro,244,2068,1959
ACube,244,2045,1942
Shady,244,1707,1660
jehad131,244,1694,1649
---Grigor---,244,1817,1753
Hadi_Asiaie,244,1833,1766
KADR,244,2201,2082
maksimkzn,244,1669,1628
knightL,244,1848,1779
edward_mj,244,1812,1748
goo.gl_SsAhv,244,1983,1892
kilotaras,244,2069,1961
Eledven,244,1928,1846
dyussenaliyev,244,1759,1703
pfctgeorge,244,1654,1619
Sergey.Bankevich,244,2091,1976
lgarcia,244,1706,1659
birbbit,244,1672,1632
simp1eton,244,1870,1797
mcsharma1990,244,1792,1731
vsg,244,1663,1624
ZhouYuChen,244,1671,1631
Slevin,244,1749,1695
yarrr,244,1725,1674
AcFast,244,1667,1626
tehqin,244,1838,1770
Amtrix,244,1869,1796
DPR-pavlin,244,2074,1964
kingoduck,244,1684,1640
Anka.Pologova,244,1673,1631
sillyboy,244,1782,1723
eudanip,244,1656,1619
ChaRiL,244,1655,1617
