handle,rank,oldRating,newRating
vepifanov,1,2379,2439
KADR,2,2079,2206
hos.lyric,3,2354,2413
Zhukov_Dmitry,4,2245,2327
e-maxx,5,2157,2259
Romka,6,2184,2277
ivan.popelyshev,7,2181,2273
Shef,8,2303,2360
RAVEman,9,2208,2288
ktuan,10,2237,2307
tourist,11,2517,2501
AleX,12,2216,2288
bwps,13,2037,2158
2222,14,2196,2269
arseny30,15,1967,2105
OgieKako,16,2178,2252
zhouxingxing,17,2076,2178
I_love_natalia,18,1686,1866
unicef,19,1669,1851
dasko1,20,2129,2211
Ra16bit,21,2222,2271
kohyatoh,22,2069,2168
ItsNear,23,2145,2216
SergeiFedorov,24,2159,2224
rng_58,25,2361,2349
Egor,26,2310,2315
Sergey.Bankevich,27,1817,1976
DamianS,28,2016,2121
Gassa,29,2239,2264
yaro,30,2189,2231
chhung6,31,1905,2038
SirShokoladina,32,1893,2028
pperm,33,2206,2235
ArtDitel,34,2098,2166
ir5,35,2205,2230
mmaxio,36,1973,2081
Oleg,37,2215,2232
ramen-,38,2131,2179
levlam,39,1718,1881
alexey.enkov,40,2169,2196
frost_nova,41,2026,2107
Kenny_HORROR,42,1907,2025
dj3500,43,2144,2176
akim239,44,1802,1950
Shtrix,45,1998,2085
venkateshb,45,2035,2108
Jonick,47,1688,1848
ifsmirnov,48,1939,2041
impetus,49,1834,1966
tloinuy,50,1956,2051
Skiminok,51,1896,2008
AntonDubovik,52,1746,1894
liympanda,53,2128,2152
sjtu_pigoneand,54,1904,2009
Sereja,55,1975,2056
Ferlon,56,1853,1970
indy256,57,1861,1975
SpookyCookie,58,2109,2131
pzy3303,59,1806,1938
Connector,60,1872,1979
SobolS,61,1873,1981
P___,62,1786,1915
goryinyich,63,1765,1898
KrK,64,1824,1943
LayCurse,64,2072,2102
Fdg,66,2056,2087
Ignat,67,2104,2111
lcch,68,1925,2005
Alexey,69,1663,1807
shilov,69,1667,1811
Edvard,71,1967,2028
Gerald,71,1900,1985
KhaustovPavel,73,2086,2091
NALP,74,2171,2147
yvasyliv,75,1766,1887
ilyakor,76,2321,2241
S.Yesipenko,77,1919,1990
spartac,78,1861,1950
goo.gl_SsAhv,79,1952,2006
alexander86,80,2164,2113
andrey-tsb,81,1867,1950
seen,82,1809,1908
Archon.JK,83,1926,1985
mR.ilchi,84,1907,1984
maksay,85,2231,2162
udalov,85,1982,2018
C.sis,87,1769,1876
LemonTree,88,2063,2072
haker4o,89,1765,1872
MBabin,90,1992,2014
tian,91,1948,2008
fhlasek,92,2020,2027
z__jj,93,1910,1968
watashi,94,2342,2243
map,95,1985,2013
GeKa,96,1714,1825
nhzp339,97,1810,1896
shevchen,98,1892,1953
PavelKunyavskiy,99,2215,2141
Slevin,100,1837,1912
dolphinigle,101,2278,2190
L.I.S.,102,1713,1826
akashin,103,1852,1920
voover,104,2124,2067
esrever,105,1707,1815
yeputons,106,2078,2034
xujie,107,1737,1837
Nyatl,108,1840,1907
fuch,109,1950,1970
kyo_key,110,1836,1902
SergeyLazarev,111,1919,1951
sky58,112,1992,1987
LGM,113,1792,1871
espr1t,114,1910,1942
Steps09,115,2064,2015
xhae,116,1715,1811
yjulica,117,1684,1786
vout,118,1849,1902
ydnl,119,1850,1901
yuscvscv,120,1870,1912
Oleg805,121,1886,1920
krolbajtocji,122,1822,1881
balakrishnan,122,1918,1936
eduardische,124,1840,1890
suneast,125,1806,1867
aropan,126,1993,1968
x-ray,127,1977,1959
sankear,128,2030,1982
xscape,129,1695,1784
iakolzin,129,1987,1961
dened,131,1699,1785
freopen,132,2123,2051
mukel,133,1695,1781
