handle,rank,oldRating,newRating
Gluk,1,1500,1673
nvilcins,2,1618,1688
piloop,3,1500,1672
masha_and_beer,4,1500,1671
biochem_fan,5,1639,1692
fbarl,6,1641,1692
Nadezhda,7,1490,1633
Kostroma,8,1632,1687
Hadi_Asiaie,9,1640,1688
yayamao,10,1551,1658
-RooneY-,11,1631,1685
iSea,12,1606,1676
pratikmoona,13,1494,1631
Parhomets,14,1564,1661
Yevgen,14,1646,1687
quangpham,16,1487,1626
safeasmilk,17,1494,1628
kdalex,18,1494,1628
helThazar,19,1628,1678
alpc92,20,1643,1681
morteza.keshtkaran,21,1536,1644
Aeon_Industries,22,1488,1622
Cyin,23,1592,1663
bayleef,24,1500,1660
ThaonTonCien,25,1500,1659
ahmed.abdrabo,26,1648,1677
discover,27,1634,1672
facepalmist,27,1625,1670
Milanin,29,1500,1657
Debowir,30,1466,1605
smileking67,30,1500,1656
diogen,32,1569,1649
AekdyCoin,33,1500,1656
zurg,34,1637,1667
sniper0221,35,1611,1661
FatSheep,36,1541,1636
ruban,37,1452,1595
yimao,38,1479,1609
Moskupols,39,1619,1659
Rheni,40,1477,1606
xyzxyz,41,1513,1621
bobogei81123,42,1500,1650
piva,43,1502,1616
AVoz,44,1446,1589
manukranthk,45,1613,1652
todo,46,1624,1654
lyc,47,1500,1647
flowlight,48,1616,1651
pernay,49,1554,1631
juver,49,1629,1652
xnozero,51,1500,1644
Narashy,52,1527,1619
jackiesteed,53,1484,1601
rajatag12,54,1610,1644
4nddr3,54,1481,1599
vinhthinhho,56,1500,1641
MatRush,57,1637,1655
brdassign,58,1617,1642
_jte_,58,1539,1620
amoc,60,1587,1634
LazyChild,61,1517,1610
kreet,62,1647,1645
ondrah,63,1635,1642
knock-knock,64,1604,1634
ltaravilse,65,1537,1615
koder_dima,65,1578,1628
RealEyes,67,1609,1633
carber,67,1452,1578
andryk,69,1500,1633
die.saito,70,1503,1598
waterhao,71,1500,1632
ankulgarg,72,1450,1574
winterwolf94,73,1636,1634
iscsi,74,1500,1641
Lapenkov,75,1534,1607
Gantz,76,1470,1581
mirsaid_mir,77,1502,1594
SecrofedoC,78,1511,1597
XadillaX,78,1500,1628
alik,80,1416,1553
Jeflie,81,1444,1566
DimaPhil,82,1596,1620
ahmedsaad,83,1631,1625
icyrhyme,84,1597,1619
zjshark,85,1562,1609
liptonshmidt,85,1491,1585
251083874,87,1554,1605
Ferrazrenan,88,1500,1622
StarMine,89,1417,1548
MaryN,90,1283,1465
philolo1,91,1567,1606
Raggi,92,1638,1625
erepb1991,93,1514,1588
peria,94,1642,1628
strelok1918,95,1636,1623
ZiyaoWei,96,1352,1508
Roschin,96,1498,1580
rexim,98,1613,1611
enzam,99,1468,1567
svrsvr,99,1626,1615
Israel_CIn_UFPE,101,1500,1615
svilen,102,1613,1607
sandygupta,102,1500,1577
icek,104,1522,1584
NKolotey,104,1577,1599
STAJIKER,106,1430,1544
best.ua,107,1647,1627
Qili,107,1360,1507
lastkill,107,1468,1561
fujiyama,110,1629,1613
SirRembocodina,111,1521,1579
udayrocks2k8,112,1630,1614
beginner1,113,1489,1566
svnlog,114,1588,1593
vilcheuski,115,1594,1593
eka,116,1608,1598
toxahak,117,1493,1565
mkagenius,118,1615,1607
yunyin,119,1588,1590
meow,119,1502,1567
sbcd90,121,1553,1581
gaewah,122,1615,1601
soul_departed,123,1503,1565
Aizava,124,1429,1534
shou,125,1606,1594
Goshish,126,1478,1555
rofi,127,1570,1581
DreamFox,128,1531,1571
mustafij,129,1450,1541
DIT,129,1430,1532
beginner1010,131,1631,1610
not,131,1500,1598
sina_uice,133,1313,1465
Alisafe,134,1549,1571
ali.mashreghi,134,1562,1574
feelTheForce,136,1431,1528
v11,137,1500,1593
mmur,138,1554,1569
jsy4754,139,1431,1527
paulocezar,139,1602,1587
chenpengyu,141,1394,1507
OutSide,142,1585,1574
fookwood,143,1523,1557
muriloufg,144,1550,1564
Toshik,145,1500,1589
wil93,145,1287,1441
tamer.eldeeb,147,1598,1582
gmunkhbaatarmn,148,1557,1563
fatboy_cw,149,1602,1584
khanhptnk,149,1467,1536
vudduu,149,1621,1598
Jens,152,1559,1560
Allamian,153,1500,1584
mythic_bat,154,1554,1558
Padme,155,1470,1533
haas,155,1528,1551
Tariqul,157,1599,1580
Blink,157,1611,1588
masha,159,1582,1567
HeVy,160,1409,1504
dcp,161,1562,1554
MOHRE,161,1537,1549
andres3,163,1500,1578
alexej,164,1590,1571
RAF,164,1427,1510
Verdona0,166,1604,1581
giongto35,167,1601,1579
hbuoc,168,1578,1562
sad_robot,169,1535,1542
vovapolu,170,1310,1449
FattyPenguin,171,1619,1591
kirakira,172,1531,1542
NGNCMH,173,1468,1546
ritesh104,174,1376,1481
muntasir,174,1504,1533
tcjuan,176,1551,1543
scat,177,1500,1571
logic_max,178,1645,1610
Monmoy,179,1458,1515
mohammadrdeh,180,1463,1516
piyush.neo,181,1473,1519
MinakoKojima,182,1628,1596
0rbit,183,1560,1546
h.hesham,184,1438,1504
lazzrov,185,1243,1392
Slamur,185,1628,1595
Proscriptus,187,1557,1543
Mike_K,188,1373,1472
Melamori,189,1534,1530
asif_iut,190,1500,1521
yinuh,191,1416,1491
SinaZK,192,1365,1466
yuta1024,193,1477,1513
MSPA,193,1576,1555
Neverauskas,195,1647,1608
holt0102,196,1430,1494
antonio081014,197,1215,1362
Bidhan,198,1431,1493
Respect2D,199,1545,1531
Ress,200,1515,1519
agul,201,1523,1520
amit.codename13,202,1599,1570
Hedayet,203,1400,1477
asamarin,204,1551,1534
pushkin,205,1406,1479
winterflame,206,1489,1509
Zool,207,1383,1467
CtrlAlt,208,1634,1595
hemant_baid,209,1545,1529
Petruchcho,210,1306,1423
Shafaet,211,1513,1512
bondoc73,212,1390,1468
kyuridenamida,213,1571,1547
jimon,214,1473,1499
lijunle,215,1604,1571
luzilon1,216,1634,1594
kawatea,217,1638,1597
cvb,218,1440,1485
s-k-y,218,1618,1581
KashinYana.,220,1541,1523
mark.lee.chu.yong,220,1500,1546
Sleepwalker,222,1497,1501
Zhuravlyov.A,223,1533,1517
nise_nabe,223,1459,1489
adech,225,1500,1543
75249,225,1542,1523
phyllipecesar,227,1529,1513
paranoid,227,1529,1513
FORHAD-SUST-BD,229,1448,1482
t.gogniashvili,229,1338,1433
rayafjyblue,229,1371,1450
suhang1994,232,1544,1523
mrunique.01,232,1544,1523
born_coder,232,1304,1411
tempza,232,1434,1475
19910517,236,1502,1493
LongCtrl,236,1503,1494
Nil_ct,236,1422,1468
Q.E.D,239,1363,1441
BrightDays,239,1353,1436
Sammax,241,1547,1523
nep1965,241,1457,1478
ICOA,241,1468,1481
sean128309,244,1500,1532
anuragsingh,244,1394,1453
Ares1,244,1500,1532
TRUONG,244,1377,1445
topskychen,244,1627,1583
lengxiang,249,1400,1452
gurpreet_09,249,1598,1560
marque,249,1371,1439
Grim,252,1391,1447
ItsLastDay,253,1457,1471
tatuyan_edson,253,1369,1436
Elday,253,1621,1577
meparter,253,1409,1454
master,253,1445,1467
tiirz,253,1315,1408
shankyboy,259,1276,1381
