handle,rank,oldRating,newRating
OO0OOO00O0OOO0O00OOO0OO,1,2994,3098
Um_nik,2,2768,2886
Egor,3,2738,2840
Shik,4,2509,2658
izban,5,2523,2656
Swistakk,6,2592,2695
Belonogov,7,2543,2651
j_______________________,8,2685,2747
pashka,9,2507,2611
V--o_o--V,10,2654,2711
sankear,11,2548,2628
ecnerwala,12,2810,2817
LayCurse,13,2489,2576
Alex_2oo8,14,2421,2523
Endagorion,15,2892,2865
ershov.stanislav,16,2579,2629
Kostroma,17,2712,2724
Ra16bit,18,2371,2472
Golovanov399,19,2630,2656
izrak,20,2770,2758
halyavin,21,2256,2382
mmaxio,22,2675,2681
sd0061,23,2499,2549
MrDindows,24,2534,2569
Al.Cash,24,2550,2581
aid,26,2338,2425
savinov,27,2386,2457
sharph,28,2353,2431
Edvard,29,2103,2257
DarthPrince,30,2313,2398
nfssdq,31,2236,2342
AlexDmitriev,32,2506,2533
desert97,33,2255,2351
lewin,34,2326,2399
azizkhan,35,2230,2329
snuke,36,2585,2582
ainta,36,2554,2559
ACRush,38,2584,2580
bardek,39,2360,2414
VArtem,40,2654,2630
muratt,41,2251,2333
witua,42,2401,2438
matthew99,43,2478,2493
mkirsche,44,2410,2442
zemen,45,2597,2579
vlad107,46,2438,2459
Nero,47,2342,2388
chffy,48,2427,2448
dancho,49,2240,2312
JayYe,50,2127,2232
KADR,51,2601,2573
geniucos,51,2073,2193
kalinov,53,2025,2158
liymsheep,53,2422,2437
BigBag,55,2000,2141
pavel.savchenkov,56,2263,2319
TheDarkKnight989,57,2005,2141
darry140,58,2128,2222
Yousef_Salama,59,2160,2242
lostRating,60,2166,2245
ErdemKirez,61,2075,2182
KrK,62,2330,2359
yosupo,63,2390,2402
DBradac,64,2409,2415
IMAN_GH,65,1993,2122
paulwang,66,2277,2316
I_love_Tanya_Romanova,67,2589,2547
alex.velea,68,2266,2306
Laakeri,69,2365,2377
nuip,70,2101,2188
tomsyp,71,2105,2190
IvL,72,2645,2585
AndreiNet,73,2180,2239
Radewoosh,74,2333,2348
aaaaajack,75,2340,2352
sancho,75,1972,2095
vml,77,2176,2232
LiTi,78,2275,2302
yancouto,79,2033,2132
Ajosteen,80,2068,2154
glassices,81,2371,2370
krismaz,82,2290,2309
M.Mahdi,83,2128,2193
zeliboba,84,2433,2413
Reyna,85,2268,2290
alexey.enkov,86,2341,2342
terribleimposter,86,1943,2064
-Wave-,88,2108,2173
BrianKuo,88,1976,2084
ballon,90,2439,2413
sokokaleb,91,2255,2276
reus,92,2047,2128
oml1111,93,2132,2186
zhangzj,94,1995,2091
Gassa,95,2209,2239
natsugiri,96,2215,2242
mislav,97,2047,2123
sugim48,98,2432,2401
albert96,98,2307,2307
jiaqiyang,100,1924,2038
quailty,100,2263,2273
flydutchman,102,2447,2410
riad,103,1913,2029
LHiC,104,2579,2510
Kaban-5,105,2235,2248
StefanoT,105,2300,2296
Fedosik,107,2072,2131
Trumen,107,2168,2198
ExfJoe,109,2249,2256
notEphim,110,2147,2182
sokian,111,2283,2280
Akigeor,112,2159,2188
Vlad_kv,112,2045,2108
fenzhang,114,2247,2251
Sagiri_Izumi,115,2142,2174
BSBandme,116,2081,2130
arthur.nascimento,117,2333,2313
KevinTan,118,1979,2059
TimonKnigge,119,1968,2051
octopuses,120,1971,2052
uikos,121,2130,2161
Kazakh_Alga,122,1990,2063
nodgd,123,2036,2094
eha,124,2111,2145
xzj1998,125,2163,2182
harhrayr,126,2200,2208
Qwaz,127,2369,2334
MinakoKojima,128,2235,2232
boleyn.su,129,2114,2144
espr1t,130,2184,2194
Nerevar,131,2457,2399
kyuridenamida,132,2050,2097
magrady24,133,1998,2059
Mektpoy,133,2009,2067
gs12117,135,2457,2397
pekempey,136,2017,2071
FatalEagle,137,2403,2354
fruwajacybyk,138,2198,2199
Finite,139,1906,1994
GeKa,140,2058,2096
fhlasek,141,2383,2336
pacu,142,2294,2268
netman,143,2283,2259
TsunamiNextYear,144,2152,2161
ZJiaQ,145,2067,2099
JohnPaulII,146,2104,2125
numbertheorist17,147,1961,2025
marX,148,2075,2103
falanga,149,2039,2077
Philae,150,1976,2033
gnomina007,151,1930,2001
b92paul,152,2091,2112
BIT-silence,153,2051,2083
aliasadiiii,154,2190,2183
seyedparsa,155,2114,2126
Seyaua,155,2288,2255
edorundo,157,2254,2229
egor_bb,158,2105,2118
AeonHQ,159,2020,2057
Godely,160,2142,2144
SunWukong,161,2056,2081
yzyz,162,2247,2221
george_stelian,163,1929,1992
Andrei1998,164,2259,2229
gendelpiekel,165,2326,2280
maxkvant,166,2173,2163
Heisenbug,167,1937,1995
roberiosalesc,168,1949,2002
MemS,169,1996,2034
gskhirtladze,170,1956,2005
ffao,171,2408,2340
kingofnumbers,172,2169,2156
pllk,172,2029,2054
Scorpy,174,2154,2144
MaGaroo,175,2045,2064
Nicolas16,176,2321,2270
Johnny_2002,177,2260,2223
xing89qs,178,2113,2112
nhho,179,2042,2060
vici,180,2038,2056
452660407,181,2368,2304
eddy1021,182,2336,2279
atatomir,183,1993,2023
19891101,184,2140,2128
mhadih,185,1952,1993
Slamur,186,2045,2058
conglingdanpai,187,2103,2099
Orenji.Sora,188,2060,2067
Mikester,189,2047,2056
zxozxo4,189,2047,2056
RamTararam,189,1955,1991
kmjp,192,2453,2365
zas409257934,193,1937,1976
Furko,193,2251,2207
pvs,193,1945,1982
bugCollector,196,2106,2097
victor97,197,1984,2008
Bobik,198,2459,2367
stefanzzz,198,2073,2071
pvthuyen,200,1951,1983
Balajiganapathi,201,2029,2037
akashdeep,202,2046,2049
arsijo,203,1903,1948
karanaggarwal,203,2009,2021
niklasb,205,2012,2023
ordcoder,206,2277,2222
Long-shot,207,1904,1946
cephian,207,1925,1960
zetamoo,209,2052,2049
amankedia1994,209,2001,2012
AleksanderBalobanov,211,2177,2142
prof.PVH,211,2557,2440
Timur_Sitdikov,213,2357,2281
AndreySergunin,214,1969,1986
TonySnark,214,2159,2127
touristv2,214,2110,2089
Melnyk,217,2034,2032
elsantodel90,218,2171,2135
pflueger,219,2168,2132
guille,220,2154,2120
spentplaying,220,2082,2065
AmirAz,222,1956,1972
abeker,222,2110,2085
ZhNV,222,2213,2164
angargo,225,2054,2042
akaring,225,1938,1958
latte0119,225,1906,1936
nnnnnnnnnn,228,2153,2116
shad0w_walker,228,1905,1934
HidenoriS,230,2054,2040
Death_Knight_DK,231,2027,2019
JustasK,231,2101,2075
k1nval,233,2016,2010
impetus,233,1971,1977
Gomhog,235,2114,2083
f.bialas,235,1984,1985
xuanquang1999,237,1907,1930
bdzl,238,2328,2248
khadaev,239,1987,1986
LLI_E_P_JI_O_K,240,2042,2025
tomasf,240,1952,1960
intsashka,242,1952,1958
Awa149,242,1923,1937
Arthur,242,2268,2198
chitanda,245,2031,2015
Azat_Yusupov,246,2015,2003
snowy_smile,247,1943,1950
zhsh,248,1943,1949
zscc,249,2245,2178
LoneFox,249,2444,2336
ZeroShadow,251,1935,1942
Lint,252,1946,1949
anubhav94,253,2013,1997
mirceadino,253,1919,1929
tapasjain,255,1971,1966
KhaledKEE,256,1966,1961
konjo_p,256,1900,1913
petrescu,258,1930,1934
sadhwaniyash6,259,1914,1922
nigus,260,1900,1912
Lo_R_D,261,1995,1980
_Hieu,262,1909,1916
adurysk,262,2159,2105
forthright48,264,1944,1940
sweetsc,264,1939,1937
wanbo,266,2186,2124
SandorGarcia,266,2013,1991
liao772002,268,1985,1969
johnathan79717,269,2055,2021
Ronnie007,269,1905,1909
wyxourlove,271,2072,2034
jasonyik,272,1946,1938
CRAZZzy,273,2035,2005
namai,274,1989,1969
m.raszyk,275,2089,2045
z55250825,276,1944,1934
lyc12345,277,1933,1925
Rafiki53,277,2123,2070
shamir0xe,279,2070,2028
ericxu0,279,1939,1928
Elshiko,281,2094,2046
JohStraat,282,2226,2150
dwjshift,283,1916,1909
Sampson,283,2471,2347
Mindyou,285,1936,1923
Taube,286,2194,2123
_MonkeyDLuffy_,286,2122,2066
skrydg,288,2159,2094
Tyg3R,289,2093,2042
fwm94,290,2182,2111
PTNK13091996,290,1919,1908
Ximera,292,1977,1950
Carups,292,1917,1905
mateusz,294,2221,2142
eudanip,295,2047,2003
viktorov,296,2027,1987
Harry.Guo2012,297,1903,1892
lal,298,2112,2053
rantd,299,2057,2009
tunyash,300,2305,2207
Miteusz,300,1945,1922
pokorski,302,1931,1910
okaduki1,303,1931,1910
huantwofat,304,2012,1972
Kreyyy,305,2096,2037
Baby_Steps,305,1906,1889
Owaski,307,1953,1925
commomwealth,308,2251,2161
tiagob.reis,309,1929,1905
Mex-Mans,310,2352,2242
Khalid545,311,1968,1933
alex_world,311,2071,2014
kshitijbathla,313,1961,1927
Arterm,313,2460,2329
nekrald,315,2005,1961
temich,316,1926,1899
Lord_F,316,2085,2023
yum,318,2149,2074
Ginger88895,319,2007,1960
ramntry,320,1963,1925
satyaki3794,321,1997,1951
domen111,322,1922,1891
sleepy_mario,322,1947,1910
memset123,322,2107,2037
sroyal,322,1938,1903
aangairbender,326,1976,1932
mibig,327,1902,1874
xhae,327,2013,1961
Vax,329,2020,1965
Romchela,329,1972,1927
glebushka98,331,1978,1931
nmakarov,332,2039,1979
misha98391,333,1998,1946
stdioH,334,1937,1897
Sumeet.Varma,335,2080,2011
sereja589,336,1940,1899
bernett,337,1913,1877
akashin,338,2006,1950
Honour_00,338,1926,1886
Ancient_mage,340,2041,1977
gvaibhav21,341,2148,2064
ASverdlov,342,1928,1885
sajo,342,1916,1876
yuizy,344,2029,1966
mtomic,345,1954,1905
tom,346,1955,1905
Prime21,346,1936,1889
xosmig,348,1940,1892
holy_collie,349,2015,1952
nwi,350,2243,2139
lawrenceli,350,2262,2155
akulsareen,352,2330,2211
LiChenKoh,353,1905,1861
Bekzhan.Kassenov,354,2101,2020
gritukan,355,2059,1985
Mohamad_sa,356,1980,1920
StoneCold_,357,1983,1921
Silence_for_Melody,357,1933,1881
Hachiikung,359,1970,1910
rednivrug15,359,1997,1932
Flyrise,361,2106,2022
Tehnar,362,2227,2122
komendart,363,2163,2068
hellgeek,363,1985,1920
maximumSHOT,365,1972,1909
Irkutsk_ISRU,366,1923,1868
helThazar,367,2028,1954
Rubanenko,368,2067,1986
Sundar,369,2223,2116
ltaravilse,370,1919,1862
2222,371,2324,2200
akim_,372,2153,2057
SuprDewd,373,1949,1885
ajinkya1p3,374,1959,1893
gepardo,375,1911,1853
Sergey.Bankevich,376,2189,2086
greencis,377,1907,1848
luckytoilet,378,1909,1849
reiracofage,379,1958,1889
reality420,380,1920,1857
rajat1603,381,1928,1863
Tima,381,2013,1934
INVWVZ,383,1941,1873
mHuman,384,1950,1879
jlahcejlot,384,1960,1887
natalia,384,2217,2106
Ac-93,387,2044,1958
