handle,rank,oldRating,newRating
YuukaKazami,1,2598,2680
peter50216,2,2755,2789
kelvin,3,2211,2312
takaramono,4,1834,2004
Martin,5,2358,2418
xujie,6,2029,2152
XilinX,7,2271,2342
cherudim,8,1862,2017
oimaster,9,2257,2327
Shik,10,2387,2428
Egor,11,2579,2577
ivan.popelyshev,12,2380,2418
KADR,13,2238,2306
dreamoon,14,2283,2339
yvasyliv,15,2054,2162
Golovanov399,16,1841,1994
navi,17,2122,2211
-XraY-,18,2297,2342
eduardische,19,2195,2264
self_healing,20,2101,2192
PavelKunyavskiy,21,2180,2250
subscriber,22,2240,2293
hpfdf,23,2091,2180
seanwu,24,2077,2169
azizkhan,25,2114,2195
ainta,26,1918,2046
chaemon,27,1867,2006
a_h1926,28,1862,2001
piob,29,2038,2134
wwwwodddd,30,1713,1878
UESTC_Nocturne,31,2258,2291
Fefer_Ivan,32,2112,2185
panyuchao,33,2107,2180
aa2985759,34,2119,2187
liouzhou_101,35,1963,2072
Sarkin,36,1828,1968
sankear,37,2133,2193
uwi,38,2261,2281
Dmitry_Egorov,39,2484,2435
Merlininice,40,1860,1990
v.haralampiev,41,2189,2227
oldsjr,42,1737,1889
MinakoKojima,43,2022,2107
Mimino,44,2204,2233
ramen-,45,2291,2289
Bobik,46,1928,2036
pperm,47,2224,2241
ptrrsn_1,48,1967,2063
adrian.jaskolka,49,1852,1976
logicmachine,50,2036,2110
gty3296,51,1921,2026
fenzhang,52,1949,2046
liympanda,53,2390,2343
lydrainbowcat,54,1956,2049
dani1373,55,2037,2105
seen,56,1896,2003
vlad107,57,2068,2124
zaq1xsw2tktk,58,1969,2054
dalex,59,1847,1964
prowindy,60,1739,1879
lostRating,61,1809,1934
ASPIRINKA,62,1834,1952
al13n,62,2427,2368
lazylie,64,1944,2031
BIT_silence,65,1746,1881
moonlight131,66,1767,1897
Apple_Cplus,67,1779,1906
sjynoi,68,1763,1892
DamianS,69,2221,2206
tian,70,1899,1993
hytirt,71,2091,2123
esrever,71,1877,1977
kyuridenamida,73,1840,1948
roosephu,74,1975,2043
Ripatti,75,2127,2140
neal,76,2390,2328
sune2,77,1732,1861
Shtrix,78,1949,2021
bor.is,79,1771,1891
savinov,80,1708,1839
sleepyhunt,81,1813,1921
kawatea,82,1882,1971
Gleb,83,1740,1863
cgy4ever,84,2187,2164
GrumpyKitten,85,1844,1941
jiangzhijie,86,1946,2012
James,87,1748,1867
ryanaaa,88,1774,1886
I_love_Tanya_Romanova,89,1815,1917
KAN,90,2071,2088
Captain_CoCo,91,1790,1896
yarrr,92,2042,2068
Cyin,93,1739,1855
natsugiri,94,1812,1911
cebrusfs,95,1918,1985
sexyprincess91,96,2091,2092
mengpq,97,1784,1887
sapalskimichal,97,1905,1974
ffao,97,1793,1894
flashmt,97,2064,2075
aurinegro,101,1826,1915
Gassa,102,2205,2158
StefanoT,103,1726,1838
guille,103,2062,2067
Monyura,105,1941,1991
darkhh,106,1775,1874
pooya_,107,1979,2013
tclsm,108,1890,1955
Fcdkbear,109,2049,2054
cjLD,109,2206,2155
edward_mj,111,2144,2104
Milanin,112,2256,2196
EriKKo,113,1779,1872
imbanoob,114,2029,2036
Sereja,115,2294,2227
Zlobober,116,2285,2219
Komaki,116,2080,2063
xxx_stu,118,1720,1823
niyaznigmatul,119,2276,2210
alexey.enkov,120,2053,2044
loveqinqin,121,1812,1890
ArtemKadeev,122,1876,1933
LLI_E_P_JI_O_K,123,1942,1975
birch,124,1730,1827
Riatre,125,1975,1993
adam_,126,1729,1825
Ra16bit,127,2330,2253
Aksenov239,128,1930,1963
Krig,129,2100,2059
havaliza,130,2212,2151
keivan,131,1752,1839
Azras,132,1904,1943
shangjingbo,133,2396,2306
aropan,134,2166,2111
tuananh93,135,1851,1906
fatest,136,1823,1886
White_Bear,137,2255,2185
b821213,138,1834,1892
kaushik.mv3,139,1767,1844
Snow_storm,140,1706,1797
Breakun,141,1789,1858
Vaness,142,1840,1893
TankEngineer,143,2115,2065
tavo92,144,1714,1801
polmauri,145,2158,2100
cfk,146,1754,1830
lgarithm,147,1768,1839
boleyn.su,147,1701,1789
antonkov,149,1796,1857
HeroShadow,150,1839,1886
Myungwoo,151,1962,1961
ahmed_aly,152,1813,1867
vici,153,1846,1888
Martynas,154,1751,1822
daizhenyang,155,1923,1934
Furko,156,2022,1988
alpc104,157,1772,1835
chavit,158,1997,1974
csirkeee,158,1739,1810
hovinhthinh_clone,160,1945,1943
renisfan,160,1752,1818
ts16,162,1869,1896
gchebanov,163,2213,2141
Parabola,164,1838,1874
b-inary,165,1749,1812
jonathanirvings,166,1787,1839
SummerDAway,167,1749,1811
lne,168,1782,1834
komiya,169,1809,1851
Xnewfolder,169,1762,1819
evima,171,1843,1872
Edvard,172,2153,2087
zcg.cs60,173,1775,1825
shenshanlaoyao,173,1749,1807
NALP,175,2165,2096
Kharybin,176,1770,1819
buda,177,1760,1812
ilya.korovin,177,1805,1842
wcwswswws,179,1831,1858
vfleaking,179,1840,1864
dhh1995,179,1898,1899
kannaduki,182,1731,1787
watashi,183,2458,2359
void_rank,184,1720,1778
Onlylonely,185,1728,1783
AlanC,186,1812,1840
kuailezhish,187,1744,1793
craus,188,2126,2059
zcwwzdjn,189,1924,1905
AntiFate,190,1748,1794
Landertxu,190,1914,1899
alpc115,192,1701,1758
UESTC_Defense,193,1880,1877
Koblyk,194,1713,1766
onetwothree,195,1710,1763
tunyash,196,1952,1913
NateRiverxkh,197,1725,1773
Arterm,198,1906,1888
aminlore,199,1848,1853
reiracofage,200,1738,1780
jsa3824,201,1726,1771
takapt,201,1708,1758
AlexErofeev,203,1708,1756
domhow,204,1783,1808
iroro,205,1871,1862
Happy_bin,206,1910,1883
daniel.anghel,206,1762,1792
jehad131,208,1842,1842
forifchen,208,2122,2050
knightL,210,2049,1988
lamphanviet,211,1857,1849
Rubanenko,211,1889,1867
fiver,213,1752,1780
Belonogov,214,2025,1967
nvilcins,214,1891,1866
MciprianM,216,1703,1744
Igor_Kudryashov,217,2199,2112
Cenadar,218,1917,1876
-DMYTRO-,218,2122,2047
mishidalu,218,1726,1759
valdeming,218,1704,1743
Ram_iL,222,1722,1753
Slamur,223,1786,1796
shindo,223,1925,1881
FattyChicken,223,2101,2028
style_luo,226,1759,1776
akdal,227,1828,1819
huangjizuo,227,1774,1785
phtniit,229,1755,1771
ntit_co1,230,1796,1797
architkarandikar,230,1744,1763
pva701,232,1934,1885
---Grigor---,233,1970,1915
wisterik,234,1706,1734
galileo,235,1704,1732
espr1t,236,2024,1960
paulocezar,236,1766,1773
mustafij,236,1706,1733
hanfei19910905,239,1749,1760
Swistakk,240,1700,1726
treert,241,1740,1753
nk.karpov,241,2112,2033
sayuan,243,1760,1764
cjtoribio,244,1873,1832
zemen,245,1973,1914
Jughead,246,1938,1885
Empty,247,1726,1739
Hohol,247,2015,1950
infrmtcs,249,1857,1818
c.c.,250,1749,1752
Ikki,251,1703,1720
916852,252,1873,1829
ishikado,253,1754,1754
shilov,254,1814,1790
KarlisS,255,1912,1860
Ilya_MSU,256,1814,1789
vilcheuski,257,1754,1752
semicolon29,257,1753,1751
ai0,257,1739,1741
ftfish,260,1736,1737
zhanyl,261,1941,1883
cxlove,261,1750,1746
Monmoy,263,1765,1754
Deamon,264,1823,1788
forest,265,2108,2024
Troy1118,266,1714,1718
ichyo,267,1794,1769
pewpew,268,2073,1994
helThazar,269,1724,1723
sinesight,270,1922,1865
AndreySiunov,271,1969,1905
serlis,271,1769,1751
mukulgupta,273,1712,1712
3141592653ly,274,1804,1769
kid177,274,1809,1771
HolkinPV,276,1732,1723
Sphinx,277,1785,1759
fura2,278,1824,1781
ballon,279,1901,1845
handojo1,280,1830,1785
Zdravkovic,281,1736,1723
Avalanche,282,1912,1854
scipianus,282,1713,1707
mylifefordota,284,1724,1713
danbanica,284,1927,1866
GeKa,284,1906,1848
SirRembocodina,284,1787,1752
t0nyukuk,288,1731,1715
Giada,289,1722,1708
Respect2D,289,1733,1716
TangJie,289,1731,1714
pratyai,289,1717,1705
Timur_Keks,289,1869,1816
_sunny,294,1794,1752
filix,294,1875,1820
M0sTik,294,1758,1728
olimpo,297,1799,1755
niquefa_diego,297,1748,1719
Nicolas16,297,1780,1739
OutSide,300,1754,1721
ttiplea,300,1701,1687
d891320478,302,1700,1685
douglasantos,302,1722,1699
Malinovsky239,302,1809,1762
sdryapko,305,1748,1714
tyamgin,305,1780,1737
discover,305,1758,1720
wangyongliang,308,1720,1694
pavel.savchenkov,308,1750,1713
nakari1124,310,1731,1700
wodesuck,310,1715,1689
Eledven,312,1797,1749
FatSheep,313,1904,1840
Algiz,314,1716,1687
Stirpar,314,1739,1702
Sultan,314,1705,1680
artyom.kazak,317,1801,1751
ivan100sic,317,1909,1844
VorobeY1326,317,1728,1693
pershik,317,1840,1785
mirosuaf,321,1704,1675
ilona,322,1752,1708
sm_hossein,323,1718,1683
Jovfer,323,1716,1681
yukim,325,1888,1824
ONU_1785,326,1709,1675
Entuser,327,1721,1682
haker4o,328,1777,1728
abczz,329,1730,1688
Smit,329,1777,1728
nitegazer,329,1725,1684
ant.ermilov,332,1858,1797
persianpars,333,1717,1676
kraskevich,334,1771,1722
naagi,335,1901,1833
ccdd4211,336,1741,1695
linhtn47,336,1769,1719
Leewings,336,1716,1674
OVR,336,1740,1695
Hinidu,340,1879,1813
I_dont_have_girlfriend,340,1710,1668
Darko,342,1700,1659
warrior_c,343,1722,1677
salikhov_ayaz,344,1741,1693
WJMZ8MR,344,1716,1672
WAR10CK,346,1702,1660
Alisafe,347,1748,1699
xwchen,348,1752,1702
Bidhan,349,1706,1662
kamranm,349,1832,1771
xscape,351,1756,1705
enzam,352,1738,1689
Izot_NNSTU,352,1738,1689
nullzero,354,1749,1698
kormyshov,354,1927,1852
gridnevvvit,356,1791,1734
inker,357,1706,1660
vojto,358,1737,1687
S.Yesipenko,359,1951,1871
shindannin,359,1711,1664
Bill,361,1796,1738
ridowan007,361,1825,1763
LinKin,363,1868,1800
bzdbz,364,1756,1702
it4.kp,365,2055,1960
kamitsutoshi,366,1911,1836
ruban,366,1708,1660
ahm.kam_92,366,1768,1712
mkirsche,369,1724,1673
Oryshych,370,1711,1662
VUAcoder,371,1754,1699
equi,372,1703,1654
Petrushenko,373,1704,1655
kickbutt,374,1995,1906
stocarul,374,1735,1682
jyhuang,376,1704,1654
AcOnFingers,377,1862,1792
HanzhongBall_Quanling,378,1895,1820
JalbaRu,379,1927,1847
xiaoshua,380,1743,1688
japh,381,1721,1668
Sklyack,382,1706,1655
valentin.harsan10,383,1842,1774
techxacm,384,1701,1650
Acko,385,1715,1662
torb,386,1857,1786
kleninz,387,1722,1668
zeliboba,388,2190,2094
Icemore,389,1719,1665
Toshik,390,1751,1693
dianbei,391,1842,1772
Saimon_Saret,392,1733,1677
YX201314,393,1989,1897
