handle,rank,oldRating,newRating
voover,1,2282,2428
al13n,2,2527,2602
rng_58,3,2775,2798
RAVEman,4,2416,2486
KADR,5,2422,2486
azizkhan,6,2196,2303
PattS,6,2147,2264
PavelKunyavskiy,8,2532,2564
Nerevar,9,2499,2535
riad,10,2020,2161
bayleef,11,2151,2262
DPR-pavlin,12,2226,2318
dhh1995,13,2187,2287
marcina007,14,2392,2441
tmt514,15,2496,2518
flashmt,16,2304,2371
mR.ilchi,17,2292,2361
bakabakashyoshyo,18,1989,2130
jx_wuyi,19,1912,2068
wrong,20,2299,2361
sankear,21,2402,2435
Arterm,22,2117,2223
ACMonster,23,2119,2224
vlad107,24,1971,2110
tafy,25,1946,2090
anton,26,2212,2289
-DMYTRO-,27,2119,2219
Fefer_Ivan,28,2207,2282
Olja,29,2174,2257
cmd,30,2130,2224
Mimino,31,2018,2140
rinigan,32,1860,2017
Kurpilyansky,33,2091,2192
oimaster,33,2123,2215
dario2994,35,2011,2131
yangyue250,36,1752,1925
.o.,36,1989,2114
dreamoon,38,2330,2353
HELEN_KK,39,2164,2238
uwi,40,2367,2374
GlebsHP,41,2130,2211
Riatre,42,2098,2188
alpc172,43,1950,2078
kickbutt,43,2146,2220
cgy4ever,45,2465,2426
Qwaz,46,1837,1988
kolina,47,1701,1874
Alex_2oo8,47,2161,2226
Edvard,49,2235,2273
moshiur,50,1932,2059
KhaustovPavel,51,2225,2264
ztxz16,52,1993,2102
sweiss,53,1982,2093
ChuckLin2014,54,2317,2318
yeputons,55,2699,2618
unbing,56,2168,2220
buko,57,2007,2108
pewpew,58,1956,2070
lxyxynt,59,1958,2071
Ilya_MSU,60,2125,2187
shindo,61,1966,2075
MeinKraft,62,1788,1937
MarioYC,63,1821,1963
snuke,64,2049,2131
NALP,65,2224,2244
pashkal,66,1931,2045
Di735,67,2061,2136
scli,68,1703,1862
vfleaking,69,1960,2063
knightL,70,2234,2244
Gassa,71,2398,2349
ig_dug,72,2039,2116
lyc,73,2193,2215
gs12117,74,2129,2173
Milanin,75,2242,2242
Chen_ChaoRui,76,1873,1994
indy256,77,1868,1989
infrmtcs,78,2022,2099
qwerty787788,79,2174,2196
void_rank,80,1772,1912
lythanh,81,1766,1906
Captain_CoCo,82,2066,2124
fhlasek,83,2181,2195
FattyPenguin,84,2271,2245
kleninz,85,1730,1874
Gabaum,86,1815,1942
Cyin,87,1892,1999
Shik,88,2237,2221
logicmachine,89,2099,2138
natsugiri,90,2022,2088
I_love_Tanya_Romanova,91,2336,2285
phtniit,92,1979,2057
espr1t,92,2209,2200
dancho,92,2217,2205
Jonasz,95,1874,1980
kraskevich,96,2170,2172
KrK,97,2095,2127
Breakun,98,2255,2217
sbasrik,99,1862,1968
wyl8899,100,2206,2188
miketcyue,101,1977,2048
Xellos,102,1788,1910
yukim,103,1957,2032
rng_50216,104,1734,1865
iroro,105,2069,2103
chokudai,105,1988,2051
Jokser,107,2083,2109
Dmitry_Egorov,108,2451,2375
KaiZeR,109,1722,1852
liouzhou_101,110,2177,2160
johnasselta,111,2045,2082
asembl,112,1924,2002
dolphinigle,113,2401,2330
shangjingbo,114,2376,2309
zglicz,115,1867,1960
savinov,116,1966,2027
kawatea,116,2167,2147
UESTC_Nocturne,118,2191,2157
malcolm,119,2103,2108
Ra16bit,120,2299,2241
James,121,2017,2055
MinakoKojima,122,2053,2076
DexTrom,123,1976,2028
newbeginBKB,124,1945,2007
Monmoy,125,2027,2058
lostRating,126,1903,1977
fk2001,127,1723,1842
Rubanenko,128,1875,1956
TMandzu,129,2125,2110
tyamgin,130,1905,1975
Madiyar,131,1929,1990
seanwu,131,2213,2164
Aman,133,1709,1826
mzry1992,134,1719,1834
were3441,134,1735,1847
hiepsieunhan,136,2012,2038
fdrainboy,136,1746,1854
ACJulian,138,1788,1885
d891320478,139,1814,1904
Krig,139,1949,1997
Timur_Sitdikov,141,2254,2195
Egor,142,2734,2633
Mex-Mans,143,1889,1954
perennial_fanatic,144,1953,1995
Monyura,145,2204,2151
willothewisp,145,1809,1896
cjtoribio,147,1812,1897
mbfilho91,147,1778,1872
jonathanpaulson,149,2116,2083
alpc104,150,2058,2052
striver,151,1740,1840
msg555,151,2376,2294
Vaness,153,1822,1900
chavit,154,1936,1976
Myth5,154,1989,2008
Landertxu,156,2224,2164
kevinsogo,157,1796,1878
Maigo,158,1723,1822
BIT_silence,158,1823,1897
yoki_wisa,160,1754,1845
hgminh,161,1727,1823
cxlove,161,2058,2041
stan,161,2022,2022
LiGhTeNinG,164,1996,2003
Enchom,165,1935,1966
vexorian,166,1852,1912
eggeek,167,1845,1906
hanfei19910905,168,1866,1920
Eureka,169,2121,2074
pragrame,170,1888,1933
gogokefakefa,171,2008,2005
marcoskwkm,172,1861,1913
jehad131,172,1928,1956
Sisu,174,2219,2154
kormyshov,174,2091,2048
lxhgww,176,2022,2008
mrtempo,177,2027,2009
SergeyLazarev,178,1912,1942
dianbei,179,2029,2008
marspeople,180,2005,1995
Umqra,181,2103,2055
stevenkplus,181,1927,1948
laoriu,183,1723,1806
LoveZx,184,1763,1836
masoshonen,185,1718,1801
