handle,rank,oldRating,newRating
ivan.popelyshev,1,2100,2189
gawry,2,2013,2126
tourist,3,2203,2256
natalia,4,2002,2113
PavelKunyavskiy,5,2087,2168
rem,6,2037,2131
dzhulgakov,7,2205,2242
AlTimin,8,1718,1922
AleX,9,1861,2011
vot,10,1891,2024
sankear,11,1670,1881
vsb,12,1930,2052
al13n,13,1924,2046
iwiwi,14,2060,2126
ainu7,15,1952,2055
arseny30,16,1811,1967
dolphinigle,17,1934,2039
LayCurse,18,1999,2076
maksay,19,1915,2023
alexey.enkov,20,1988,2064
Ra16bit,21,2131,2144
ilyakor,22,2176,2165
ivan.metelsky,23,1952,2029
Thekid,24,1940,2029
Ferlon,25,1720,1897
scottai1,26,1713,1891
sdya,27,2137,2127
volkhin,28,1647,1846
DStepanenko,29,1799,1936
nevidomy,30,1915,1997
Steps09,31,1817,1945
Slevin,32,1879,1975
espr1t,33,1699,1870
IvayloS,34,1666,1847
niyaznigmatul,35,1894,1980
t__nt,36,1599,1803
Egor,37,2089,2071
sky58,38,1818,1930
Dabek,39,1751,1890
Fefer_Ivan,40,1861,1952
uwi,41,1899,1967
rng_58,42,2113,2065
pt1989,43,1737,1877
slycelote,44,1923,1973
murphy,45,1646,1820
RAVEman,46,2118,2056
Orfest,47,1945,1977
SpookyCookie,48,2007,2003
jaaro,49,1903,1952
freak93,50,1794,1896
ConanKudo,51,1968,1978
LLI_E_P_JI_O_K,52,1772,1881
Romka,53,2005,1989
voover,54,1662,1816
arosusti,54,1500,1699
wywcgs,56,1952,1962
---Grigor---,56,1839,1909
Jonasz,58,1500,1697
vladimir_nedev,59,1854,1913
Shik,60,1960,1951
GrumpyKitten,61,1656,1800
permin,62,1972,1963
zeliboba,63,2003,1973
cyph1e,64,1824,1893
Alexander,65,1486,1650
ChuYuxun,66,1921,1933
buko,67,1889,1915
Seemann,68,1500,1694
SAMueL,69,1548,1730
lwc626,70,1819,1879
Copymaster,71,1645,1787
cuiaoxiang,72,1763,1849
iakolzin,73,1834,1880
ir5,73,1814,1871
quyse,75,1691,1807
felix_halim,76,1652,1784
pank.dm,77,1744,1831
cafelier,78,1760,1837
pperm,79,1991,1930
skaramouche,79,1500,1685
it4.kp,79,1938,1910
S.Yesipenko,82,1702,1799
osa_k,83,1562,1722
logicmachine,84,1636,1760
Medium,85,1878,1879
DDDDDDDDDDDDDDDDDDDDDDDD,86,1761,1826
finomen812,87,1500,1693
andrey-tsb,88,1747,1808
duolon,89,1586,1730
Igor_Kudryashov,90,1853,1860
Abra,91,1555,1708
Mahdi,92,1641,1757
anhdt,93,1630,1750
indy256,94,1818,1836
mrc88,95,1891,1861
mipt.vi002,96,1559,1703
wangzhihao,97,1859,1846
Liaksiejka,98,1580,1713
yak_ex,99,1742,1795
Fdg,100,1958,1888
Kenny_HORROR,101,1917,1858
DPR-pavlin,101,1725,1784
KhaustovPavel,103,1966,1891
dschlyter,104,1648,1738
package.zaic,105,1786,1807
HolkinPV,106,1811,1815
Sergey.Akimov,107,1635,1711
ysyshtc,108,1823,1816
fura2,109,1454,1626
havaliza,110,1835,1817
ifsmirnov,111,1500,1690
2222,112,2114,2004
moshiur,113,1611,1714
Fcdkbear,114,1683,1749
hadesgames,115,1639,1726
Connector,116,1694,1748
SeMeKh,117,1586,1696
Gerald,118,1952,1874
KirillB,119,1749,1770
RedAnt,120,1636,1717
IwfWcf,121,1613,1690
vish,122,1504,1639
yechencheng,123,1768,1773
obi1kenobi,124,1563,1673
yvasyliv,125,1533,1649
zpl2,126,1715,1746
