handle,rank,oldRating,newRating
subscriber,1,2523,2576
tourist,1,3501,3554
eduardische,2,2179,2358
Alex_2oo8,2,2688,2867
AlexDmitriev,3,2894,2966
Kostroma,3,2746,2818
LHiC,4,2883,2927
V--o_o--V,4,2819,2863
KAN,5,2687,2688
vepifanov,5,3076,3077
GrumpyKitten,6,2426,2535
SirShokoladina,6,2575,2684
KuchumovIlya,7,2540,2578
Merkurev,7,2826,2864
pavel.savchenkov,8,2137,2284
Kaban-5,8,2415,2562
ifsmirnov,9,2718,2756
Arterm,9,2566,2604
izban,10,2629,2662
Belonogov,10,2654,2687
ershov.stanislav,11,2846,2813
-XraY-,11,2888,2855
RomaWhite,12,2950,2923
witua,12,2481,2454
kickbutt,13,2404,2517
Goofy57,13,2077,2190
Temirulan,14,2193,2307
azizkhan,14,2326,2440
sankear,15,2817,2765
Zlobober,15,2880,2828
_meshanya_,16,2458,2484
TeaPot,16,2586,2612
Umqra,17,2407,2361
Um_nik,17,2907,2861
IAmNotDaniil,17,2476,2545
adedalic,17,2012,2081
tunyash,19,2348,2381
sinesight,19,2523,2556
vladi,20,2420,2502
I_love_Tanya_Romanova,21,2595,2609
MrDindows,21,2288,2302
IlyaLos,22,2276,2324
HellKitsune,22,2412,2460
antonkov,23,2240,2364
Yurik,23,1630,1754
VArtem,24,2641,2644
Nikitosh,25,2540,2561
ComradePetr,25,2072,2093
SpyCheese,26,2522,2541
madshuttlecock,26,2147,2166
Aksenov239,27,2231,2225
mmaxio,27,2599,2593
sdya,28,2797,2739
Seyaua,28,2435,2377
maksay,29,2400,2376
KADR,29,2610,2586
sokian,30,2337,2380
Babanin_Ivan,30,2161,2204
netman,31,2355,2325
andrew.volchek,31,2628,2598
savinov,32,2546,2532
map,32,2302,2288
WYOCMWYH,33,2075,2153
urusant,33,2156,2234
_LeMur_,34,1803,1921
Mushegh,34,2098,2216
albert96,35,2519,2494
harhrayr,35,2399,2374
skrydg,36,2351,2380
haku,36,2072,2101
maxkvant,37,2184,2253
MZuev,37,2001,2070
Seemann,38,2414,2367
Copymaster,38,2597,2550
kb.,39,2388,2403
Tinsane,39,2018,2033
ztk,40,2336,2339
ballon,40,2267,2270
zemen,41,2561,2526
Skird,41,2202,2167
flerchy,42,1270,1300
Golovanov399,42,2338,2368
adamant,43,2242,2237
I_hate_ACM,43,2356,2351
Egiby,44,1649,1761
thefacetakt,44,2044,2156
Igel_SK,45,2239,2254
Fcdkbear,45,2182,2197
Fdg,46,2665,2598
Furko,46,2186,2119
romanasa,47,2012,2015
josdas,47,2350,2353
komendart,48,2291,2298
zloyplace35,48,2096,2103
arsijo,49,2101,2151
iSlava,49,2006,2056
_XuMuk_,50,2066,2048
BigBag,50,2406,2388
Wild_Hamster,51,2338,2346
kuviman,52,2311,2250
Edvard,52,2543,2482
teleport,53,2397,2375
Tranvick,53,2041,2019
RoKi,54,2123,2145
Ajosteen,54,2096,2118
kolesov93,55,2599,2504
qwaker.00,55,2537,2442
Kepnu4,55,2283,2265
Eledven,55,2187,2169
AndreySergunin,57,2218,2209
irkstepanov,57,2171,2162
Awa149,58,2167,2158
AlexIlin,58,2202,2193
reconst,59,1744,1879
Raven_gg,59,1728,1863
Lo_R_D,59,1976,2012
vas.and.tor,59,2045,2081
Constantius,61,1836,1947
aytel,61,1733,1844
gbarto,62,1958,1985
Noobgam,62,2075,2102
mHuman,63,2097,2144
Fedosik,63,2330,2310
Melnyk,65,2186,2157
Oryshych,65,2225,2196
Timur_Sitdikov,66,2320,2276
abistrigova,66,2181,2137
DimonK,67,1994,2045
Naduxa,67,1779,1830
romanandreev,68,2604,2478
enot110,68,2648,2522
YakutovDmitriy,69,2431,2366
BudAlNik,69,2159,2094
krock21,70,1960,2038
SmallBoy,71,2049,2064
MadNick,71,1918,1933
NovaBlast,72,1829,1788
Sert,72,2334,2293
greencis,73,2230,2213
EvErka,73,1653,1636
TonySnark,74,2208,2196
afedor,74,2070,2030
RostVel,74,2241,2201
egor_bb,76,2189,2147
Lord_F,76,2122,2080
Sinner,76,2305,2245
Slamur,76,2147,2087
Anarivu,78,1965,1937
yeti,78,2178,2150
Geisterkirche,79,1315,1433
aan93,79,1754,1872
Vanek,79,1927,1945
Waldis,79,1881,1899
budro,81,2385,2307
Sagiri_Izumi,81,2149,2071
maxplus,82,1962,1970
nijikilling,82,1869,1877
WiBk,83,1880,1887
alex700,83,1945,1952
