handle,rank,oldRating,newRating
tourist,1,3093,3141
PavelKunyavskiy,2,2656,2722
Egor,3,2692,2736
2222,4,2253,2381
dreamoon,5,2147,2299
Petr,6,2753,2764
BSBandme,7,2023,2203
tomek,8,2283,2393
-XraY-,9,2201,2331
cerealguy,10,2545,2587
rng_58,11,2899,2859
littlesheep2012,12,2244,2359
hirosegolf,13,2318,2412
ACMonster,14,2375,2452
ivan.metelsky,15,2608,2623
Monyura,16,2261,2367
alpq654321,17,2120,2265
poopi,18,2133,2274
Uni,19,1764,1999
EmK,20,1872,2083
Sfairat,21,2096,2245
qwerty787788,22,2471,2508
hos.lyric,23,2417,2468
mruxim,24,2317,2397
NVAL,25,2036,2199
glassices,26,2378,2436
I_hate_ACM,27,2155,2281
KADR,28,2484,2506
ramen-,29,2274,2361
.o.,30,2355,2415
TMandzu,31,2236,2333
PlayLikeNeverB4,32,1901,2097
liympanda,33,2382,2429
izban,34,2278,2357
I-juice,35,2187,2295
crx,36,2140,2262
Riatre,36,2219,2316
climpet,38,2283,2356
Ruthles,39,2209,2306
darnley,40,2225,2315
maksay,41,2247,2329
Dmitry_Egorov,42,2560,2526
Nerevar,43,2239,2321
Milanin,44,2286,2351
ArmanK,44,1863,2062
GrumpyKitten,46,1982,2146
Igor_Kudryashov,47,2305,2359
Nicolas16,48,2082,2213
guille,49,2116,2234
WCG,50,1919,2099
jablko,50,2189,2281
niquefa_diego,52,2059,2194
tomasz.kociumaka,52,2576,2522
Arterm,54,2312,2354
lijian3256,55,1977,2136
I_love_Tanya_Romanova,56,2148,2249
pewpew,57,2134,2239
Krig,58,2192,2275
shilov,58,1893,2075
TeaPot,58,1972,2130
Alex_2oo8,61,2136,2237
Xiaodongdong,62,1996,2144
Jokser,62,2157,2249
Fefer_Ivan,64,2303,2336
kingofnumbers,64,1894,2072
RomaWhite,66,2104,2212
snuke,67,2151,2240
badpoet,67,1850,2039
SanSiroWaltz,69,1956,2112
teleport,70,1930,2094
White_Bear,71,2141,2231
Mex-Mans,72,2279,2312
archerundead,72,1806,2003
Bobik,72,2181,2254
mugurelionut,75,2272,2305
enot110,76,2423,2386
phidnight,76,2213,2269
rares.buhai,78,2160,2236
natsugiri,78,2096,2196
DEGwer,80,2234,2277
Rubanenko,81,2200,2256
evima,82,2151,2226
zeliboba,83,2295,2308
SamanSami,84,2054,2165
MeinKraft,85,2141,2218
Shtrix,86,2153,2224
vlad107,87,2266,2287
Qwaz,88,1948,2094
petrzlen,88,1851,2027
mjmjmj,90,2264,2282
Copymaster,91,2114,2196
flashmt,92,2227,2260
piob,92,2196,2243
mjy0503,94,2204,2245
aropan,95,2280,2285
gjh,95,1849,2022
Kostroma,97,2264,2274
Fdg,97,2356,2321
catupper,99,1899,2054
ania,100,2126,2195
James,100,2241,2259
IvL,102,2092,2174
zec23456,103,1948,2084
Um_nik,104,1961,2092
ballon,105,2100,2176
romanandreev,106,2254,2259
dwellings,106,1756,1947
momo_vn,108,2048,2143
equation314,109,1748,1940
qedminfo,110,1828,1998
mgv,111,2060,2147
netkuba,111,1992,2106
lostRating,113,2290,2269
subscriber,113,2339,2291
kAc,113,2315,2280
fotiIe96,116,1708,1905
pperm,117,2269,2254
Sindweller,118,1920,2056
SebP,119,1883,2031
Divanshu,119,1819,1987
svanidz1,121,2236,2234
Ra16bit,122,2387,2325
fsouza,123,2217,2221
zemen,124,2237,2231
carabet.cosmin,125,1797,1968
Noire,126,1883,2027
azlhust,126,2037,2122
k1nval,128,1733,1918
cvm,129,1843,1998
yeti,130,1736,1920
KNIGHT0X300,131,1794,1962
kait,132,1871,2015
qph-Jeremy,133,1994,2092
Merlininice,134,1909,2039
qwaker.00,134,2043,2119
AlexDmitriev,136,2239,2218
Belonogov,137,2052,2122
xyz2606,138,2135,2166
KungA,138,2072,2132
cxjyxx_me,140,2113,2153
a58,141,2143,2167
tworuler,142,2101,2145
seasons-in-the-sun,143,1976,2074
Alexey,144,1781,1946
keivan,145,2072,2127
al13n,146,2678,2570
Tyg3R,146,1823,1974
ArtDitel,148,2054,2115
HarDToBelieve,149,1891,2018
dianbei,150,2041,2106
Just_a_boy,151,1863,1998
architkarandikar,152,2110,2141
chavit,153,2276,2223
zhudhjen,153,1760,1926
yuusti,155,1792,1948
s0en1it,156,1835,1977
__Shi,157,1795,1949
dc.,158,2235,2193
pershik,159,1944,2045
Noskov,160,1778,1935
suckerr,161,2092,2124
dnk,162,2099,2126
shanquan2,163,1703,1878
sune2,164,2078,2114
Witalia,164,1955,2047
Kharybin,166,2011,2078
yosupo,167,1804,1950
sn23581,168,1799,1946
michal27,168,2002,2071
morojenoe,170,1855,1983
Zool,171,1796,1942
xrz199721,171,1707,1877
olimpo,173,1950,2038
xyz111,174,2104,2119
package.zaic,175,1950,2037
Auster,176,2169,2147
TankEngineer,176,2433,2344
oml1111,178,1917,2016
For_the_Love,179,2146,2134
MrDindows,180,2224,2171
Vbifial,180,1741,1898
newSolar,182,1840,1965
sping128,182,1906,2007
nims11,184,1715,1877
dani1373,185,2055,2086
SirShokoladina,186,2306,2236
seland,186,1856,1973
wilyin,188,1864,1977
satchipear,189,1756,1904
ttiplea,190,2101,2103
heduenas,191,1873,1981
