handle,rank,oldRating,newRating
SergeyRogulenko,1,2228,2328
dasko1,2,2178,2288
Egor,3,2392,2451
Burunduk1,4,2386,2443
al13n,5,2137,2251
hos.lyric,6,2431,2470
ilyakor,7,2301,2370
watashi,8,2332,2390
LinesPrower,9,2224,2308
bayleef,10,2010,2146
Milanin,11,2138,2240
gustav,12,1939,2086
dj3500,13,2005,2137
msg555,14,1955,2097
Sereja,15,2113,2215
ramen-,16,2137,2230
pasin30055,17,2097,2200
niyaznigmatul,18,2115,2211
Astein,19,2027,2146
2222,20,2237,2292
tracyhenry,21,2316,2343
scottai1,22,2059,2164
iamcs1983,22,1692,1859
ivan.popelyshev,24,2416,2395
Coder,25,2195,2253
kohyatoh,26,2081,2173
Dmitry_Egorov,27,1978,2098
Philip_PV,28,2297,2312
Orfest,28,2204,2253
Shef,30,2353,2340
Gerald,31,2241,2270
Ripatti,32,2078,2161
Steps09,33,1916,2042
natalia,34,2212,2245
Archon.JK,35,2033,2126
sdya,36,2239,2257
nk.karpov,37,1903,2028
PavelKunyavskiy,37,2281,2280
Vedensky,39,2077,2149
ainu7,40,2267,2264
cgy4ever,41,2168,2203
KhaustovPavel,42,2121,2172
Martin,43,2006,2095
balakrishnan,44,1777,1918
AlTimin,45,2052,2123
bjin,46,1978,2071
Fcdkbear,47,1865,1984
Igel_SK,48,1986,2075
Michael,49,1698,1844
nevidomy,50,2008,2087
P___,51,1890,2000
VArtem,52,1933,2030
Copymaster,53,1820,1942
havaliza,54,2031,2096
vitar,55,1848,1962
Kenny_HORROR,56,2085,2126
NikitaD,57,1919,2014
Ferlon,58,1826,1940
S.Yesipenko,59,1900,1997
KOTEHOK,60,2102,2129
andre.linhares,61,1905,1999
SergeiFedorov,62,2120,2136
dolphinigle,63,2293,2237
kcm1700,64,2283,2228
ch_g,65,1661,1799
LayCurse,66,2345,2277
Gassa,67,2243,2194
yvasyliv,68,1784,1900
R_R_,69,2213,2170
fengzlzl,70,1845,1944
MBabin,70,1925,2002
spagiarri,72,1660,1793
zpl2,73,1913,1990
ArtemKadeev,74,1741,1859
liympanda,75,2301,2235
yaro,76,2041,2068
timgaripov,76,1711,1832
chaemon,78,1734,1850
dreamoon,79,2009,2045
spartac,80,1882,1961
Romka,81,2381,2295
naihuangbao,82,1696,1815
akashin,83,1749,1858
Sergey.Bankevich,84,2110,2091
rudradevbasak,85,2157,2113
Commandos,86,1800,1895
CherryTree,87,1938,1990
Vintik,88,2248,2183
pperm,89,2185,2131
Oleg,90,2334,2251
hydrastuff,91,1852,1927
yeputons,92,2257,2188
ACube,93,2048,2045
I_love_Nastya,94,2146,2097
poopi,95,2149,2099
