handle,rank,oldRating,newRating
LHiC,1,2909,2998
V--o_o--V,1,2917,3006
egor_bb,2,2380,2551
Nikitosh,2,2432,2603
I_hate_ACM,3,2354,2455
Golovanov399,3,2690,2791
AllCatsAreBeautiful,4,2306,2405
arsijo,4,2634,2733
aid,5,2701,2781
aytel,6,2321,2443
Constantius,6,2393,2515
Z38,7,2131,2362
wxowxo1996,7,1617,1848
Alexandr_TS,8,2147,2301
Sert,8,2244,2398
Andrew_Makar,9,2806,2811
BigBag,9,2528,2533
zemen,10,2567,2635
malcolm,10,2183,2251
ch_egor,11,2439,2538
halin.george,11,2060,2159
ztk,12,2358,2451
ballon,12,2274,2367
sinesight,13,2402,2398
SpyCheese,13,2784,2780
grphil,14,2244,2383
koganeser,14,1942,2081
mHuman,15,2335,2416
komendart,15,2292,2373
senek_k,16,2430,2474
demon1999,16,2436,2480
dinge,17,1707,1853
DaniilF,17,2211,2357
Tinsane,18,2615,2632
kb.,18,2312,2329
amethyst0,19,2408,2445
AndreySergunin,19,2431,2468
qoo2p5,20,2431,2483
Livace,20,2243,2295
Petruchcho,21,2085,2162
pitfall,21,2353,2430
MrKaStep,22,2285,2352
bixind,22,2272,2339
voidmax,23,2458,2493
egor.lifar,23,2286,2321
irkstepanov,24,2310,2403
syncopate,24,1764,1857
Melnik,25,2057,2192
hloya_ygrt,25,2000,2135
adedalic,26,2320,2409
353cerega,27,1870,1947
SYury,27,2332,2409
Sehnsucht,28,2031,2169
Sun_For_Life,28,1958,2096
pomo_mondreganto,29,1981,2108
I_hate_PWN,29,2057,2184
Waldis,30,2069,2182
Vanek,30,2044,2157
ShadowGorn,31,1979,2025
temich,31,2402,2448
super_azbuka,32,2160,2241
Khusainov,32,2136,2217
Fedosik,33,2224,2285
vilcheuski,33,2191,2252
Adalbert,34,2357,2381
I_love_Maria_Ivanova,34,2309,2333
GrumpyKitten,35,2334,2399
andrew.volchek,36,2567,2549
teleport,36,2341,2323
khadaev,37,2502,2516
Madball,38,2279,2338
Programmer007,38,2009,2068
Vladyslav,39,2537,2525
Omelianenko,39,2272,2260
Tachyon29,40,2453,2448
AeonHQ,40,2343,2338
kristapuciitis,41,2129,2180
JustN,41,2241,2292
Sarkin,42,2171,2230
kuzmichev_dima,42,2141,2200
SendThemToHell,43,2038,2082
Andreikkaa,43,2298,2342
Marchello,44,2209,2213
ShadowLight,44,2431,2435
Raven_gg,45,1919,2080
Letinapx,45,1674,1835
Moysenko,46,1751,1903
ialakhtin,46,1912,2064
grumpy_gordon,47,2473,2479
felix,48,2398,2354
Trumen,48,2586,2542
gnomina007,48,2325,2322
nikgaevoy,48,2363,2360
