handle,rank,oldRating,newRating
Egor,1,2692,2724
KADR,2,2403,2439
yeputons,3,2582,2597
burunduk3,4,2303,2330
Petr,5,2718,2700
RAD,6,2460,2465
Mimino,7,2226,2245
Milanin,8,2171,2189
MakeRussiaGreatAgain,9,2497,2481
Edvard,10,2311,2311
niyaznigmatul,11,2533,2505
Fefer_Ivan,12,2217,2217
IlyaLos,13,1893,1909
sexyprincess91,14,2250,2240
Igor_Kudryashov,15,2176,2170
Avalanche,16,2021,2022
kickbutt,17,2292,2267
e-maxx,18,2273,2247
Abra,19,2084,2072
IgorKoval,20,1733,1735
HolkinPV,21,1963,1953
Avitella,22,1893,1884
aRSeniy,23,1909,1896
nekrald,24,1773,1764
