handle,rank,oldRating,newRating
HAPKOMAH,1,1676,1753
weekend1997,2,1396,1584
jianzuan,3,1589,1706
21023183,4,1605,1714
Scintillo,5,1649,1737
KJBS2,6,1500,1675
lyk248289469,7,1607,1713
3141592653ly,8,1650,1735
szh_bash,9,1681,1750
Alex7,10,1660,1739
small-szx,11,1502,1651
shovonshovo,12,1675,1745
dirtyword,13,1425,1600
VeniVidiVici,14,1627,1720
Totoro,15,1695,1752
l1n4r,16,1664,1737
bible,17,1594,1701
Saveliy,18,1679,1743
scotter,19,1633,1720
sth1997,20,1500,1669
codexile,21,1629,1717
qazwsxedcrfvtg14,22,1592,1697
mikemikechen,23,1686,1743
rezwan4029,24,1539,1666
hzwer,25,1608,1703
AssassinsCreed,25,1691,1743
frostsoul,27,1500,1666
Cronologium,28,1685,1739
smallling,28,1589,1692
ruixingw,30,1669,1730
G-Back,30,1699,1744
thermal,30,1494,1637
12zuferj123,33,1581,1685
syc1999,34,1622,1705
chenzeyu97,35,1558,1671
Shakugan,36,1567,1676
openxxx,37,1627,1706
VTR,38,1479,1624
maks1906,39,1576,1679
pseudo,40,1438,1597
lirh8121099,41,1614,1697
nuolan,42,1677,1726
rasoolll,43,1500,1658
peaceful,44,1626,1702
sxczf,45,1366,1545
randygx,45,1668,1720
chreak,47,1461,1609
AMendel,48,1670,1719
Miras321,49,1694,1728
Iulia_Duta,49,1419,1580
jiangshibiao,51,1606,1687
zhangchenxu1,52,1595,1681
faebdc,53,1500,1654
Nick____,54,1472,1612
Basha,55,1657,1709
moh.amr,56,1674,1715
Songuku95,57,1580,1671
SkyDec,58,1597,1679
bayram,59,1633,1695
Prim,60,1645,1700
Danstahr,61,1616,1686
xig2014,62,1500,1650
ssxiaohao,63,1650,1701
gasin,64,1696,1719
shadow95,65,1500,1649
Kurosaki,66,1636,1692
SMK.Ezzabady,67,1695,1716
cojna,68,1669,1705
Tahlil,69,1367,1536
xc_down,70,1638,1691
a305657,71,1632,1688
daksenik,72,1481,1609
choke,73,1647,1693
DanielChau,74,1567,1655
EbrahimTahernejad,75,1535,1638
lovexxx,76,1611,1675
XiaoYiSi,77,1500,1643
qgx446738721,78,1626,1681
Cr0wley,79,1596,1667
alexpizarroj,80,1693,1706
ccc666,81,1425,1571
ebrahim,82,1594,1664
lwd_acm2013,83,1596,1664
koloniss,84,1638,1682
supra,85,1447,1583
rajagopal_kumar,86,1615,1671
ivan.sachkovski,87,1500,1639
Sunar,88,1531,1630
Lint,89,1425,1567
vlade087,90,1659,1687
Vazgen,91,1664,1688
Nodir.Daminov,92,1492,1606
the_redback,93,1567,1645
Koblyk,94,1691,1696
cup_of_tea,95,1651,1680
I_learn_OCaml,96,1327,1497
DimonK,97,1557,1638
hacker11,97,1553,1636
AliX,99,1500,1634
WTL,100,1554,1635
boo,100,1668,1684
wyxourlove,102,1612,1660
EROR,102,1156,1356
muratakburak,104,1521,1616
KnightSaber77,105,1336,1500
IHomutovsky,106,1136,1337
Dream_Chaser,107,1263,1444
dragonslayerx,108,1465,1583
ivplay,109,1553,1630
UsedToBe,110,1464,1582
a569329637,111,1373,1524
Miron95,111,1677,1679
waterman1009,113,1500,1627
Sergiu,113,1687,1682
Ekaterina999,115,1469,1583
Ringod,115,1654,1669
robots.txt,117,1630,1659
Stadly,117,1666,1672
zhuyaoyu,117,1562,1630
Maestr0,117,1566,1632
sansid,121,1394,1534
senya_,121,1500,1624
NourElRashidy,123,1506,1599
iSlava,123,1444,1565
master_j,123,1657,1665
Svyat,126,1646,1659
FatalException,126,1595,1640
murasame,126,1573,1630
JoudZouzou,129,1426,1551
1e9,129,1494,1590
Kaga2,129,1695,1673
BENYAM1N,132,1581,1631
alexveliki,132,1496,1590
BD777,132,1696,1672
Lazzaro,132,1514,1599
meijun,132,1615,1644
QProgS,132,1612,1643
cloudwater,132,1290,1456
Aventador,139,1493,1584
TonySnark,139,1564,1619
Nur.M,139,1416,1540
faisal47,139,1522,1599
DieAnderen,139,1428,1548
KENNYPARK,144,1440,1553
Al2K,144,1651,1650
PashaChemerys,144,1543,1607
Rafsan,144,1683,1660
glebvr,144,1316,1471
jasmes,144,1593,1629
eopXD,144,1676,1658
ultimatemaster,144,1622,1640
Guliash,152,1693,1657
blazerer,152,1672,1652
cheswick,152,1473,1568
AKJ88,152,1684,1655
wwwsealss,152,1623,1635
r_chesnokov,152,1686,1655
GugaMA,152,1429,1543
rigelbm,159,1464,1560
okuraofvegetable,160,1654,1641
craig04,160,1617,1628
MAE,160,1454,1554
Bebe,160,1470,1563
Staelth,160,1615,1628
ladpro98,165,1564,1605
erreze,165,1405,1523
kursatbakis0,165,1439,1543
chitanda,165,1636,1632
mrsam,165,1455,1552
Morgan_HackProg,170,1619,1623
ivanilos,170,1609,1620
Minshik,170,1455,1550
Dlessi,170,1256,1416
yellow1,170,1451,1548
wr_1737,170,1672,1640
Tparsa,170,1442,1543
nikalosaberidze,177,1483,1562
gaoyang,177,1631,1624
AlexSam,177,1548,1592
himank,177,1566,1600
