handle,rank,oldRating,newRating
yooo,1,1500,1710
zzy,2,1626,1744
High_Rich_Handsome,3,1585,1725
bookcity_clock,4,1652,1754
capythm,5,1543,1704
ts12,6,1500,1707
hhb,7,1658,1755
Conny,8,1535,1698
orz_heyuyu,9,1500,1707
ziedaniel1,10,1612,1734
Star-chan,11,1636,1744
lythanh,12,1698,1767
wilwell,13,1695,1766
dsbuaa,14,1541,1699
wxcc,15,1588,1721
maggot092,16,1563,1708
OkazakiTomoya,17,1500,1703
brunoja,18,1654,1747
bilibili2,19,1500,1703
gomineral03,20,1500,1702
alpc95,21,1675,1753
obag,22,1681,1755
WJMZ8MR,23,1631,1735
Reikon,24,1564,1705
eha,25,1456,1648
XadillaX,25,1460,1650
m.radwan,27,1694,1757
Neil,28,1678,1751
TankEngineer,29,1686,1753
I_love_Malika,30,1628,1730
panacekcz,31,1583,1711
sas4eka,32,1682,1749
O_Fish_O,33,1500,1697
Bobgy,34,1579,1707
ixxa,34,1640,1733
vlfom,36,1594,1713
bdzl,37,1659,1739
killerdjo,38,1461,1646
accelerator,39,1500,1695
crystal,40,1588,1709
kirakira,41,1601,1714
az5248655,42,1381,1596
Warrior,43,1606,1715
alpczy,44,1500,1693
nigo92,45,1645,1729
huicpc0207,45,1610,1716
shubhanshu,47,1549,1688
cookie810,48,1687,1742
dimka,49,1663,1733
davidmg,50,1678,1738
Shaykhutdinov-T-I,51,1485,1654
ankit_shukla,52,1586,1702
VeraK,53,1699,1743
lchf,54,1692,1740
asecret,55,1559,1689
YangJueji,55,1666,1731
TarasSavitskyi,57,1528,1674
xwchen,58,1630,1716
Errathy,59,1673,1731
nishitiiith,60,1426,1618
sim0629,60,1584,1697
NVAL,62,1592,1700
catupper,62,1586,1697
Zip753,64,1659,1724
CMHJT,65,1500,1685
shindannin,66,1610,1705
PlausibleDeniability,67,1557,1682
phtniit,68,1674,1726
enzam,69,1688,1729
YYOne,70,1691,1730
Ram_iL,71,1505,1657
hamlet_fiis,71,1650,1717
songzhongping,73,1251,1493
AC9,74,1656,1717
soy_sauce,74,1450,1626
jill-jenn,76,1500,1681
style_luo,77,1576,1686
alpc91,78,1438,1618
bohuss,79,1515,1658
mr620,80,1429,1612
Tamanna_24,81,1204,1453
bakharev.k,82,1658,1713
zengarden,83,1341,1556
LoveCJ,83,1500,1678
zdfcf,83,1500,1678
Eugene,86,1600,1691
ilovepink,87,1584,1685
dr.ikros,87,1436,1614
NoSoul,89,1603,1691
Fbulatov,89,1550,1670
iceman91,89,1511,1652
mbaros,92,1454,1622
Lucky_Y,93,1500,1675
wtf123,94,1500,1674
beyondxgb,94,1670,1710
bdepwgjqet,96,1667,1708
Predimonio,97,1546,1665
Renkai,98,1631,1696
xtu_hrq,99,1515,1650
sokokaleb,100,1568,1672
