handle,rank,oldRating,newRating
tourist,1,2902,2938
RAVEman,2,2508,2569
aropan,3,2208,2311
Burunduk1,4,2373,2441
Petr,5,2762,2764
Zlobober,6,2230,2317
sevenkplus,7,2409,2460
tigvarts,8,1763,1929
hos.lyric,9,2603,2613
yeputons,10,2573,2584
YuukaKazami,11,2635,2631
Martin,12,2326,2383
al13n,13,2397,2437
KADR,14,2236,2309
stgatilov,15,2437,2462
RAD,16,2430,2454
Dmitry_Egorov,17,2315,2364
Archon.JK,17,2248,2312
-XraY-,19,2166,2246
Egor,20,2603,2572
KAN,21,2174,2248
PavelKunyavskiy,22,2227,2287
mR.ilchi,23,2088,2180
MaxBuzz,24,2026,2128
Erop,25,2124,2203
Gassa,26,2147,2219
havaliza,27,2194,2259
cgy4ever,28,2387,2394
fura2,29,2132,2205
bayleef,30,2045,2137
it4.kp,31,1934,2050
buko,32,2064,2150
Chmel_Tolstiy,33,2416,2404
heyihong,34,2054,2140
Timur_Sitdikov,35,1996,2094
MBabin,36,2132,2196
Shef,37,2148,2206
chnlich,38,2239,2270
acherepanov,39,2086,2158
muliguishou,40,1982,2079
scottai1,41,2207,2243
PattS,42,2008,2096
Sereja,43,2163,2209
zanoes,44,2104,2165
huyuanming11,45,2061,2133
Marcin_smu,46,1731,1868
zpl1,47,2090,2152
rudradevbasak,48,2392,2355
freak93,49,2105,2160
not,50,1749,1881
LGM,51,2123,2170
Igor_Kudryashov,52,2118,2166
Fefer_Ivan,53,2129,2172
chavit,54,1837,1952
superpear,55,2014,2087
maximkoval,56,1943,2033
knightL,57,1944,2033
at1,58,1817,1932
AleX,59,2196,2210
Deamon,60,1907,2003
DamianS,61,2018,2084
wuzhengkai,62,1921,2011
sdya,63,2430,2373
whitetooth,64,1880,1977
Bugman,65,1924,2011
csimstu,65,2234,2228
R_R_,67,2111,2142
bjin,67,2114,2144
Borisp,69,2008,2069
cjtoribio,70,1726,1847
kormyshov,71,1933,2012
tunyash,72,1983,2047
nathanajah,73,1947,2020
Romka,74,2401,2341
salex,75,1954,2023
adrian.jaskolka,76,1737,1852
dani1373,76,1988,2048
constkir,78,1842,1936
kolesov93,79,2033,2075
ib18,80,1877,1961
shilov,80,1809,1908
tsukuno,80,2084,2109
standy,83,1925,1995
helThazar,84,1723,1834
malcolm,85,1818,1911
dreamoon,86,2339,2281
flashmt,87,2180,2161
cjLD,88,2243,2198
AstroConjecture,89,1715,1824
uwi,90,2186,2160
fjxmlhx,91,1890,1963
riad,92,1856,1935
esrever,92,1830,1915
cheshire_cat,94,1750,1849
hasi,95,1809,1896
Endagorion,96,2211,2167
ArtemKadeev,97,1894,1959
guille,98,1728,1828
YX201314,99,1919,1976
Kornacker,100,1827,1906
etendren,101,1724,1823
MarioYC,101,1888,1951
pzzxj,101,1752,1846
WXYZ,104,2246,2192
Shtrix,105,1996,2023
khanhptnk,106,1713,1810
xujie,107,2076,2073
Martial,108,1809,1886
windy7926778,109,1975,2005
learningSister,110,2060,2060
coolinging,111,2025,2036
yukim,112,1901,1951
cheezer,113,1923,1966
sinesight,114,1799,1873
GeKa,115,1884,1936
Ra16bit,116,2369,2293
hytirt,117,1916,1957
alexej,118,1757,1837
asembl,119,1840,1901
xlk,120,1842,1901
Kostyazz,121,1719,1804
fenzhang,122,1769,1844
Toshik,123,1716,1800
Mick,123,2024,2024
buaagg,125,1951,1974
mruxim,126,2125,2081
Aksenov239,127,1889,1930
tuna_salad,128,1709,1791
wyest,129,1737,1812
subscriber,129,2212,2152
choice,131,1793,1854
Cenadar,132,1902,1932
xkszltl,133,1970,1977
random.johnnyh,134,2038,2018
Battle_Mage,135,1758,1830
Mimino,136,2272,2204
sayuan,137,1972,1976
Anarivu,138,1741,1809
MinakoKojima,139,1709,1783
carlop,140,1822,1870
mcsharma1990,141,1778,1836
Troy1118,142,1861,1896
object022,143,2106,2057
dancho,144,2133,2079
Simplex,145,1712,1780
Captain_CoCo,146,1737,1800
Timur_Keks,147,1790,1840
lyoz,148,1725,1794
komiya,149,1965,1961
chEEtah,150,1884,1906
brokenwing,151,1701,1768
UESTC_Defense,151,1909,1922
arti1990,153,1757,1811
hirosegolf,154,2179,2115
This_poet,155,1719,1779
pashkal,156,1876,1895
oimaster,156,2174,2110
go_zyw,158,1794,1835
naagi,159,1862,1883
MorningSYJ,160,2079,2028
shevchen,161,2000,1970
S.Yesipenko,162,1968,1950
mzry1992,163,1875,1889
ts10,164,1870,1885
YakumoYukari,165,1724,1776
SergeyLazarev,166,1885,1893
lazylie,167,1861,1876
atetubou,168,1733,1781
vagnard,169,1733,1780
qwaker.00,169,2050,2000
jonathanirvings,169,1726,1775
-DMYTRO-,169,1994,1958
ryry56,169,1781,1817
maksay,174,2320,2229
Rubanenko,174,1833,1851
haas,174,1956,1931
cmd,174,2056,2004
tanzaku,174,1793,1822
e-maxx,174,2253,2172
aram90,174,2146,2080
ChuckLin2014,174,2191,2119
seanwu,174,1992,1952
hydrastuff,174,1893,1892
sune2,174,1923,1911
Monyura,174,1888,1888
Andrew_Makar,174,1996,1954
yarrr,174,1855,1866
vlad107,174,1942,1923
sankear,174,2143,2078
eik0u,190,1956,1916
handojo1,190,1794,1810
Malinovsky239,190,1723,1757
ballon,190,1979,1933
