handle,rank,oldRating,newRating
deadmanalive059,1,1500,1767
Wangpoi,2,1500,1767
Hearth_Stone,3,1500,1766
I_love_scott_wu,4,1500,1766
QAQ_Qrz,5,1500,1766
xwind,6,1575,1750
KimNganIsDominating,7,1547,1740
dddddddx.R,8,1500,1765
mahdinafar,9,1654,1772
Koeda_Chan,10,1500,1765
ultraspazz,11,1500,1764
DQQZK,12,1625,1764
Ancient_mage,13,1647,1769
Mikuru,14,1652,1770
marian.darius,15,1500,1763
liutianyi000,16,1672,1774
1275815452,17,1471,1706
ShiXingxing29,18,1500,1763
vadi,19,1653,1768
_PeTruS_,20,1361,1648
jkelava6,21,1654,1768
WarriorOfLove,22,1666,1770
H_H,23,1500,1761
Bat-Orgil,24,1688,1774
eXeP,25,1566,1741
leader1,26,1500,1761
scott-wu,27,1500,1761
khsoo01,28,1654,1765
ADM1N,28,1590,1748
ptnk1518,28,1500,1760
roiti46,31,1658,1765
PriestessOfTheMoon,32,1500,1759
akxxsb,33,1607,1751
71UBBLH2282V,34,1695,1771
sunjieeee,35,1670,1766
Agabek,36,1619,1754
orailly,37,1688,1769
eterxroc,38,1697,1770
UnderWay,39,1655,1761
meintoo,40,1599,1747
awh,41,1515,1718
Austria1,42,1675,1764
Jack_whj,43,1688,1767
TakeTheAegisIDontNeedIt,44,1653,1759
Jackae98,45,1688,1766
syfsyf,46,1500,1756
knight-erraunt,47,1631,1753
cyand1317,48,1658,1759
hncsyjc,49,1657,1758
Ignatyev_Aleksey,50,1610,1746
Tparsa,51,1657,1757
asd130530,52,1569,1734
dubov94,53,1696,1764
Orenji.Sora,54,1691,1763
hsnprsd,55,1626,1749
Kino,56,1607,1744
tsiki,56,1632,1750
ForeverL0ve,58,1697,1762
Nurseiit,59,1455,1688
Honour_00,60,1692,1760
naughty,61,1485,1701
shahriar_lu,62,1667,1755
Exodia,63,1656,1753
begin_hs,64,1547,1723
mindbeats,65,1604,1740
phantom002,66,1524,1714
purpleNight,67,1500,1750
strawbreey,68,1620,1743
Waldis,69,1635,1746
Z0RR0,70,1664,1752
sjtuyzh,70,1627,1744
gs11008,72,1670,1752
g_vk,73,1574,1729
jimola,74,1316,1608
bidhanr,74,1500,1749
kshitij_jain,76,1683,1752
imverypupil,77,1500,1748
Sherlock221b,78,1476,1692
Farhod_Farmon,79,1621,1740
Scau_JohnSmith,80,1599,1734
NedoL,81,1687,1751
yagami3566,82,1648,1744
TerryMcGinnis,83,1651,1744
z55250825,84,1657,1745
dreamzor,85,1651,1743
abhaygarg,85,1560,1721
mathjohnfh,87,1624,1737
__17,88,1616,1735
cly753,89,1635,1739
Hermit-dream,90,1582,1726
scau_logos,91,1441,1673
XiaoDan,92,1607,1732
LDD,93,1475,1688
lowsfish,94,1621,1734
xyz222,95,1685,1746
xfause,96,1199,1521
abc_1988_1106,97,1512,1701
alok_code,98,1647,1738
AlvinMax,99,1550,1714
NeNikita,99,1538,1710
abdou_93,99,1464,1682
stargazer,102,1603,1727
st13123018,103,1561,1716
Duc_cmn_Le,104,1629,1733
simpletest,105,1658,1738
Blazon,106,1500,1741
ajinkya1p3,107,1674,1739
cinya,108,1625,1730
akorzun,108,1466,1680
aajjbb,110,1635,1731
rj2017,110,1514,1698
WhatIsLove,112,1672,1737
DeeZL,113,1243,1550
dreamplay,114,1568,1715
ymondelo20,115,1684,1737
igor.glushkov,116,1677,1736
akill3r,117,1691,1737
Chipe1,118,1649,1731
sourabhghurye,119,1664,1733
sagitta,120,1599,1720
maximumSHOT,121,1665,1733
10chuxvietthuong,122,1500,1737
rishabhm,123,1370,1629
20171231,124,1636,1727
gbuenoandrade,124,1586,1716
mostafa_9a7c2,126,1431,1660
partinG,126,1500,1736
kona,126,1541,1703
lone_rider,129,1653,1728
hugo_cabral,130,1669,1730
nherceg,131,1699,1733
rdzrdz,132,1618,1721
tasyrkin,133,1589,1714
farizazmip,134,1664,1728
ponysalvaje,135,1686,1730
luras_oil2,136,1645,1724
Apoptoxin,137,1672,1727
Simeon98,138,1658,1725
I_Love_flyasdfvcxz,138,1567,1707
nikhil30,140,1533,1696
shank_punk,141,1477,1676
ghemnis,142,1679,1726
ppual,143,1695,1727
akimonoiryou,143,1695,1727
diptesh1ce3,145,1666,1724
yingshin,145,1586,1709
Burglar,147,1651,1721
wzc1996,148,1500,1730
thanhloannd93,149,1500,1683
IceCocoa,150,1550,1698
slowlight,151,1631,1716
GaRiD,152,1623,1715
Sippy,153,1698,1723
zh000ng,154,1650,1718
