handle,rank,oldRating,newRating
Dshovn,1,1500,1753
WhitedarkWalker,2,1500,1753
hexor,3,1500,1753
Pandii,4,1638,1765
Ronnoc_2,5,1500,1752
LinXinya,6,1500,1752
marcorezieho,7,1500,1751
adilka,8,897,1239
Prestige,9,1699,1780
oml1111,10,1502,1711
Nurlan123,11,1432,1676
yuyan,12,1643,1763
yuusti,13,1682,1773
atablash,14,1663,1768
Petr50216,15,1461,1689
jodik,16,1547,1728
scipianus,17,1686,1772
hiukim,18,1677,1770
bayram,19,1676,1769
nfssdq,20,1690,1772
wclee2265,21,1667,1766
felix,22,1643,1758
vietnktp,23,1417,1664
yurboss,24,1500,1746
naggar,25,1674,1765
LTL,26,1665,1762
Aganov,27,1519,1712
adelnobel,28,1672,1764
wyxourlove,29,1617,1748
karanaggarwal,29,1699,1770
shovonshovo,31,1608,1744
aliasadiiii,32,1683,1764
zoloogg,33,1551,1723
2011330300713,34,1661,1758
tommy_xyz,34,1540,1718
telgipz,36,1659,1757
QLSpirit_007,37,1500,1742
usukhbaatar,38,1532,1714
nuip,39,1482,1692
rodrigozhou,40,1695,1763
leisurer,41,1672,1757
Yanbozheng,42,1500,1740
amit_kumar_jha,43,1485,1691
Algiz,44,1666,1755
bayrhuu,45,1507,1701
blueseen,46,1500,1739
conan_96,47,1588,1731
xuanthuy_sp96,48,1601,1735
genius.zhaoyi,49,1678,1755
Sunnat,50,1545,1714
TDLmstzaiyiqi,51,1692,1757
mrTux,52,1548,1714
wulangbnu,53,1679,1753
SMAKH,54,1651,1746
i_dont_know_why_107,54,1500,1737
Glorfindel,54,1456,1674
Avq,57,1671,1749
AlGebr,58,1617,1735
zer0nes,59,1671,1748
Akzhol,59,1553,1714
fine,61,1500,1735
liuchuang,62,1500,1734
navabh,62,1582,1723
JohnPaulII,64,1672,1746
DanielWang,65,1614,1731
dadoubi02,66,1686,1748
haha123,66,1500,1733
jangwinner,68,1416,1649
M.Mahdi,69,1650,1739
theodotos,69,1609,1728
lyc12345,71,1602,1725
yoones.rezaei,72,1678,1744
MicroSoft_IE3.0,73,1604,1725
MoustafaMaher,74,1515,1694
Operachan,74,1500,1730
shankar556288,76,1474,1676
kreker,77,1676,1741
zgmf_x10a,78,1500,1729
Miras.Mirzakerey,78,1167,1476
DongPoSu,80,1654,1735
ziadouf,81,1179,1486
links234,81,1680,1740
jovank,83,1620,1725
3111006139,84,1635,1729
tian_fengbo,84,1500,1727
peaceful,86,1500,1683
kv7,87,1641,1729
lazzrov,88,1657,1732
Phoom,89,1675,1735
venus.le197,90,1698,1738
hey_boris,91,1678,1735
Parseh3745,91,1690,1737
pitfall,93,1665,1731
vicpc,94,1421,1644
JayYeIII,95,1500,1724
aman181993,95,1598,1714
ichigo,97,1514,1686
Katyia,98,1500,1723
xaker,99,1592,1711
LetheVawait,100,1537,1693
lasthope,101,1612,1716
JaneLcky,102,1643,1722
james54,103,1659,1725
darksta5,104,1584,1706
rituranjna,105,1518,1684
Kreyyy,106,1624,1717
thermal,107,1418,1639
the_redback,107,1259,1541
SparkFour,109,1443,1651
ruslan_thakohov,110,1691,1727
deadpadre,111,1679,1725
paari95,112,1599,1707
Death_Knight_DK,113,1673,1723
ZEROm,113,1690,1725
ihave33cm,113,1626,1714
kabell,116,1694,1725
baihao,116,1500,1717
aaa_bbb_ccc,116,1485,1667
AndreiNet,119,1693,1723
hongrock,120,1607,1706
bunoi,121,1656,1716
JAFTW,122,1436,1643
991,123,1591,1701
chenguolin,124,1589,1700
cenhao,124,1534,1683
watson,126,1693,1720
tjandra,126,1648,1713
Reza_H,128,1533,1681
dillchuk,128,1625,1707
albertnez,130,1667,1714
AIgen,131,1674,1715
KonanMentor,131,1522,1677
Gantushig,133,1501,1668
sievra,133,1601,1700
alibaba,135,1612,1701
Cosine_UFO,136,1658,1710
jonyrock,136,1522,1675
talex.1794,136,1650,1708
Romchela,139,1663,1709
Rooooookie,140,1505,1667
arpitmittal108,141,1429,1634
JoinHands,142,1539,1678
Levantiy,143,1551,1682
Pluto.syah,143,1552,1682
Igorjan94,145,1522,1671
ThatMathGuy,145,1686,1709
ArchMage_,147,1639,1701
2011022631,148,1605,1694
hackk,149,1683,1707
acmjohn,150,1519,1669
Tom.,150,1638,1700
JasonWhyBoune,152,1545,1676
pl0892029,153,1500,1706
crazy,154,1689,1705
farzad.shbfn,154,1663,1702
andpar,156,1641,1698
shangyu11,157,1672,1702
once8203,158,1644,1698
m.shawkey,159,1525,1667
nebulae,160,1645,1697
Silence_Walker,161,1451,1638
marcosarribas,162,1574,1681
Ibro,162,1582,1683
_Maestro_,164,1415,1620
xunayun,165,1480,1649
YQCMMD,165,1684,1699
mailo102,167,1699,1700
droidkid,168,1533,1667
NimaV,168,1581,1680
Lee_vincent,168,1670,1696
changlin.fu,171,1528,1664
vitalik239,172,1664,1694
z451538473,172,1624,1688
nurdaulet,174,1601,1682
No_stopII,175,1536,1665
Daishisan,175,1652,1691
Aduuchin,177,1374,1595
Ariza,178,1597,1680
gy1010701318,178,1605,1682
Plumrain,180,1529,1661
Leo.HLF,181,1562,1670
bruce_wayne,182,1665,1689
KOHCTAHTIH,182,1694,1692
bohuss,184,1656,1687
YogyKwan,185,1699,1691
oppsitre,186,1577,1672
nuaalida,187,1500,1695
20111114,188,1629,1682
WRBH,188,1569,1669
sickplay,190,1661,1685
NovChaos,191,1699,1688
abhi170893,191,1596,1674
nikoseven,191,1662,1684
StarWix,194,1439,1622
roselone,195,1611,1676
thinh2601,196,1428,1617
Alwa,197,1500,1692
GameR,198,1475,1636
Robert29,199,1538,1657
suacm,200,1456,1627
roben_76,201,1512,1648
Alexey_Nikitin,202,1466,1631
IguanaBen,203,1490,1640
dima11221122,204,1601,1670
cyendra,205,1575,1664
babameme,206,1630,1674
icecode,206,1666,1678
z3635363,206,1489,1638
Nick____,209,1447,1621
sorin,209,1513,1646
Aleksandr_Stark,211,1629,1672
najim4689,212,1534,1651
kodosov,213,1644,1673
y__y,214,1659,1674
Erich,215,1697,1676
Raven_gg,216,1583,1662
kevinkitty,216,1398,1596
Dominica,218,1507,1641
xrz199721,218,1690,1675
Ratuvog,220,1553,1653
amankedia1994,221,1463,1624
cmzuluagam,222,1520,1643
annikura,223,1675,1671
wingsoflight,223,1413,1601
xyzxyzxyz,225,1520,1642
WSF,226,1636,1666
saeedn,227,1589,1659
MatthewRaker,228,1691,1669
somag,229,1455,1618
LashaBukhnikashvili,229,1691,1669
paul-g,231,1541,1646
deshu,231,1452,1616
hamedArafa,233,1467,1621
uc-nuts,234,1646,1663
mkagenius,235,1378,1580
Alladdin,236,1615,1659
Miron95,237,1656,1663
fairylights,238,1679,1664
lool,239,1431,1605
Accagain,240,1610,1657
lucaslima,241,1540,1642
Tamanna_24,242,1675,1662
LPQ,243,1686,1662
rsunny,243,1421,1599
TESTINGTASK,245,1438,1606
sdogsq,246,1542,1641
ksbm190493,247,1671,1660
-ORIGINAL,248,1500,1676
Kondrat_Voronov,249,1385,1580
avatar_tp,249,1443,1607
shadonra,251,1585,1648
drobert,252,1415,1593
ko3a4ok,253,1416,1594
mike_live,254,1663,1656
_777_,254,1468,1615
diamondlx,256,1524,1632
Na2a,256,1686,1655
alex_Harry,258,1442,1603
Zharaskhan,259,1695,1654
sievmi,259,1514,1628
albertg,261,1411,1589
baukaman,261,1621,1649
AU.Bahosain,263,1567,1640
tsfissure,264,1422,1593
Anuar,265,1402,1584
Baoge,266,1590,1643
Lord_0f_D_C0des,266,1479,1615
siegfriedek,268,1449,1603
K-2,268,1251,1495
wwwsealss,268,1676,1650
Timmeh,268,1607,1644
lodza,268,1148,1417
daidao,273,1651,1647
jayeshlahori,274,1504,1620
hykych,275,1554,1633
mosiomohsen,276,1548,1631
sd00061,277,1500,1667
ch0588,278,1623,1642
ayusha,279,1468,1607
xuehuww,280,1406,1581
Cyber.1,281,1685,1643
Awata,282,1462,1604
thiagocarvp,283,1405,1580
syjh,284,1497,1615
berjkstra,284,1529,1624
OrzZYH,286,1521,1621
Mostafa_Hamdy,287,1441,1594
RoGryza,288,1310,1528
MZNW,288,1500,1664
gamo,290,1386,1569
ahmedhussein,291,1349,1549
324857679,292,1697,1648
BSU_31,293,1500,1662
AGrigorii,293,1534,1622
moon_yu,295,1517,1617
agent3889,296,1383,1565
AdilkhanKo,297,1275,1504
akovski,298,1500,1661
xenoslash,299,1693,1644
BaHiE,300,1393,1569
yajun,301,1590,1629
astar4ru,302,1694,1644
rifat1234,303,1483,1604
fiery_falcon,304,1589,1627
deMatos,305,1661,1632
qq574883289,306,1561,1623
NADAF,307,1667,1631
Nanaya,308,1669,1631
NNMSF_Egoista,309,1644,1630
Echo_key,310,1598,1626
jyk,311,1680,1634
pkwv,312,1658,1629
WQNMLGB,313,1682,1635
gregorinio,314,1500,1656
CyberPunk,315,1317,1525
1106100011,316,1678,1632
rasinhas,317,1672,1628
harry_porter_7,318,1424,1578
Juniorandrade,319,1286,1505
Enkhsanaa,320,1456,1589
ianzhou1,321,1531,1611
qinhang4.1,321,1638,1625
maker2807,323,1605,1622
Janis_Gruzis,324,1564,1616
fz568573448,324,1591,1620
BD777,326,1601,1620
531911437,327,1642,1622
whatever1211,328,1408,1568
insert,329,1545,1611
thomasmikava,330,1219,1457
touristv2,331,1031,1303
metalopocalipsis,331,1499,1599
alpc115,333,1677,1628
laikebao,333,1662,1620
Ringod,335,1551,1610
Who179,336,1657,1618
crbonilha,337,1500,1648
Death_With_Live,337,1572,1612
s17k,339,1581,1612
champ8644,339,1555,1609
huolongshenghu,341,1492,1594
jlr.terceiro,342,1566,1610
A07110517,343,1576,1610
picaso,343,1596,1612
Infoshoc,343,1642,1615
konopatkin,346,1684,1631
vinodreddy,347,1686,1632
cdascalu,347,1500,1645
r0p3Sw1ng3r,349,1461,1582
rocket2012,349,1441,1575
alkiller22,351,1496,1592
plexus,352,1666,1618
Charird,353,1500,1643
khayyam,353,1650,1610
ashu1461,355,1639,1610
Kimia.H,355,1682,1628
Yhea,357,1597,1607
20120125,357,1542,1600
mikemikechen,357,1601,1607
byte,360,1451,1575
Zidni,360,1596,1606
a275909044,362,1699,1639
classius,363,1698,1638
Yusif,364,1500,1588
boat31972,365,1578,1602
Mikester,366,1654,1609
ayush1723,367,1557,1599
piro1996,368,1412,1558
Reimu,368,1662,1613
Arthur,370,1689,1631
saobien,371,1494,1584
r3gz3n,372,1348,1526
zzyzzy12,373,1471,1577
Firwaless,374,1650,1605
Xinvayne,375,1465,1575
Messi,376,1560,1596
zhangchenxu2,377,1409,1554
wust_youji,378,1698,1636
osamahatem,378,1438,1565
xsx,380,1460,1571
ilya.krokus,381,1655,1606
leefour,382,1664,1612
Omelyanenko2,383,1536,1589
fdfdfd123,384,1566,1593
bssanches,384,1658,1608
duongnd,386,1422,1556
fragusbot,387,1517,1584
yanush,387,1653,1604
mr.deidara,389,1696,1633
Crysis,390,1597,1594
proitm,390,1540,1587
msporyshev,392,1672,1616
rowanhao,393,1652,1603
johndoevodka,394,1500,1631
hneohis,395,1500,1630
Apdo,395,1643,1597
Crash0_o,397,1500,1630
oilover,398,1505,1578
hlove,399,1288,1486
MrArM,400,1396,1541
aybekko,401,1596,1590
kissingthedream,402,1687,1625
AutomationBF,403,1500,1628
nhphuongltv,403,1686,1624
quandum,405,1428,1553
m0m0c,405,1572,1586
duguiping,405,1475,1568
chiendo97,408,1458,1562
npcdoom,409,1522,1577
greencis,410,1481,1568
Tiko,410,1278,1477
kodek.sh,412,1556,1581
raihatneloy,412,1575,1583
fayyaz,412,1624,1585
abhiranjan,415,1534,1577
airon,416,1696,1630
mr_justadog,416,1482,1566
manish05,418,1314,1496
Dovgal,418,1496,1569
